dataset,video,video_id,qp,granularity,frame,trajectory_id,parent_trajectory_id,cumulative_actual_bytes,baseline_prefix_bytes,prefix_rate_ratio,cumulative_RGB_MSE,number_1x_tiles,number_2x_tiles,modified_frames,beam_rank,bitstream_hash,DPB_state_hash
uvg,HoneyBee,2,1,G4,31,uvg_02_qp1_G4_T2676,uvg_02_qp1_G4_T2543,17435,17115,1.018697049371896,0.03387348522664979,12920,2890,9,10,70af1298a6da182e48c8d056990a178601a7e9e94f00b3610cdff8852d77f25e,a945fa217734e4a7a2d0921baa2a5ab2a270768d47c3674a7a59c185eb119144
uvg,HoneyBee,2,1,G4,31,uvg_02_qp1_G4_T2641,uvg_02_qp1_G4_T2549,17377,17115,1.01530820917324,0.03388058877317235,13453,2357,7,11,02946490c412a3cda032b4756cbb590cc6e61080d07ab67b5485b39676afa5a8,abee1e69ddf35f6d9d1dfd74359d0b5b0e53c7a5da2295c86c453fbfe2c1b583
uvg,HoneyBee,2,1,G4,31,BASELINE_PATH,BASELINE_PATH,17115,17115,1.0,0.03392176405759528,15810,0,0,-1,8f85afce035be16947915e2a97b8b90c536ade8dcf28ab2296dba9930ee3c379,ff46fb16cea0a48347306bf993f618d5b4dfc558584e084e5a7e8a9c28ab35f2
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2709,uvg_02_qp1_G4_T2612,17269,18226,0.9474925929990125,0.037027747486718,12292,4028,9,0,cbda316c36470b08c3312235b33a455f2dfb276051b5055ad8abf180014e41b4,b22b29439e689cfc5268cc393a986e9388355d3679b4dcd68a77d49be20e7473
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2715,uvg_02_qp1_G4_T2619,17741,18226,0.9733896631186217,0.03660885978024453,14178,2142,7,1,8739802b4ec0710370af68366250a6d7034fb72a739f926d8623689d9ee40fdb,fe2050ab70709387efe12263fa2c9683865d99b4260d313bbbe9b9217f81c666
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2744,uvg_02_qp1_G4_T2654,18223,18226,0.9998353999780534,0.03487319668056443,13719,2601,6,2,f4119ca197f74be3cdcc5bdc5ff04fa6268303d0b7620198cda42c836b78c344,d523e06f2815c2cbf1772976b0d7779b9417c223fba14c9e760664c14880b402
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2724,uvg_02_qp1_G4_T2633,18477,18226,1.013771535169538,0.03484377852873877,13464,2856,7,3,857399fd82716be42d6c47d910b423a80674e41ddbc3c84da1156e80ff4d9c15,13a65e40fbc6a7e40e165c1f72d7ec8d9d3f01ca4ff83d95dddbc0613be80ec9
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2728,uvg_02_qp1_G4_T2633,18462,18226,1.0129485350598046,0.03485142992576584,13209,3111,8,4,6196dca7c4315651db50a7bc08009db97c368201837a82b5c07bbac22e99bdbd,fbf125bd8c276cab11958f49f58ec9fc6e4b240386abc0369b0442de652e14ae
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2729,uvg_02_qp1_G4_T2633,18423,18226,1.010808734774498,0.03485572250792757,13107,3213,8,5,38e6755a4effe907051c87c317645013c0031b7b8b7680bd186d07427a72b59d,0bc78b6e462857d838f7c25168ce5fa4a67781ee2b9b4cabdd896394f711721b
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2738,uvg_02_qp1_G4_T2654,18368,18226,1.0077910677054758,0.03485728055238724,14229,2091,5,6,7c8a0015f19b10f91b18f84abf5ae03382d6cc84475ef1a4fa8e673f27be96ba,93aa2291165d70baf1f547eeeb0c492cec10ebdc80750880fb4a39c1f8cc8705
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2730,uvg_02_qp1_G4_T2633,18319,18226,1.0051026006803467,0.03486142499605194,12954,3366,8,7,aab817b01e1c9a15d6579971f8531e81c7d11e91afcdd09767c419ac2dbda0db,64eb60b8556bdaf4a5c88e15ae68387a44f3adfe3377aba9abe617b3e6f977fb
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2737,uvg_02_qp1_G4_T2640,18316,18226,1.0049380006584,0.034867612936068326,13464,2856,7,8,3629e57ecabcc72dbe56852170b1c11e929a4e6a9a1cc9c416ffddffd4f26a62,e7d6c4fc141e869a3f9f33f6c61dfa836329f2145a55b74f70c9be02c9989080
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2701,uvg_02_qp1_G4_T2605,18206,18226,0.9989026665203555,0.0348907500738278,15963,357,1,9,4a84cd14e1c61912871bea4c63221e43d43f8b852e2b48a5162e3c456e786d18,38826ba58b7f4422476b72f76ba2350b3ee9d231e9b4ec093d10d2d75b5e8153
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2702,uvg_02_qp1_G4_T2605,18099,18226,0.9930319324042577,0.034901229839306325,15810,510,1,10,8208e59d6881059a97c1faf09ca06922296a3b5b732cef0fc2fb5f6ee9aa4b51,7d4a3ce2b887b10e82c69f31cfd129f76d177d91a39aea53a8474ea993e33877
uvg,HoneyBee,2,1,G4,32,uvg_02_qp1_G4_T2723,uvg_02_qp1_G4_T2626,18064,18226,0.9911115988148799,0.03495686483802274,13209,3111,7,11,240b5d05080f240891e1ab20e1a88f582d9264285124c04c6c1386b279b0f933,b63cdc73dca4e9b1a72eaefd09823c32e73199fa854b31f01650f4d68f0faa0a
uvg,HoneyBee,2,1,G4,32,BASELINE_PATH,BASELINE_PATH,18226,18226,1.0,0.03488482109969482,16320,0,0,-1,7c0d3e422c2e4619dd3645e8039355fea32e7ecc97d434930e5e4d71e9d987c3,0ca3ff34f1952c49bf8f159f12acd93d3be24192a34fbb9d21af7eb6cf47ff4f
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2807,uvg_02_qp1_G4_T2715,18108,18614,0.9728161598796605,0.03779245470650494,14178,2652,8,0,b5e340c5097f739ff1890590b121e5c321334655714c9c2ee7cf8ef54852f9c7,1f37fd0e7b98373038c35d697d731cf1c3a96a0a3fe5847872ebc8b25cc8df50
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2793,uvg_02_qp1_G4_T2696,18573,18614,0.9977973568281938,0.036005126137752086,16320,510,1,1,8c72b8b01c2040d56d1cef6807fd18bd51df9100c7520e8582ecc8c75c42668d,fde94bf9eebf675ab43e505dc511271b658d310cde80fb21c1f97e0a71cad3f4
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2815,uvg_02_qp1_G4_T2724,18843,18614,1.0123025679596003,0.035961355606559664,13974,2856,7,2,70ef2969100a6a3d4f7d72f1aa25da6d9c214e32be749eeaf0697ce8e3376a35,e0bdd6ba92c77a83f3625f85c41c26ef75e57a53192abbaee6351fe32bb2ef09
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2821,uvg_02_qp1_G4_T2724,18796,18614,1.0097775867626517,0.03596777148777619,13464,3366,8,3,cf77c39ee90d381ddd3e60e2a54fdfe463e9d31ff419486e4f5c01fb925a01cc,b919214ce18cec34355cce28fb1aaaa1a3af04e61dc753f14540c6f5cafa278e
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2828,uvg_02_qp1_G4_T2728,18782,18614,1.0090254647039862,0.03598493995377794,13209,3621,9,4,66d67cda36a7137c531124a4d5ef0eef2184c8eb9db89727ef017d17033d9f5e,e73eedc4bd6c3476cc49ce9d687a0558085fea3dca6e89e3adf5083d0d23a2e6
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2836,uvg_02_qp1_G4_T2738,18724,18614,1.0059095304609433,0.035985560272820294,14739,2091,5,5,c3a9da5dfccab5f99e6b69deaa3e7d93d5bdccf6cba107afccbf371e09301da7,61edbb97a927a16888230721ce52d66f382ccd1581c8eeefd64ca14af35a470e
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2842,uvg_02_qp1_G4_T2738,18680,18614,1.0035457182765661,0.03598847065586597,14229,2601,6,6,3bf0a602f6fbb31a24a4d0f106eab24504cb6ca078b4ab13e7b091cfe12b377e,08fffa8a33edd7985d55e53479327435ab8190ce6411306f053858310df0263e
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2849,uvg_02_qp1_G4_T2730,18650,18614,1.0019340281508542,0.035998012230265886,12954,3876,9,7,227b6346538784262a578db219b06c12fce7d6236a734c202430e3ee6c6ffffb,265a2354946b01c7470214d5528b7eb21fa9e707d1e52d12f90c822a46fb05a7
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2788,uvg_02_qp1_G4_T2696,18643,18614,1.0015579671215213,0.03600225708214566,16779,51,1,8,44149910c986d35ee11f32b76fd5941c531b91c1d8592a835c89febcf69258f4,d35b4943649355410e2673c4258d44a022f2ac99a4758c4d1ab3647c66205f39
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2814,uvg_02_qp1_G4_T2744,18534,18614,0.9957021596647685,0.036014861485455185,13719,3111,7,9,426bdefb36e0b89a545555bf9133ac27105c944132627487b6d203f0761a97ff,683a4511ebd225a1a20c1ad98e8e11184959aa56ec34cfa5d73b2410f6220208
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2867,uvg_02_qp1_G4_T2702,18531,18614,0.9955409906521973,0.036017888865899295,16141,689,2,10,2648636e3e84e80a89330d7528336eb99d52d913b9ff2645c8f15695e3ee8522,129259cf4d9b492a99f857416fbd9248be4bd13c390c3483ebd3a0067888dc0c
uvg,HoneyBee,2,1,G4,33,uvg_02_qp1_G4_T2864,uvg_02_qp1_G4_T2702,18523,18614,0.9951112066186741,0.03601871820865199,16320,510,1,11,210d789c594a2ec6bc3e2380ea618340b3b12308f24ca1e8a9417cc6f0c033b3,6f3c3d1eb7be355096e3d6bc83626a18fe9aa4deb950d9a698e04c9afc6e0ed7
uvg,HoneyBee,2,1,G4,33,BASELINE_PATH,BASELINE_PATH,18614,18614,1.0,0.03600077674491331,16830,0,0,-1,eec789cd99009ddeb98eeadbbc346ea7652bc01f425bab43ad762fa29effd2c9,f97e20bf10fdc93bd05aaab1d939bbeaa819d962d45b741e01533abe9677bc6a
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2885,uvg_02_qp1_G4_T2807,18152,18653,0.9731410496970997,0.038830693578347564,14688,2652,8,0,653d231d9eec57c3f21bf49f9e4b861dcc463e119c25f44c8c51528022d38fe9,5ded1a8c55fbe3375ac8077ab80c6c21b33603ed0f4fa1c2d73057075ce9843e
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2892,uvg_02_qp1_G4_T2793,18612,18653,0.9978019621508605,0.036981380137149245,16830,510,1,1,436f0cd83da8e138f938bab59f6477dc03366a32be68ef26bc051364b066f85f,1d159bcbaeab04eed06ae94723b13a54cfa356fa69286571068d0e03391a7b1a
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2899,uvg_02_qp1_G4_T2815,18883,18653,1.0123304562268804,0.03694107645424083,14484,2856,7,2,b82a8a80fdab6cf1efa2ebeb793d07451f9d1d845e6d1fd2506ff78f76124c3d,ed87e3e6decc6dc114bdd1f6fc5b2dd64b8c227190c8bbc1c9118e1856eea1df
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2906,uvg_02_qp1_G4_T2821,18837,18653,1.0098643649815042,0.03695137501927093,13974,3366,8,3,1e526bb3f535a68d133fa07a2e02e4bf1d34b3a30cf14bf43e6e5855b0522010,40b6da862ea4f1c741262bba32b26ab1df7918acdb54bffa22fd4eac79da3b45
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2920,uvg_02_qp1_G4_T2836,18762,18653,1.0058435640379564,0.036969402455724776,15249,2091,5,4,b8344546829388359b561c6dd376af0c06ac5388648c2f4ac0123de71b47d8d3,91d072db45605bf2cddb2071feca6a1d0880e649df39c51abc59a031a209daa3
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2879,uvg_02_qp1_G4_T2787,18708,18653,1.002948587358602,0.03697155701229349,17322,18,1,5,712b57394f31700943b1e812aa04f8e3a430cba62a5efc12cd2e6e5b4bdff005,bc883c47a871c5670fc41dbb3ba2979e9c3df9e3559e9e3049394a11882f2941
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2941,uvg_02_qp1_G4_T2788,18682,18653,1.0015547096981718,0.036976324510760605,17289,51,1,6,1e48ea715066f102ba361c289a38f52495cccb780fd520b7bf04fc33a08e3c2c,2a767a996419f8da2ebb58eeba93360b5335a03a24a1b598385ccd38ad041310
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2962,uvg_02_qp1_G4_T2864,18562,18653,0.9951214281884951,0.03699242539005354,16830,510,1,7,6445f755eaa8b07b4cc7db9c43e9195d0eb04b970bf4a89d717128afb7a6e53d,3b5cf151fe2e6a0f767aa5db787ed221b4488098e37b6caa38ceabc5f886b0cf
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2900,uvg_02_qp1_G4_T2815,18937,18653,1.015225432906235,0.03694107645424083,14466,2874,8,8,3edc74a01d8d489dd8cdaa61dc5c9918644a3ce8ea264bffb209027117fb9dac,ed87e3e6decc6dc114bdd1f6fc5b2dd64b8c227190c8bbc1c9118e1856eea1df
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2907,uvg_02_qp1_G4_T2821,18891,18653,1.012759341660859,0.03695137501927093,13956,3384,9,9,2b4c78da37077871889b37c222a01d9e5e1421c5910a3916457dfdda639670ca,40b6da862ea4f1c741262bba32b26ab1df7918acdb54bffa22fd4eac79da3b45
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2921,uvg_02_qp1_G4_T2836,18816,18653,1.0087385407173108,0.036969402455724776,15231,2109,6,10,12363638931829e53884728b3713db98de5bd47101e2b0a0da82ae6b7925ad0e,91d072db45605bf2cddb2071feca6a1d0880e649df39c51abc59a031a209daa3
uvg,HoneyBee,2,1,G4,34,uvg_02_qp1_G4_T2942,uvg_02_qp1_G4_T2788,18737,18653,1.0045032970567738,0.036976324510760605,17271,69,2,11,31ab918a85fe6e801024e6eef19d442f4cc5e3cac2a1933c93d3f5d33bfb8a02,2a767a996419f8da2ebb58eeba93360b5335a03a24a1b598385ccd38ad041310
uvg,HoneyBee,2,1,G4,34,BASELINE_PATH,BASELINE_PATH,18653,18653,1.0,0.03697155701229349,17340,0,0,-1,3eec4eb2fbd789b7930103946c4fc2a0fa114b02972ed3131fb4221f99a37124,bc883c47a871c5670fc41dbb3ba2979e9c3df9e3559e9e3049394a11882f2941
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2976,uvg_02_qp1_G4_T2885,18197,18697,0.9732577418837247,0.040004284819588065,15198,2652,8,0,713be022b1368aa81f16a4fb2ae900defa20e11c49837b0caac2e6be93ca3d29,07cff92890bce27335db49652e49448a25ecdb9a3478eaeb64b9417aa75784f8
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2983,uvg_02_qp1_G4_T2892,18656,18697,0.9978071348344654,0.03808342356933281,17340,510,1,1,4175a0faf145925f197d00c089afe955933b68d2b6d650c276ce36f1987f6d0a,a9654245b209a48e3d2c1bcd662fb9679e9cefe1b6fe1e8c92d318f54441354a
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2990,uvg_02_qp1_G4_T2899,18927,18697,1.0123014387334865,0.038045724446419626,14994,2856,7,2,67814766a3a254cf22002465bc716fd1ee6ac3869dc55bccef04581bdd6ac76f,27ca75d1b4de7bc072d88dd930966290044bfcb583089ae093ae2516538509ad
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2997,uvg_02_qp1_G4_T2906,18881,18697,1.0098411509867893,0.03806265693856403,14484,3366,8,3,e917f8371c8a49098ec123c38fb9e5a500065aa54c1000092d30992f65b772e6,d903ae16d066e580d1509768f0a7483028e2b75540f9bb34b964e5949e817923
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2970,uvg_02_qp1_G4_T2878,18740,18697,1.0022998341979996,0.03806969401193783,17845,5,1,4,be474b0d547311de264d5ff15ece73ff7fe02a0737306b8afa14b81512de826c,c77cc9f36daeb43c631e6e4439901095f08dfb454b53ab4b92501173875af7e9
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T3018,uvg_02_qp1_G4_T2941,18726,18697,1.001551050970744,0.0380766672315076,17799,51,1,5,d4ed42c61bcdf414ded9c12c0c6a62e4cd9aa2c76fb179efbbd592ea7d3a5397,336eaac54c463d356015b88b841c04ec8991e207b62a86a17a850c758629052b
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T3025,uvg_02_qp1_G4_T2962,18606,18697,0.9951329090228379,0.03808899287832901,17340,510,1,6,5d327c877bc597a2c8fac1984537d1f3bc8baf7ef8664f7c6edaeac7c61dd606,251a9bf400269e6116076e9711b067b4b809e784fbd36ce3c31e4c145adc2ec0
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2991,uvg_02_qp1_G4_T2899,18971,18697,1.014654757447719,0.038045724446419626,14989,2861,8,7,5804015882dead48d6916b1e21bcfefb18c5e4e60a49c2349c4dfdfaeb025ad5,27ca75d1b4de7bc072d88dd930966290044bfcb583089ae093ae2516538509ad
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T3032,uvg_02_qp1_G4_T2900,18981,18697,1.0151896026100444,0.038045724446419626,14976,2874,8,8,9a33c333583b8d3b065781f6d87ffead72f9ae36a25f56f96143d7e496e48bfb,27ca75d1b4de7bc072d88dd930966290044bfcb583089ae093ae2516538509ad
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T3033,uvg_02_qp1_G4_T2900,19025,18697,1.0175429213242766,0.038045724446419626,14971,2879,9,9,9d4ba6afa3ae8b77b8df026938a6ae7a8a908a0aa32ef1ef0f5d11d433c00785,27ca75d1b4de7bc072d88dd930966290044bfcb583089ae093ae2516538509ad
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T2998,uvg_02_qp1_G4_T2906,18924,18697,1.012140985184789,0.03806265693856403,14479,3371,9,10,7b5beab5b016e91b7c0fbd948165733ab531cafe6e6545e01f50be12f17eaa5f,d903ae16d066e580d1509768f0a7483028e2b75540f9bb34b964e5949e817923
uvg,HoneyBee,2,1,G4,35,uvg_02_qp1_G4_T3039,uvg_02_qp1_G4_T2907,18935,18697,1.0127293148633472,0.03806265693856403,14466,3384,9,11,99dd1b5a97b8e925e14f0bf7416d4aedd8182791ceda40cd58731166c4b71689,d903ae16d066e580d1509768f0a7483028e2b75540f9bb34b964e5949e817923
uvg,HoneyBee,2,1,G4,35,BASELINE_PATH,BASELINE_PATH,18697,18697,1.0,0.03806969401193783,17850,0,0,-1,52ad14b0e05acaa03a847ecf41c9bd0cb795dc3020857d913aa8573070f10f6d,c77cc9f36daeb43c631e6e4439901095f08dfb454b53ab4b92501173875af7e9
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3073,uvg_02_qp1_G4_T2976,19274,19874,0.9698098017510315,0.041034888359718025,15198,3162,9,0,b6b4cc2998f9795b357e2181558ff6ee720fc90d531073b0266e9ea8c05d1d7b,90458a569fea3e3d2fc38e4f47cf0385fd10486a750c73a418ab96ce90a35e98
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3062,uvg_02_qp1_G4_T2969,19858,19874,0.9991949280466942,0.0390354948467575,18258,102,1,1,ede90bd96f4c51c0f7035d686c3434177769adbd5a051939b5bab825f6d05a0b,da40d31d37eba73e4684039aac33ef3bcd45d0b50fff492f7a8bf6ee93c409f2
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3081,uvg_02_qp1_G4_T2990,20092,19874,1.010969105363792,0.039007091720122844,15504,2856,7,2,0abdcc11ee856a05f96ca9527c27b452cafd3380ec2be7bbabff45d3f68cca2f,5f44f5df16773737b210f8217d34b169e3eafcb0bf04ca7c132f0e9c3e073bd1
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3084,uvg_02_qp1_G4_T2990,20091,19874,1.0109187883667103,0.03901914460584521,15325,3035,8,3,fbd3c2c3f7ec02b14dd9e68cbe9bf67165548f1f8dd02a7b69ac8b4f349f4bff,6fdf7777807c4dde8ff77e6603603fc37c72b9291c9f7d4bf1eb8ad8ff584a17
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3085,uvg_02_qp1_G4_T2990,20061,19874,1.0094092784542619,0.03902029653545469,15249,3111,8,4,90e1511db07f39e67e8c86073f9515cb914f3bdae4075c13c3ba94c75d026afe,168fddd580b98a7609776cc064318c2206ba8fdcf725f56dc4da5e819128fedf
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3086,uvg_02_qp1_G4_T2990,20020,19874,1.0073462815739156,0.03902309661498293,15147,3213,8,5,d27d9effb578e7507e04667861a43f2ac4fd3ec767f2dae8b7c6694667965bdf,8b4a5db8ad17bfab094a3daea6f791434e22941ff9701db2f0a111c67aa1251b
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3087,uvg_02_qp1_G4_T2990,19936,19874,1.00311965381906,0.03902365994872525,14994,3366,8,6,a99a07bfaaf5eced313986ae1347a9c509e9ddfa39d5369ca5bbd42acc71b338,b4ecf6c3392d429faf0127ffe326dfd49959151fbdbc6e5f0d08c227f0c715f8
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3095,uvg_02_qp1_G4_T2970,19917,19874,1.0021636308745094,0.03903005534084514,18355,5,1,7,3470869aedc7a469944dd8390fdcc692047db076658331a890c4c64765392030,9d94e2ab130c6d63ba51439ceff3ba7d2d696df46a6db6487c1cc2d9cb66e150
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3061,uvg_02_qp1_G4_T2969,19895,19874,1.0010566569387138,0.03903222072403878,18309,51,1,8,f1ac5ef01a2275079259bbdfddd8469fceccae634ecca03fa7525f041ece87fc,cb4e6d15bf25ee214f1bb29d306b4d61933fbaa2d97cea51b75eddc16df009b1
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3064,uvg_02_qp1_G4_T2969,19814,19874,0.9969809801751032,0.03903975471621379,18105,255,1,9,7132c6d1322b150f18313d4e135939df000699ed1c2f5c32b071de0e9213d6a0,72a49bd26eb2a30f11d5aad7ddf7f680c04a368d46d5810bc8f0bb9ec1bd4389
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3066,uvg_02_qp1_G4_T2969,19724,19874,0.9924524504377579,0.03904159041121602,17850,510,1,10,cb57873cbb3e3371ffc267adb875037400bb9c0b1cded715c679920fe3a7f0af,308cc6a2ce4d85a8223ddee2303fe26c824128032193ee2c8d3bd1c23a1834c0
uvg,HoneyBee,2,1,G4,36,uvg_02_qp1_G4_T3115,uvg_02_qp1_G4_T3025,19657,19874,0.9890812116332898,0.03905569005291909,17340,1020,2,11,8e4e26dd0cf2264d083647a9615a586a5c7632cc4a7ef1a18ba626e355073d1c,2d0b7164242e1707712dc9b013f63f6aa990cecdc7e18d5cdc4b493fc318c8d0
uvg,HoneyBee,2,1,G4,36,BASELINE_PATH,BASELINE_PATH,19874,19874,1.0,0.03903005534084514,18360,0,0,-1,7eab26dbb5344914a09a71113409803a42f589dc96f44ead8aa919537d82d05a,9d94e2ab130c6d63ba51439ceff3ba7d2d696df46a6db6487c1cc2d9cb66e150
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3158,uvg_02_qp1_G4_T3073,19503,20034,0.9734950584007188,0.04220339527819306,15708,3162,9,0,66ad2f83baa366c8a0f61d21c71b4d9eb21791601cebef5b9c23e866d63568cb,27b9ea4438b3787602adb324dabbecec299a37d0672aee1c87e83b93b5f19da3
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3165,uvg_02_qp1_G4_T3062,20031,20034,0.9998502545672358,0.04015892365714535,18768,102,1,1,696dad78b24cd1d63c13e615429130bbd6f2edeff94c60201b1f8e3765f04e4e,afd7dcba76d85eb75b14ac63eb76c262f6a6626239cee257e772720eb55fade2
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3173,uvg_02_qp1_G4_T3081,20329,20034,1.0147249675551562,0.040121634316165,15963,2907,8,2,c6c97b0fb9732cfdcaca83ee27cb6a74a2dd625e8ea0e53ec0dcac6657bcb1d5,cd23db977acbad95e53c5acc677831904ed4a9df632bd1eae94db3a3d46827dc
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3178,uvg_02_qp1_G4_T3081,20273,20034,1.0119297194768893,0.04012197529664263,15504,3366,8,3,8e3546c55c3431448a20d3489b7b1aafc24b8a6592a215361c5c6db86c0a7b21,030cc5cb2116b6e689b48bfd18ca002408a85dab850b6c4e7b8d69986e6ce77c
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3172,uvg_02_qp1_G4_T3081,20263,20034,1.0114305680343416,0.0401244850945659,16014,2856,7,4,a8142805dcbd23006b7b6c16b0966e85944bb3416a54662a746061f2d34caaf8,69a0c0839a91123a4c45b8a73381eb16fe60b8ed6040a4d1b617a60c9b83a63b
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3207,uvg_02_qp1_G4_T3095,20077,20034,1.002146351202955,0.0401386414305307,18865,5,1,5,65e6caf14fea0cd130b8bfd848c305977c4c8b3d64b1f51e498c6ddc4a7cb784,c40e5d82f02515178e8e9268b2381a241507772350c94294b522d970915f8bff
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3157,uvg_02_qp1_G4_T3060,20043,20034,1.0004492362982929,0.04014203598489985,18360,510,1,6,8454ed5856b8c98943438b0ecf8d87a20f648bc85eaf38b533cd875990123f68,61ef68b333e4cf84f4b0309e686872a3d654bf60986e7ddfd8713fceaf11d507
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3221,uvg_02_qp1_G4_T3064,19987,20034,0.9976539882200259,0.04016078432323411,18615,255,1,7,1f029b032fdee6f1b907aa5c99f1370b091af658a0e09fb253ddcc7460a038a7,a24310e3fcc06ec901939823c469b1123e6d31272d1c0791ff3646619f60304e
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3228,uvg_02_qp1_G4_T3066,19897,20034,0.993161625237097,0.04016296111512929,18360,510,1,8,55b0699774df12b0f4739682c973f0085c0b8c8291caa464b07e087dec400701,3b565f240217b22dcf3e010d38766e6fe4437fb64f9da9f4475436a6f3f9662d
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3234,uvg_02_qp1_G4_T3066,19893,20034,0.9929619646600779,0.040168335661292076,17850,1020,2,9,1368ae93bfb9e5096c89d570179766745a44455cec78e7763cf0a4676ad362a6,56ced370ae2c604fa16cdc24a6464f2cb5eb4271ce18fb59d712f3fd739f9d08
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3235,uvg_02_qp1_G4_T3115,19853,20034,0.9909653588898872,0.04017016012221575,17850,1020,2,10,f4410a9559d9cb63fcb8fc1a898ecf92a6559052e41541147486ab1ba84f429b,24f6f71d476c3d625a227926683e629b74b788d77a555c3e5c3d61aa5153d29f
uvg,HoneyBee,2,1,G4,37,uvg_02_qp1_G4_T3241,uvg_02_qp1_G4_T3115,19844,20034,0.9905161225915943,0.040171893080696464,17340,1530,3,11,c0bfa97fbaaff3aaa44b4a43f457fd5b494306a63104084d940fc6a848c050c3,70942dd231e01613f19c9f14fedda212a6e5788926eaf8de56c7a508604569f2
