method,qp,position,num_P_frames,frame_index_min,frame_index_max,mean_real_bits,mean_LPIPS,mean_DISTS,position_definition,bits_definition
clip4_control,all,31,32,31,31,2319.5,0.13593587302602828,0.10387058928608894,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,32,32,32,32,6340.75,0.13524175737984478,0.1032836064696312,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,33,32,33,33,8287.5,0.12674016039818525,0.10191197320818901,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,34,32,34,34,1343.0,0.1339754518121481,0.10184662416577339,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,35,32,35,35,1695.75,0.13460839679464698,0.104938555508852,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,36,32,36,36,7167.25,0.1325013495516032,0.10389871709048748,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,37,32,37,37,3895.0,0.12854582339059561,0.10305722616612911,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,38,32,38,38,1384.25,0.1342427486088127,0.10374839045107365,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,39,32,39,39,1727.5,0.1335913548246026,0.10664083622395992,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,40,32,40,40,6019.75,0.1323632764397189,0.10597950406372547,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,41,32,41,41,7264.25,0.12548936111852527,0.10549868643283844,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,42,32,42,42,1162.75,0.13219349388964474,0.10412503965198994,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,43,32,43,43,1346.75,0.13366714608855546,0.10707832872867584,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,44,32,44,44,7012.75,0.13020676607266068,0.10526764392852783,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,45,32,45,45,4003.0,0.1278592455200851,0.10446882247924805,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,46,32,46,46,1233.0,0.13244143687188625,0.10718735493719578,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,47,32,47,47,1633.0,0.1322290578391403,0.10646242275834084,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,48,32,48,48,5999.0,0.13056096155196428,0.10657322593033314,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,49,32,49,49,7705.5,0.12346094066742808,0.1037698034197092,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,50,32,50,50,1021.5,0.13068390218541026,0.10389136709272861,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,51,32,51,51,1283.25,0.13208893104456365,0.10725932568311691,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,52,32,52,52,7349.25,0.1287279191892594,0.1063461285084486,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,53,32,53,53,4065.0,0.1285236666444689,0.10793908126652241,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,54,32,54,54,1128.75,0.13253625319339335,0.10665392130613327,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,55,32,55,55,1394.0,0.1327296127565205,0.10897350311279297,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,56,32,56,56,5902.5,0.1311803583521396,0.11070284433662891,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,57,32,57,57,7252.75,0.12629992584697902,0.10933415591716766,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,58,32,58,58,907.75,0.13178525771945715,0.11409228295087814,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,59,32,59,59,1114.5,0.13229306018911302,0.11487024463713169,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,60,32,60,60,7226.5,0.12962609087117016,0.1156866941601038,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,61,32,61,61,3614.5,0.12754108058288693,0.11353938840329647,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,62,32,62,62,1040.5,0.13264431478455663,0.11576830968260765,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,63,32,63,63,1391.5,0.1334678449202329,0.11893181875348091,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,early,672,1,21,6167.0952380952385,0.14328891384814466,0.10090011030080773,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,middle,672,22,42,4319.940476190476,0.1359538995949108,0.10372664424635115,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip4_control,all,late,672,43,63,3505.964285714286,0.13050256061389864,0.10927603180919375,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,1,8,1,1,22594.0,0.1558624915778637,0.10722272843122482,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,2,8,2,2,6696.0,0.1488284608349204,0.10501576960086823,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,3,8,3,3,4450.0,0.1529066488146782,0.1055673360824585,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,4,8,4,4,4843.0,0.15381390135735273,0.1056080162525177,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,5,8,5,5,4526.0,0.15361901838332415,0.10327789932489395,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,6,8,6,6,4493.0,0.1540025630965829,0.10404079407453537,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,7,8,7,7,3739.0,0.1550744343549013,0.10447986423969269,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,8,8,8,8,3051.0,0.15960997343063354,0.10650433599948883,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,9,8,9,9,5129.0,0.15422080364078283,0.10400077700614929,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,10,8,10,10,1394.0,0.1649350095540285,0.10933572798967361,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,11,8,11,11,1873.0,0.166450759395957,0.11079301685094833,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,12,8,12,12,3040.0,0.16818037629127502,0.11086750030517578,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,13,8,13,13,2571.0,0.16591838281601667,0.11129938066005707,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,14,8,14,14,1811.0,0.1736669074743986,0.11306148767471313,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,15,8,15,15,1875.0,0.1732271183282137,0.11454301327466965,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,16,8,16,16,4091.0,0.17226128093898296,0.11274878680706024,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,17,8,17,17,6340.0,0.15971575025469065,0.1109205037355423,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,18,8,18,18,1229.0,0.1694045588374138,0.1117599606513977,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,19,8,19,19,1290.0,0.1716471156105399,0.11520176380872726,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,20,8,20,20,6380.0,0.16506742872297764,0.11374671757221222,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,21,8,21,21,3382.0,0.16169093362987041,0.11142239719629288,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,22,8,22,22,1437.0,0.1675810581073165,0.11230728775262833,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,23,8,23,23,1603.0,0.16857958026230335,0.11559250950813293,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,24,8,24,24,5624.0,0.16437425184994936,0.11180219799280167,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,25,8,25,25,7381.0,0.15011382661759853,0.10802468657493591,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,26,8,26,26,1112.0,0.15921485796570778,0.1107359379529953,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,27,8,27,27,1305.0,0.16468088328838348,0.11192147433757782,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,28,8,28,28,6841.0,0.15329033602029085,0.11124061048030853,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,29,8,29,29,3471.0,0.14839529059827328,0.10826089978218079,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,30,8,30,30,1301.0,0.15419598575681448,0.1111081913113594,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,31,8,31,31,1428.0,0.15301938354969025,0.1116998940706253,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,32,8,32,32,4647.0,0.15172904822975397,0.11095122247934341,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,33,8,33,33,5245.0,0.14333431143313646,0.10942092537879944,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,34,8,34,34,918.0,0.1509689949452877,0.10941020399332047,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,35,8,35,35,1065.0,0.15242166351526976,0.11238213628530502,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,36,8,36,36,5700.0,0.14843572862446308,0.11379208415746689,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,37,8,37,37,2468.0,0.14534277189522982,0.11134327203035355,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,38,8,38,38,903.0,0.1504368046298623,0.11299240589141846,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,39,8,39,39,1013.0,0.1505147349089384,0.11432183533906937,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,40,8,40,40,4343.0,0.14808087050914764,0.11379268765449524,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,41,8,41,41,4487.0,0.14205049350857735,0.11197076737880707,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,42,8,42,42,766.0,0.14866400323808193,0.11159471422433853,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,43,8,43,43,761.0,0.1509377583861351,0.1145605519413948,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,44,8,44,44,5630.0,0.1459153015166521,0.11278912425041199,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,45,8,45,45,2493.0,0.14402188267558813,0.11089012026786804,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,46,8,46,46,833.0,0.14866240974515676,0.11509363353252411,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,47,8,47,47,968.0,0.14865027274936438,0.11510464549064636,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,48,8,48,48,4250.0,0.14670010562986135,0.11366917937994003,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,49,8,49,49,4881.0,0.14033035933971405,0.11112573742866516,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,50,8,50,50,676.0,0.14757124800235033,0.1127813383936882,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,51,8,51,51,766.0,0.1499117910861969,0.11476309597492218,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,52,8,52,52,5935.0,0.14492919109761715,0.11495383828878403,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,53,8,53,53,2631.0,0.14596281666308641,0.11610367149114609,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,54,8,54,54,774.0,0.14998129568994045,0.1173807680606842,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,55,8,55,55,821.0,0.15098452009260654,0.11906624585390091,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,56,8,56,56,4339.0,0.1492562834173441,0.12249211966991425,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,57,8,57,57,4589.0,0.14456052146852016,0.11875957995653152,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,58,8,58,58,638.0,0.14946624916046858,0.12367717921733856,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,59,8,59,59,721.0,0.15014272648841143,0.1241755336523056,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,60,8,60,60,5832.0,0.1465337872505188,0.12540677934885025,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,61,8,61,61,2364.0,0.1441973140463233,0.12271103262901306,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,62,8,62,62,700.0,0.14937751647084951,0.12681590765714645,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,63,8,63,63,862.0,0.1502972086891532,0.13026072829961777,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,early,168,1,21,4514.142857142857,0.16190971034978116,0.10911513226372856,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,middle,168,22,42,3002.7619047619046,0.1531154704501941,0.11165075926553636,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,0,late,168,43,63,2450.6666666666665,0.14754240760313614,0.11821813384691875,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,1,8,1,1,27223.0,0.14225522615015507,0.0962628573179245,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,2,8,2,2,7963.0,0.13517904467880726,0.09509754180908203,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,3,8,3,3,6208.0,0.13770392537117004,0.09574426710605621,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,4,8,4,4,6114.0,0.13913684152066708,0.09597934037446976,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,5,8,5,5,6250.0,0.13690450508147478,0.09504487365484238,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,6,8,6,6,5071.0,0.13881170097738504,0.0948062613606453,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,7,8,7,7,4953.0,0.1377678271383047,0.09523589164018631,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,8,8,8,8,3148.0,0.144550078548491,0.09817655384540558,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,9,8,9,9,6814.0,0.1375893633812666,0.09520621597766876,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,10,8,10,10,1722.0,0.14823241531848907,0.10001830756664276,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,11,8,11,11,2446.0,0.14840945694595575,0.10151758044958115,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,12,8,12,12,3632.0,0.15179403312504292,0.10299737006425858,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,13,8,13,13,3534.0,0.14869329147040844,0.10280516743659973,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,14,8,14,14,2394.0,0.15561546385288239,0.10450366884469986,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,15,8,15,15,2727.0,0.15409259218722582,0.10609903931617737,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,16,8,16,16,5016.0,0.15345649421215057,0.10482410341501236,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,17,8,17,17,8415.0,0.14189908560365438,0.1031452864408493,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,18,8,18,18,1820.0,0.15030878596007824,0.10259167104959488,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,19,8,19,19,1889.0,0.15124171320348978,0.10516296327114105,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,20,8,20,20,7632.0,0.1475805826485157,0.10342276096343994,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,21,8,21,21,4547.0,0.14381008967757225,0.1020163893699646,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,22,8,22,22,2129.0,0.14897205866873264,0.10278917849063873,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,23,8,23,23,2484.0,0.14891303796321154,0.10558157414197922,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,24,8,24,24,7192.0,0.14651234354823828,0.10470864921808243,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,25,8,25,25,9409.0,0.13278239965438843,0.1011652946472168,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,26,8,26,26,1642.0,0.14105427265167236,0.10254618525505066,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,27,8,27,27,1974.0,0.144569780677557,0.10450899600982666,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
clip8,1,28,8,28,28,7712.0,0.13670042250305414,0.10326344519853592,continuous distance from only I-frame reset at frame0; DPB size1; np.array_split thirds,actual serialized P-frame bytes including NAL/QP headers; initial SPS belongs to I-frame
