dataset,video,video_id,qp,frame,trajectory_id,parent_trajectory_id,cumulative_bytes,baseline_cumulative_bytes,rate_gap_bytes,rate_gap_percent_of_final_baseline,cumulative_RGB_MSE,average_RGB_MSE,num_single_edits,num_pair_edits,num_no_edit_frames,beam_rank,pareto_dominated,is_baseline_path
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8741,fresh_ulong_10_qp1_T8585,27202,27327,-125,-0.35398731309469866,0.06409305392298847,0.0014566603164315563,25,18,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8781,fresh_ulong_10_qp1_T8623,27202,27327,-125,-0.35398731309469866,0.06409305392298847,0.0014566603164315563,25,18,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8820,fresh_ulong_10_qp1_T8587,27200,27327,-127,-0.35965111010421386,0.06409445113968104,0.0014566920713563873,26,17,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8859,fresh_ulong_10_qp1_T8625,27200,27327,-127,-0.35965111010421386,0.06409445113968104,0.0014566920713563873,26,17,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8821,fresh_ulong_10_qp1_T8587,27198,27327,-129,-0.36531490711372905,0.06409741414245218,0.0014567594123284587,26,17,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,43,fresh_ulong_10_qp1_T8860,fresh_ulong_10_qp1_T8625,27198,27327,-129,-0.36531490711372905,0.06409741414245218,0.0014567594123284587,26,17,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_BASELINE,,28089,28089,0,0.0,0.06544272310566157,0.0014542827356813681,0,0,45,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9123,fresh_ulong_10_qp1_T8821,27951,28089,-138,-0.39080199365654733,0.06544739718083292,0.0014543866040185095,26,18,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9161,fresh_ulong_10_qp1_T8860,27951,28089,-138,-0.39080199365654733,0.06544739718083292,0.0014543866040185095,26,18,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9125,fresh_ulong_10_qp1_T8821,27949,28089,-140,-0.3964657906660625,0.06544906937051564,0.0014544237637892365,26,18,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9163,fresh_ulong_10_qp1_T8860,27949,28089,-140,-0.3964657906660625,0.06544906937051564,0.0014544237637892365,26,18,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9124,fresh_ulong_10_qp1_T8821,27948,28089,-141,-0.3992976891708201,0.06545286905020475,0.0014545082011156612,26,18,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,44,fresh_ulong_10_qp1_T9162,fresh_ulong_10_qp1_T8860,27948,28089,-141,-0.3992976891708201,0.06545286905020475,0.0014545082011156612,26,18,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_BASELINE,,28799,28799,0,0.0,0.06674305652268231,0.001450936011362659,0,0,46,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9274,fresh_ulong_10_qp1_T9125,28639,28799,-160,-0.45310376076121434,0.0667645699577406,0.0014514036947334914,26,19,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9313,fresh_ulong_10_qp1_T9163,28639,28799,-160,-0.45310376076121434,0.0667645699577406,0.0014514036947334914,26,19,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9278,fresh_ulong_10_qp1_T9125,28638,28799,-161,-0.4559356592659719,0.06676592223811895,0.0014514330921330206,26,19,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9317,fresh_ulong_10_qp1_T9163,28638,28799,-161,-0.4559356592659719,0.06676592223811895,0.0014514330921330206,26,19,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9353,fresh_ulong_10_qp1_T9124,28636,28799,-163,-0.4615994562754871,0.06677929405122995,0.0014517237837223904,26,19,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,45,fresh_ulong_10_qp1_T9393,fresh_ulong_10_qp1_T9162,28636,28799,-163,-0.4615994562754871,0.06677929405122995,0.0014517237837223904,26,19,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,fresh_ulong_10_qp1_BASELINE,,28945,28945,0,0.0,0.06813783547841012,0.0014497411803917049,0,0,47,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,fresh_ulong_10_qp1_T9433,fresh_ulong_10_qp1_T9274,28777,28945,-168,-0.47575894879927505,0.06816592800896615,0.0014503388938077904,26,20,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,fresh_ulong_10_qp1_T9473,fresh_ulong_10_qp1_T9313,28777,28945,-168,-0.47575894879927505,0.06816592800896615,0.0014503388938077904,26,20,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,fresh_ulong_10_qp1_T9580,fresh_ulong_10_qp1_T9353,28776,28945,-169,-0.4785908473040326,0.06818316131830215,0.0014507055599638757,27,19,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,46,fresh_ulong_10_qp1_T9620,fresh_ulong_10_qp1_T9393,28776,28945,-169,-0.4785908473040326,0.06818316131830215,0.0014507055599638757,27,19,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_BASELINE,,29132,29132,0,0.0,0.06957097607664764,0.0014493953349301592,0,0,48,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9659,fresh_ulong_10_qp1_T9433,28986,29132,-146,-0.41345718169460804,0.0695908471243456,0.0014498093150905333,27,20,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9699,fresh_ulong_10_qp1_T9473,28986,29132,-146,-0.41345718169460804,0.0695908471243456,0.0014498093150905333,27,20,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9662,fresh_ulong_10_qp1_T9433,28985,29132,-147,-0.41628908019936567,0.06959154678042978,0.0014498238912589538,26,21,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9702,fresh_ulong_10_qp1_T9473,28985,29132,-147,-0.41628908019936567,0.06959154678042978,0.0014498238912589538,26,21,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9661,fresh_ulong_10_qp1_T9433,28984,29132,-148,-0.41912097870412324,0.06959229917265475,0.0014498395660969738,27,20,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,47,fresh_ulong_10_qp1_T9701,fresh_ulong_10_qp1_T9473,28984,29132,-148,-0.41912097870412324,0.06959229917265475,0.0014498395660969738,27,20,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_BASELINE,,29754,29754,0,0.0,0.07089663844089955,0.0014468701722632562,0,0,49,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9953,fresh_ulong_10_qp1_T9661,29634,29754,-120,-0.33982782057091077,0.07093277701642364,0.0014476076942127273,28,20,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9993,fresh_ulong_10_qp1_T9701,29634,29754,-120,-0.33982782057091077,0.07093277701642364,0.0014476076942127273,28,20,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9955,fresh_ulong_10_qp1_T9661,29631,29754,-123,-0.3483235160851835,0.0709361347835511,0.0014476762200724713,28,20,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9995,fresh_ulong_10_qp1_T9701,29631,29754,-123,-0.3483235160851835,0.0709361347835511,0.0014476762200724713,28,20,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9882,fresh_ulong_10_qp1_T9662,29629,29754,-125,-0.35398731309469866,0.07093633397016674,0.0014476802851054438,27,21,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,48,fresh_ulong_10_qp1_T9913,fresh_ulong_10_qp1_T9702,29629,29754,-125,-0.35398731309469866,0.07093633397016674,0.0014476802851054438,27,21,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,fresh_ulong_10_qp1_BASELINE,,30708,30708,0,0.0,0.07211270707193762,0.0014422541414387524,0,0,50,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,fresh_ulong_10_qp1_T10110,fresh_ulong_10_qp1_T9955,30551,30708,-157,-0.4446080652469416,0.07213058322668076,0.001442611664533615,28,21,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,fresh_ulong_10_qp1_T10113,fresh_ulong_10_qp1_T9955,30551,30708,-157,-0.4446080652469416,0.07213058322668076,0.001442611664533615,28,21,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,fresh_ulong_10_qp1_T10147,fresh_ulong_10_qp1_T9995,30551,30708,-157,-0.4446080652469416,0.07213058322668076,0.001442611664533615,28,21,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,49,fresh_ulong_10_qp1_T10150,fresh_ulong_10_qp1_T9995,30551,30708,-157,-0.4446080652469416,0.07213058322668076,0.001442611664533615,28,21,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_BASELINE,,30788,30788,0,0.0,0.07342121307738125,0.0014396316289682599,0,0,51,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10248,fresh_ulong_10_qp1_T10110,30647,30788,-141,-0.3992976891708201,0.07343321235384792,0.0014398669088989788,28,22,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10287,fresh_ulong_10_qp1_T10113,30647,30788,-141,-0.3992976891708201,0.07343321235384792,0.0014398669088989788,28,22,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10326,fresh_ulong_10_qp1_T10147,30647,30788,-141,-0.3992976891708201,0.07343321235384792,0.0014398669088989788,28,22,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10365,fresh_ulong_10_qp1_T10150,30647,30788,-141,-0.3992976891708201,0.07343321235384792,0.0014398669088989788,28,22,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10250,fresh_ulong_10_qp1_T10110,30645,30788,-143,-0.4049614861803353,0.07343393377959728,0.0014398810545019076,28,22,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,50,fresh_ulong_10_qp1_T10289,fresh_ulong_10_qp1_T10113,30645,30788,-143,-0.4049614861803353,0.07343393377959728,0.0014398810545019076,28,22,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_BASELINE,,30900,30900,0,0.0,0.07482981437351555,0.0014390348917983759,0,0,52,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10399,fresh_ulong_10_qp1_T10248,30775,30900,-125,-0.35398731309469866,0.07484669657424092,0.001439359549504633,29,22,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10433,fresh_ulong_10_qp1_T10287,30775,30900,-125,-0.35398731309469866,0.07484669657424092,0.001439359549504633,29,22,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10467,fresh_ulong_10_qp1_T10326,30775,30900,-125,-0.35398731309469866,0.07484669657424092,0.001439359549504633,29,22,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10501,fresh_ulong_10_qp1_T10365,30775,30900,-125,-0.35398731309469866,0.07484669657424092,0.001439359549504633,29,22,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10401,fresh_ulong_10_qp1_T10248,30774,30900,-126,-0.3568192115994563,0.07484968530479819,0.0014394170250922728,28,23,1,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,51,fresh_ulong_10_qp1_T10435,fresh_ulong_10_qp1_T10287,30774,30900,-126,-0.3568192115994563,0.07484968530479819,0.0014394170250922728,28,23,1,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_BASELINE,,31563,31563,0,0.0,0.07617637538351119,0.0014372901015756827,0,0,53,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10609,fresh_ulong_10_qp1_T10399,31467,31563,-96,-0.27186225645672857,0.07614598446525633,0.0014367166880237044,30,22,1,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10643,fresh_ulong_10_qp1_T10433,31467,31563,-96,-0.27186225645672857,0.07614598446525633,0.0014367166880237044,30,22,1,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10677,fresh_ulong_10_qp1_T10467,31467,31563,-96,-0.27186225645672857,0.07614598446525633,0.0014367166880237044,30,22,1,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10711,fresh_ulong_10_qp1_T10501,31467,31563,-96,-0.27186225645672857,0.07614598446525633,0.0014367166880237044,30,22,1,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10608,fresh_ulong_10_qp1_T10399,31465,31563,-98,-0.27752605346624376,0.07614606770221144,0.0014367182585322913,29,22,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,52,fresh_ulong_10_qp1_T10642,fresh_ulong_10_qp1_T10433,31465,31563,-98,-0.27752605346624376,0.07614606770221144,0.0014367182585322913,29,22,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_BASELINE,,32038,32038,0,0.0,0.07749882666394114,0.0014351634567396508,0,0,54,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T10985,fresh_ulong_10_qp1_T10608,31949,32038,-89,-0.2520389669234255,0.07744778611231595,0.0014342182613391844,30,22,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T11023,fresh_ulong_10_qp1_T10642,31949,32038,-89,-0.2520389669234255,0.07744778611231595,0.0014342182613391844,30,22,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T10987,fresh_ulong_10_qp1_T10608,31948,32038,-90,-0.25487086542818305,0.07744860916864127,0.0014342335031229865,29,23,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T11025,fresh_ulong_10_qp1_T10642,31948,32038,-90,-0.25487086542818305,0.07744860916864127,0.0014342335031229865,29,23,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T10986,fresh_ulong_10_qp1_T10608,31946,32038,-92,-0.26053466243769824,0.07745263492688537,0.001434308054201581,29,23,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,53,fresh_ulong_10_qp1_T11024,fresh_ulong_10_qp1_T10642,31946,32038,-92,-0.26053466243769824,0.07745263492688537,0.001434308054201581,29,23,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_BASELINE,,32140,32140,0,0.0,0.0788982902886346,0.0014345143688842654,0,0,55,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11143,fresh_ulong_10_qp1_T10987,32045,32140,-95,-0.269030357951971,0.07887809723615646,0.001434147222475572,29,24,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11183,fresh_ulong_10_qp1_T11025,32045,32140,-95,-0.269030357951971,0.07887809723615646,0.001434147222475572,29,24,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11144,fresh_ulong_10_qp1_T10987,32044,32140,-96,-0.27186225645672857,0.07888192124664783,0.0014342167499390515,29,24,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11184,fresh_ulong_10_qp1_T11025,32044,32140,-96,-0.27186225645672857,0.07888192124664783,0.0014342167499390515,29,24,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11221,fresh_ulong_10_qp1_T10986,32041,32140,-99,-0.2803579519710014,0.07888876844663173,0.0014343412444842133,29,24,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,54,fresh_ulong_10_qp1_T11223,fresh_ulong_10_qp1_T10986,32041,32140,-99,-0.2803579519710014,0.07888876844663173,0.0014343412444842133,29,24,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_BASELINE,,32281,32281,0,0.0,0.08037475263699889,0.0014352634399464087,0,0,56,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11296,fresh_ulong_10_qp1_T11143,32180,32281,-101,-0.2860217489805165,0.08036802208516747,0.0014351432515208476,29,25,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11333,fresh_ulong_10_qp1_T11183,32180,32281,-101,-0.2860217489805165,0.08036802208516747,0.0014351432515208476,29,25,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11297,fresh_ulong_10_qp1_T11143,32179,32281,-102,-0.28885364748527415,0.0803749643964693,0.0014352672213655232,30,24,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11334,fresh_ulong_10_qp1_T11183,32179,32281,-102,-0.28885364748527415,0.0803749643964693,0.0014352672213655232,30,24,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11444,fresh_ulong_10_qp1_T11221,32174,32281,-107,-0.3030131400090621,0.08039211272262037,0.0014355734414753637,30,24,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,55,fresh_ulong_10_qp1_T11481,fresh_ulong_10_qp1_T11223,32174,32281,-107,-0.3030131400090621,0.08039211272262037,0.0014355734414753637,30,24,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_BASELINE,,32865,32865,0,0.0,0.0817118730628863,0.0014335416326822158,0,0,57,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11515,fresh_ulong_10_qp1_T11296,32773,32865,-92,-0.26053466243769824,0.08168283221311867,0.0014330321440898012,30,25,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11549,fresh_ulong_10_qp1_T11333,32773,32865,-92,-0.26053466243769824,0.08168283221311867,0.0014330321440898012,30,25,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11519,fresh_ulong_10_qp1_T11296,32772,32865,-93,-0.2633665609424558,0.08168383094016463,0.0014330496656169232,30,25,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11553,fresh_ulong_10_qp1_T11333,32772,32865,-93,-0.2633665609424558,0.08168383094016463,0.0014330496656169232,30,25,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11588,fresh_ulong_10_qp1_T11297,32771,32865,-94,-0.26619845944721343,0.08169051166623831,0.0014331668713375141,31,24,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,56,fresh_ulong_10_qp1_T11627,fresh_ulong_10_qp1_T11334,32771,32865,-94,-0.26619845944721343,0.08169051166623831,0.0014331668713375141,31,24,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_BASELINE,,33751,33751,0,0.0,0.08299064077436924,0.0014308731167994697,0,0,58,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11745,fresh_ulong_10_qp1_T11515,33622,33751,-129,-0.36531490711372905,0.08293323160614818,0.001429883303554279,30,26,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11783,fresh_ulong_10_qp1_T11549,33622,33751,-129,-0.36531490711372905,0.08293323160614818,0.001429883303554279,30,26,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11747,fresh_ulong_10_qp1_T11515,33619,33751,-132,-0.3738106026280018,0.08293423766735941,0.0014299006494372312,30,26,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11785,fresh_ulong_10_qp1_T11549,33619,33751,-132,-0.3738106026280018,0.08293423766735941,0.0014299006494372312,30,26,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11898,fresh_ulong_10_qp1_T11588,33608,33751,-143,-0.4049614861803353,0.08293866948224604,0.0014299770600387249,32,24,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,57,fresh_ulong_10_qp1_T11935,fresh_ulong_10_qp1_T11627,33608,33751,-143,-0.4049614861803353,0.08293866948224604,0.0014299770600387249,32,24,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_BASELINE,,33835,33835,0,0.0,0.0843501096824184,0.0014296628759731932,0,0,59,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T11966,fresh_ulong_10_qp1_T11745,33709,33835,-126,-0.3568192115994563,0.08423393161501735,0.0014276937561867348,31,26,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T11997,fresh_ulong_10_qp1_T11783,33709,33835,-126,-0.3568192115994563,0.08423393161501735,0.0014276937561867348,31,26,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T11968,fresh_ulong_10_qp1_T11745,33707,33835,-128,-0.3624830086089715,0.08423607586883008,0.0014277300994716964,31,26,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T11999,fresh_ulong_10_qp1_T11783,33707,33835,-128,-0.3624830086089715,0.08423607586883008,0.0014277300994716964,31,26,2,4,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T12028,fresh_ulong_10_qp1_T11747,33705,33835,-130,-0.3681468056184866,0.08423699787817895,0.001427745726748796,31,26,2,5,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,58,fresh_ulong_10_qp1_T12059,fresh_ulong_10_qp1_T11785,33705,33835,-130,-0.3681468056184866,0.08423699787817895,0.001427745726748796,31,26,2,6,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,59,fresh_ulong_10_qp1_BASELINE,,33941,33941,0,0.0,0.08577539317775518,0.0014295898862959197,0,0,60,0,False,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,59,fresh_ulong_10_qp1_T12161,fresh_ulong_10_qp1_T11966,33815,33941,-126,-0.3568192115994563,0.08559829194564372,0.001426638199094062,31,27,2,1,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,59,fresh_ulong_10_qp1_T12201,fresh_ulong_10_qp1_T11997,33815,33941,-126,-0.3568192115994563,0.08559829194564372,0.001426638199094062,31,27,2,2,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,59,fresh_ulong_10_qp1_T12321,fresh_ulong_10_qp1_T12028,33814,33941,-127,-0.35965111010421386,0.08560126333031803,0.0014266877221719672,32,26,2,3,False,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,59,fresh_ulong_10_qp1_T12358,fresh_ulong_10_qp1_T12059,33814,33941,-127,-0.35965111010421386,0.08560126333031803,0.0014266877221719672,32,26,2,4,False,False
