video,frame,type,qp,level,delta,mode,checkpoint,diagnostic_intervention,formal_enhancement_bits,rate_field_scope,psnr,ms_ssim,lpips,I_unchanged,psnr_minus_zero,ms_ssim_minus_zero,lpips_minus_zero,psnr_minus_real,ms_ssim_minus_real,lpips_minus_real,psnr_minus_wrong_source,ms_ssim_minus_wrong_source,lpips_minus_wrong_source,delta_ell_mean,delta_ell_std,delta_ell_l2,delta_ell_rms,delta_ell_max_abs,symbol_nonzero_fraction,u_hat_mean,u_hat_std,u_hat_l2,u_hat_rms,u_hat_max_abs,donor_video,source_available_to_synthesis,zero_uses_same_D_G
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,-1,,REFERENCE_FP32,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,25.04755829670849,0.8622609555335,0.1879943311214447,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,-1,,BASE_ONLY,run_v1/stage_d/checkpoint.pt,False,,no diagnostic RD rate,28.536869344887897,0.8876271381802859,0.23970627784729004,,,,,,,,,,,-0.026457910037942838,0.10526524828997931,41.597631536489125,0.10853936383232983,0.5276380777359009,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,0,0.125,REAL,run_v1/stage_d/checkpoint.pt,False,262584,whole sequence for REAL only,28.440382363758964,0.8871900987940949,0.2337293177843094,,0.00433105194636596,-0.00011143709620542452,-0.0005798190832138062,0.0,0.0,0.0,-0.00031748252197161264,1.6828223796672148e-06,0.0006841421127319336,-0.0214110482889406,0.10053870587076148,39.39546022354339,0.10279330896025692,0.5541649460792542,0.34068626165390015,-0.03964460784313725,0.09493933135213936,6.5717197140474575,0.10288426297849176,0.25,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,0,0.125,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.436051311812598,0.8873015358903004,0.2343091368675232,,0.0,0.0,0.0,-0.00433105194636596,0.00011143709620542452,0.0005798190832138062,-0.004648534468337573,0.00011311991858509174,0.0012639611959457397,-0.02370671207240389,0.10100986242695463,39.76384380494999,0.10375452040656426,0.5602494478225708,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,0,0.125,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.440699846280936,0.8871884159717153,0.23304517567157745,,0.004648534468337573,-0.00011311991858509174,-0.0012639611959457397,0.00031748252197161264,-1.6828223796672148e-06,-0.0006841421127319336,0.0,0.0,0.0,-0.021786032912709714,0.09994661800086799,39.20390419360709,0.1022934879642155,0.5555076003074646,0.30931371450424194,-0.03357843137254902,0.09198885655813284,6.254998001598402,0.09792579223224965,0.25,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,0,0.125,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.44546193897045,0.8871833807964097,0.2332625836133957,,0.009410627157851792,-0.00011815509389068168,-0.0010465532541275024,0.005079575211485832,-6.71799768525716e-06,-0.0004667341709136963,0.004762092689514219,-5.035175305589945e-06,0.0002174079418182373,-0.021405088082499784,0.10019535638782906,39.26629024296205,0.10245626987892763,0.555077075958252,,-0.042577396317196245,0.08818245213193625,6.254841047373108,0.09792333501853798,0.2971949875354767,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,1,0.5,REAL,run_v1/stage_d/checkpoint.pt,False,141384,whole sequence for REAL only,28.419825902667274,0.8871857188438605,0.23460093140602112,,-0.01622540914532422,-0.0001158170464398145,0.0002917945384979248,0.0,0.0,0.0,-0.010914192331679118,-7.510729842952202e-05,0.00029812753200531006,-0.022869507753006876,0.10131994659480606,39.80767522754652,0.1038688883296591,0.5511196851730347,0.037745099514722824,-0.018872549019607842,0.09528956607785777,6.2048368229954285,0.09714048851948358,0.5,,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,1,0.5,ZERO,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.436051311812598,0.8873015358903004,0.2343091368675232,,0.0,0.0,0.0,0.01622540914532422,0.0001158170464398145,-0.0002917945384979248,0.005311216813645103,4.070974801029248e-05,6.332993507385254e-06,-0.02370671207240389,0.10100986242695463,39.76384380494999,0.10375452040656426,0.5602494478225708,0.0,0.0,0.0,0.0,0.0,0.0,,False,True
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,1,0.5,WRONG_SOURCE,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.430740094998953,0.8872608261422901,0.2343028038740158,,-0.005311216813645103,-4.070974801029248e-05,-6.332993507385254e-06,0.010914192331679118,7.510729842952202e-05,-0.00029812753200531006,0.0,0.0,0.0,-0.023337853597363064,0.10081195480512116,39.6578845215011,0.10347804425172397,0.5559009313583374,0.018627451732754707,-0.009313725490196078,0.06760264242314283,4.358898943540674,0.06824121002076414,0.5,b3d4cebf-21ab-41e1-b79a-729d35794681,False,False
66d34721-a96d-4a92-9042-0847e057f3ba,3,P,1,1,0.5,CONTINUOUS,run_v1/stage_d/checkpoint.pt,True,,no diagnostic RD rate,28.44546193897045,0.8871833807964097,0.2332625836133957,,0.009410627157851792,-0.00011815509389068168,-0.0010465532541275024,0.025636036303176013,-2.3380474508671867e-06,-0.0013383477926254272,0.014721843971496895,-7.74453458803892e-05,-0.0010402202606201172,-0.021405088082499784,0.10019535638782906,39.26629024296205,0.10245626987892763,0.555077075958252,,-0.042577396317196245,0.08818245213193625,6.254841047373108,0.09792333501853798,0.2971949875354767,,False,False
