sample,video,frame,qp,initialization,objective,step,lambda_p,checkpoint,zero_start_delta,mse,psnr,ms_ssim,lpips,delta_latent_mean,delta_latent_std,delta_latent_l2,delta_latent_rms,delta_latent_max_abs,ell_start_l2,relative_delta_l2,objective_value,transmittable,single_frame_diagnostic,kind,nondominated_psnr_lpips,dominated_by_count,mode
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0011941654121728114,29.229355118847913,0.904129845417844,0.13774743676185608,-0.0002417373366296579,0.020239527692349907,7.757337387130462,0.020240971274850413,0.02649257332086563,154.57784783660472,0.05018401728124908,0.0013319128192961216,False,True,ORACLE,False,10,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0009659875664312457,30.150284635069205,0.9131969378725447,0.12791962921619415,-0.0008414636510588538,0.031665172989230085,12.1399384493318,0.03167635145520898,0.05732489749789238,154.57784783660472,0.07853608145821919,0.001093907281756401,False,True,ORACLE,False,6,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0007420762313059084,31.29551478636118,0.9283634013484208,0.10924042016267776,-0.0010071086779908987,0.046634484059024144,17.876799010519647,0.04664535744680987,0.12534019351005554,154.57784783660472,0.11564916487526838,0.0008513166103512049,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.000609971797401663,32.146902445236314,0.939164119651479,0.09441505372524261,-0.0006433112747616631,0.06038665024399723,23.144452619721882,0.06039007680974653,0.18393735587596893,154.57784783660472,0.14972683954163044,0.0007043867954052985,False,True,ORACLE,False,1,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_ONLY,0,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0011907886091400328,29.241653283848095,0.8985226464372825,0.16679106652736664,0.0,0.0,0.0,0.0,0.0,160.8895039516753,0.0,0.0011907885782420635,False,True,ORACLE,False,15,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_ONLY,25,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.000940242252746321,30.267602363191596,0.9103516668131343,0.158530130982399,-0.0010921727509850226,0.01627042505499095,6.24966133891365,0.016307040589514443,0.0260868389159441,160.8895039516753,0.03884443164664611,0.0009402422001585364,False,True,ORACLE,False,10,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_ONLY,50,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0008108346936649132,30.910676771659084,0.920581753550238,0.15143990516662598,-0.0007810955922657399,0.027578392374651668,10.573637056138088,0.027589451540298918,0.05546530336141586,160.8895039516753,0.06571986858331033,0.000810834695585072,False,True,ORACLE,False,8,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_ONLY,100,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0006372338178631359,31.957011843435566,0.9359391904701515,0.13868136703968048,9.499434307528287e-05,0.04765804895697543,18.26494857220116,0.04765814363055577,0.1247522309422493,160.8895039516753,0.11352479884385257,0.0006372338393703103,False,True,ORACLE,False,5,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_ONLY,150,0.0,run_v1/stage_c/checkpoint.pt,2.0,0.0005226831980326387,32.81761460336518,0.9465044354167563,0.1273421049118042,0.001040381450315032,0.06469407106331042,24.797161114655555,0.06470243599978921,0.19248875975608826,160.8895039516753,0.15412541219658196,0.0005226831999607384,False,True,ORACLE,False,1,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_LPIPS,0,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0011907886091400328,29.241653283848095,0.8985226464372825,0.16679106652736664,0.0,0.0,0.0,0.0,0.0,160.8895039516753,0.0,0.0013575796037912369,False,True,ORACLE,False,15,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_LPIPS,25,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0009403240439441685,30.267224589050073,0.9108253912184844,0.14979961514472961,-0.000512420082098299,0.016639237059744946,6.379998595118482,0.01664712540563467,0.02612784504890442,160.8895039516753,0.039654535805112405,0.0010901236673817039,False,True,ORACLE,False,9,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_LPIPS,50,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0008109362758520009,30.91013271723711,0.9210792968677158,0.13482218980789185,0.000469231901343375,0.02858522159040564,10.956741092496033,0.028589072596882727,0.056430839002132416,160.8895039516753,0.06810103097705489,0.0009457584819756448,False,True,ORACLE,False,7,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_LPIPS,100,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0006359010119391032,31.9661048390266,0.936356036266249,0.11062087118625641,0.00248251118008399,0.049918307011006705,19.154797695419514,0.04997999836538976,0.12466298788785934,160.8895039516753,0.11905560788584967,0.0007465218659490347,False,True,ORACLE,False,2,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START,MSE_LPIPS,150,0.001,run_v1/stage_c/checkpoint.pt,2.0,0.0005201545401773419,32.83867606413192,0.9468669228929723,0.09232796728610992,0.004247832147954277,0.06805279939394844,26.131944960844375,0.0681852446157538,0.19335824251174927,160.8895039516753,0.16242168891696848,0.000612482544966042,False,True,ORACLE,True,0,
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ORIGINAL_FP16,NONE,0,,,,0.0018703704967208325,27.280723567021226,0.889225862008289,0.1531045138835907,,,,,,,,,,,REFERENCE,False,18,ORIGINAL_FP16
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,REFERENCE_FP32,NONE,0,,,,0.0018680171349392501,27.286191443931664,0.8892454417784305,0.15306593477725983,,,,,,,,,,,REFERENCE,False,15,REFERENCE_FP32
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,BASE_ONLY_C,NONE,0,,,,0.0011582064936448355,29.362140044637624,0.898519812289628,0.1656491458415985,,,,,,,,,,,REFERENCE,False,14,BASE_ONLY_C
c227e33d-910e-4e39-a325-0fe1d1116436_f0015,c227e33d-910e-4e39-a325-0fe1d1116436,15,1,ZERO_START_C_DELTA2,NONE,0,,,,0.0011907886091400328,29.241653283848095,0.8985226464372825,0.16679106652736664,,,,,,,,,,,REFERENCE,False,15,ZERO_START_C_DELTA2
