video,frame,delta,u_equal,u_max_abs,delta_ell_equal,delta_ell_max_abs,generator_latent_equal,generator_latent_max_abs,raw_rgb_equal,raw_rgb_max_abs,valid_rgb_equal,valid_rgb_max_abs
b3d4cebf-21ab-41e1-b79a-729d35794681,5,0.5,False,0.5,False,0.029970981180667877,False,0.029971003532409668,False,0.05739951133728027,False,0.028699755668640137
b3d4cebf-21ab-41e1-b79a-729d35794681,5,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,6,0.125,False,0.25,False,0.027596786618232727,False,0.027596786618232727,False,0.06469041109085083,False,0.032345205545425415
b3d4cebf-21ab-41e1-b79a-729d35794681,6,0.5,False,0.5,False,0.03031192719936371,False,0.030311882495880127,False,0.05220842361450195,False,0.026104211807250977
b3d4cebf-21ab-41e1-b79a-729d35794681,6,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,7,0.125,False,0.25,False,0.02979506552219391,False,0.02979506552219391,False,0.05457073450088501,False,0.027285367250442505
b3d4cebf-21ab-41e1-b79a-729d35794681,7,0.5,False,0.5,False,0.02976749651134014,False,0.02976745367050171,False,0.03364253044128418,False,0.01682126522064209
b3d4cebf-21ab-41e1-b79a-729d35794681,7,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,8,0.125,False,0.25,False,0.029628634452819824,False,0.029628634452819824,False,0.04298776388168335,False,0.021493881940841675
b3d4cebf-21ab-41e1-b79a-729d35794681,8,0.5,False,0.5,False,0.029848460108041763,False,0.029848456382751465,False,0.02611333131790161,False,0.013056665658950806
b3d4cebf-21ab-41e1-b79a-729d35794681,8,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,9,0.125,False,0.25,False,0.027710527181625366,False,0.027710527181625366,False,0.03263998031616211,False,0.016319990158081055
b3d4cebf-21ab-41e1-b79a-729d35794681,9,0.5,False,0.5,False,0.02839716710150242,False,0.02839714288711548,False,0.03925999999046326,False,0.019629985094070435
b3d4cebf-21ab-41e1-b79a-729d35794681,9,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,10,0.125,False,0.25,False,0.02993077039718628,False,0.02993077039718628,False,0.07194826006889343,False,0.03597411513328552
b3d4cebf-21ab-41e1-b79a-729d35794681,10,0.5,False,0.5,False,0.029485316947102547,False,0.029485315084457397,False,0.03644058108329773,False,0.01822030544281006
b3d4cebf-21ab-41e1-b79a-729d35794681,10,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,11,0.125,False,0.25,False,0.027827546000480652,False,0.027827546000480652,False,0.06439906358718872,False,0.03219950199127197
b3d4cebf-21ab-41e1-b79a-729d35794681,11,0.5,False,0.5,False,0.02974821627140045,False,0.029748201370239258,False,0.026297755539417267,False,0.013148903846740723
b3d4cebf-21ab-41e1-b79a-729d35794681,11,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,12,0.125,False,0.25,False,0.030137673020362854,False,0.030137673020362854,False,0.058039501309394836,False,0.02901977300643921
b3d4cebf-21ab-41e1-b79a-729d35794681,12,0.5,False,0.5,False,0.03351680189371109,False,0.03351679444313049,False,0.03377121686935425,False,0.016885608434677124
b3d4cebf-21ab-41e1-b79a-729d35794681,12,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,13,0.125,False,0.25,False,0.027854785323143005,False,0.027854785323143005,False,0.054061830043792725,False,0.027030915021896362
b3d4cebf-21ab-41e1-b79a-729d35794681,13,0.5,False,0.5,False,0.029995709657669067,False,0.02999572455883026,False,0.03646570444107056,False,0.01823282241821289
b3d4cebf-21ab-41e1-b79a-729d35794681,13,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,14,0.125,False,0.25,False,0.03143824636936188,False,0.03143824636936188,False,0.05629622936248779,False,0.028148114681243896
b3d4cebf-21ab-41e1-b79a-729d35794681,14,0.5,False,0.5,False,0.030618585646152496,False,0.030618607997894287,False,0.05641260743141174,False,0.028206318616867065
b3d4cebf-21ab-41e1-b79a-729d35794681,14,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
b3d4cebf-21ab-41e1-b79a-729d35794681,15,0.125,False,0.25,False,0.028781235218048096,False,0.028781235218048096,False,0.05652415752410889,False,0.028262078762054443
b3d4cebf-21ab-41e1-b79a-729d35794681,15,0.5,False,0.5,False,0.031122639775276184,False,0.031122684478759766,False,0.04756586626172066,False,0.023782968521118164
b3d4cebf-21ab-41e1-b79a-729d35794681,15,2.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0
