dataset,video,video_id,qp,frame,granularity,candidate_fraction,raw_bitmap_bits,rle_bits,sparse_bits,inverse_sparse_bits,selected_syntax,selected_map_bits,aligned_map_bytes
uvg,HoneyBee,2,1,42,G16,0.7,40,36,31,55,SPARSE_2X,31,4
uvg,HoneyBee,2,1,42,G16,1.0,40,36,31,55,SPARSE_2X,31,4
uvg,HoneyBee,2,1,43,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,43,G16,0.1,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,43,G16,0.2,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,43,G16,0.35,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,43,G16,0.5,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,43,G16,0.7,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,43,G16,1.0,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,44,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,44,G16,0.1,40,21,23,51,RASTER_RLE,21,3
uvg,HoneyBee,2,1,44,G16,0.2,40,33,39,53,RASTER_RLE,33,5
uvg,HoneyBee,2,1,44,G16,0.35,40,37,43,47,RASTER_RLE,37,5
uvg,HoneyBee,2,1,44,G16,0.5,40,38,51,45,RASTER_RLE,38,5
uvg,HoneyBee,2,1,44,G16,0.7,40,44,53,39,INVERSE_SPARSE_1X,39,5
uvg,HoneyBee,2,1,44,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,45,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,45,G16,0.1,40,23,23,49,RASTER_RLE,23,3
uvg,HoneyBee,2,1,45,G16,0.2,40,27,31,49,RASTER_RLE,27,4
uvg,HoneyBee,2,1,45,G16,0.35,40,39,45,51,RASTER_RLE,39,5
uvg,HoneyBee,2,1,45,G16,0.5,40,39,55,49,RASTER_RLE,39,5
uvg,HoneyBee,2,1,45,G16,0.7,40,40,55,43,RASTER_RLE,40,5
uvg,HoneyBee,2,1,45,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,46,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,46,G16,0.1,40,28,21,53,SPARSE_2X,21,3
uvg,HoneyBee,2,1,46,G16,0.2,40,30,24,54,SPARSE_2X,24,3
uvg,HoneyBee,2,1,46,G16,0.35,40,30,24,54,SPARSE_2X,24,3
uvg,HoneyBee,2,1,46,G16,0.5,40,30,24,54,SPARSE_2X,24,3
uvg,HoneyBee,2,1,46,G16,0.7,40,30,24,54,SPARSE_2X,24,3
uvg,HoneyBee,2,1,46,G16,1.0,40,30,24,54,SPARSE_2X,24,3
uvg,HoneyBee,2,1,47,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,47,G16,0.1,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,47,G16,0.2,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,47,G16,0.35,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,47,G16,0.5,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,47,G16,0.7,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,47,G16,1.0,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,48,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,48,G16,0.1,40,28,25,53,SPARSE_2X,25,4
uvg,HoneyBee,2,1,48,G16,0.2,40,40,39,57,SPARSE_2X,39,5
uvg,HoneyBee,2,1,48,G16,0.35,40,46,51,57,RASTER_RLE,46,6
uvg,HoneyBee,2,1,48,G16,0.5,40,49,57,57,RASTER_RLE,49,7
uvg,HoneyBee,2,1,48,G16,0.7,40,41,51,47,RASTER_RLE,41,6
uvg,HoneyBee,2,1,48,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,49,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,49,G16,0.1,40,29,21,55,SPARSE_2X,21,3
uvg,HoneyBee,2,1,49,G16,0.2,40,43,43,59,RASTER_RLE,43,6
uvg,HoneyBee,2,1,49,G16,0.35,40,48,49,55,RASTER_RLE,48,6
uvg,HoneyBee,2,1,49,G16,0.5,40,50,55,53,RASTER_RLE,50,7
uvg,HoneyBee,2,1,49,G16,0.7,40,46,57,47,RASTER_RLE,46,6
uvg,HoneyBee,2,1,49,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,50,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,50,G16,0.1,40,28,19,51,SPARSE_2X,19,3
uvg,HoneyBee,2,1,50,G16,0.2,40,34,30,54,SPARSE_2X,30,4
uvg,HoneyBee,2,1,50,G16,0.35,40,34,30,54,SPARSE_2X,30,4
uvg,HoneyBee,2,1,50,G16,0.5,40,34,30,54,SPARSE_2X,30,4
uvg,HoneyBee,2,1,50,G16,0.7,40,34,30,54,SPARSE_2X,30,4
uvg,HoneyBee,2,1,50,G16,1.0,40,34,30,54,SPARSE_2X,30,4
uvg,HoneyBee,2,1,51,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,51,G16,0.1,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,51,G16,0.2,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,51,G16,0.35,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,51,G16,0.5,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,51,G16,0.7,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,51,G16,1.0,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,52,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,52,G16,0.1,40,36,31,55,SPARSE_2X,31,4
uvg,HoneyBee,2,1,52,G16,0.2,40,42,41,55,SPARSE_2X,41,6
uvg,HoneyBee,2,1,52,G16,0.35,40,46,47,55,RASTER_RLE,46,6
uvg,HoneyBee,2,1,52,G16,0.5,40,48,51,55,RASTER_RLE,48,6
uvg,HoneyBee,2,1,52,G16,0.7,40,44,51,45,RASTER_RLE,44,6
uvg,HoneyBee,2,1,52,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,53,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,53,G16,0.1,40,30,23,53,SPARSE_2X,23,3
uvg,HoneyBee,2,1,53,G16,0.2,40,38,37,57,SPARSE_2X,37,5
uvg,HoneyBee,2,1,53,G16,0.35,40,44,45,55,RASTER_RLE,44,6
uvg,HoneyBee,2,1,53,G16,0.5,40,43,45,49,RASTER_RLE,43,6
uvg,HoneyBee,2,1,53,G16,0.7,40,37,47,45,RASTER_RLE,37,5
uvg,HoneyBee,2,1,53,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,54,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,54,G16,0.1,40,32,25,53,SPARSE_2X,25,4
uvg,HoneyBee,2,1,54,G16,0.2,40,34,26,52,SPARSE_2X,26,4
uvg,HoneyBee,2,1,54,G16,0.35,40,34,26,52,SPARSE_2X,26,4
uvg,HoneyBee,2,1,54,G16,0.5,40,34,26,52,SPARSE_2X,26,4
uvg,HoneyBee,2,1,54,G16,0.7,40,34,26,52,SPARSE_2X,26,4
uvg,HoneyBee,2,1,54,G16,1.0,40,34,26,52,SPARSE_2X,26,4
uvg,HoneyBee,2,1,55,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,55,G16,0.1,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,55,G16,0.2,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,55,G16,0.35,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,55,G16,0.5,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,55,G16,0.7,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,55,G16,1.0,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,56,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,56,G16,0.1,40,26,25,53,SPARSE_2X,25,4
uvg,HoneyBee,2,1,56,G16,0.2,40,37,41,53,RASTER_RLE,37,5
uvg,HoneyBee,2,1,56,G16,0.35,40,45,49,53,RASTER_RLE,45,6
uvg,HoneyBee,2,1,56,G16,0.5,40,49,53,51,RASTER_RLE,49,7
uvg,HoneyBee,2,1,56,G16,0.7,40,45,53,43,INVERSE_SPARSE_1X,43,6
uvg,HoneyBee,2,1,56,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,57,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,57,G16,0.1,40,32,29,55,SPARSE_2X,29,4
uvg,HoneyBee,2,1,57,G16,0.2,40,44,39,57,SPARSE_2X,39,5
uvg,HoneyBee,2,1,57,G16,0.35,40,46,49,57,RASTER_RLE,46,6
uvg,HoneyBee,2,1,57,G16,0.5,40,47,57,57,RASTER_RLE,47,6
uvg,HoneyBee,2,1,57,G16,0.7,40,44,55,51,RASTER_RLE,44,6
uvg,HoneyBee,2,1,57,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,58,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,58,G16,0.1,40,31,23,55,SPARSE_2X,23,3
uvg,HoneyBee,2,1,58,G16,0.2,40,37,30,56,SPARSE_2X,30,4
uvg,HoneyBee,2,1,58,G16,0.35,40,37,30,56,SPARSE_2X,30,4
uvg,HoneyBee,2,1,58,G16,0.5,40,37,30,56,SPARSE_2X,30,4
uvg,HoneyBee,2,1,58,G16,0.7,40,37,30,56,SPARSE_2X,30,4
uvg,HoneyBee,2,1,58,G16,1.0,40,37,30,56,SPARSE_2X,30,4
uvg,HoneyBee,2,1,59,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,59,G16,0.1,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,59,G16,0.2,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,59,G16,0.35,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,59,G16,0.5,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,59,G16,0.7,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,59,G16,1.0,40,22,13,51,SPARSE_2X,13,2
uvg,HoneyBee,2,1,60,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,60,G16,0.1,40,28,25,55,SPARSE_2X,25,4
uvg,HoneyBee,2,1,60,G16,0.2,40,40,41,57,RASTER_RLE,40,5
uvg,HoneyBee,2,1,60,G16,0.35,40,40,51,57,RASTER_RLE,40,5
uvg,HoneyBee,2,1,60,G16,0.5,40,46,57,55,RASTER_RLE,46,6
uvg,HoneyBee,2,1,60,G16,0.7,40,46,57,45,INVERSE_SPARSE_1X,45,6
uvg,HoneyBee,2,1,60,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,61,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,61,G16,0.1,40,21,23,49,RASTER_RLE,21,3
uvg,HoneyBee,2,1,61,G16,0.2,40,19,25,43,RASTER_RLE,19,3
uvg,HoneyBee,2,1,61,G16,0.35,40,31,43,45,RASTER_RLE,31,4
uvg,HoneyBee,2,1,61,G16,0.5,40,39,53,45,RASTER_RLE,39,5
uvg,HoneyBee,2,1,61,G16,0.7,40,43,55,39,INVERSE_SPARSE_1X,39,5
uvg,HoneyBee,2,1,61,G16,1.0,40,12,51,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,1,62,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,62,G16,0.1,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,62,G16,0.2,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,62,G16,0.35,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,62,G16,0.5,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,62,G16,0.7,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,62,G16,1.0,40,21,13,53,SPARSE_2X,13,2
uvg,HoneyBee,2,1,63,G16,0.0,40,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,1,63,G16,0.1,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,63,G16,0.2,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,63,G16,0.35,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,63,G16,0.5,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,63,G16,0.7,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,1,63,G16,1.0,40,20,12,52,SPARSE_2X,12,2
uvg,HoneyBee,2,3,1,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,1,G4,0.1,510,336,310,568,SPARSE_2X,310,39
uvg,HoneyBee,2,3,1,G4,0.2,510,460,421,583,SPARSE_2X,421,53
uvg,HoneyBee,2,3,1,G4,0.35,510,536,536,596,RASTER_RLE,536,67
uvg,HoneyBee,2,3,1,G4,0.5,510,560,578,572,RASTER_RLE,560,70
uvg,HoneyBee,2,3,1,G4,0.7,510,509,596,512,RASTER_RLE,509,64
uvg,HoneyBee,2,3,1,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,2,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,2,G4,0.1,510,334,314,570,SPARSE_2X,314,40
uvg,HoneyBee,2,3,2,G4,0.2,510,458,431,595,SPARSE_2X,431,54
uvg,HoneyBee,2,3,2,G4,0.35,510,552,538,606,SPARSE_2X,538,68
uvg,HoneyBee,2,3,2,G4,0.5,510,574,574,576,RASTER_RLE,574,72
uvg,HoneyBee,2,3,2,G4,0.7,510,521,572,492,INVERSE_SPARSE_1X,492,62
uvg,HoneyBee,2,3,2,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,3,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,3,G4,0.1,510,290,268,554,SPARSE_2X,268,34
uvg,HoneyBee,2,3,3,G4,0.2,510,410,393,573,SPARSE_2X,393,50
uvg,HoneyBee,2,3,3,G4,0.35,510,516,492,570,SPARSE_2X,492,62
uvg,HoneyBee,2,3,3,G4,0.5,510,548,544,538,INVERSE_SPARSE_1X,538,68
uvg,HoneyBee,2,3,3,G4,0.7,510,514,578,474,INVERSE_SPARSE_1X,474,60
uvg,HoneyBee,2,3,3,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,4,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,4,G4,0.1,510,312,292,564,SPARSE_2X,292,37
uvg,HoneyBee,2,3,4,G4,0.2,510,438,399,571,SPARSE_2X,399,50
uvg,HoneyBee,2,3,4,G4,0.35,510,530,490,574,SPARSE_2X,490,62
uvg,HoneyBee,2,3,4,G4,0.5,510,562,550,558,SPARSE_2X,550,69
uvg,HoneyBee,2,3,4,G4,0.7,510,485,568,476,INVERSE_SPARSE_1X,476,60
uvg,HoneyBee,2,3,4,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,5,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,5,G4,0.1,510,316,296,566,SPARSE_2X,296,37
uvg,HoneyBee,2,3,5,G4,0.2,510,422,401,575,SPARSE_2X,401,51
uvg,HoneyBee,2,3,5,G4,0.35,510,512,500,576,SPARSE_2X,500,63
uvg,HoneyBee,2,3,5,G4,0.5,510,544,564,562,RASTER_RLE,544,68
uvg,HoneyBee,2,3,5,G4,0.7,510,488,590,494,RASTER_RLE,488,61
uvg,HoneyBee,2,3,5,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,6,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,6,G4,0.1,510,316,294,566,SPARSE_2X,294,37
uvg,HoneyBee,2,3,6,G4,0.2,510,436,403,579,SPARSE_2X,403,51
uvg,HoneyBee,2,3,6,G4,0.35,510,548,516,582,SPARSE_2X,516,65
uvg,HoneyBee,2,3,6,G4,0.5,510,569,566,552,INVERSE_SPARSE_1X,552,69
uvg,HoneyBee,2,3,6,G4,0.7,510,485,582,472,INVERSE_SPARSE_1X,472,59
uvg,HoneyBee,2,3,6,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,7,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,7,G4,0.1,510,269,248,558,SPARSE_2X,248,31
uvg,HoneyBee,2,3,7,G4,0.2,510,401,381,575,SPARSE_2X,381,48
uvg,HoneyBee,2,3,7,G4,0.35,510,469,466,556,SPARSE_2X,466,59
uvg,HoneyBee,2,3,7,G4,0.5,510,478,522,526,RASTER_RLE,478,60
uvg,HoneyBee,2,3,7,G4,0.7,510,430,554,434,RASTER_RLE,430,54
uvg,HoneyBee,2,3,7,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,8,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,8,G4,0.1,510,248,236,546,SPARSE_2X,236,30
uvg,HoneyBee,2,3,8,G4,0.2,510,358,347,557,SPARSE_2X,347,44
uvg,HoneyBee,2,3,8,G4,0.35,510,472,472,550,RASTER_RLE,472,59
uvg,HoneyBee,2,3,8,G4,0.5,510,530,556,522,INVERSE_SPARSE_1X,522,66
uvg,HoneyBee,2,3,8,G4,0.7,510,486,580,462,INVERSE_SPARSE_1X,462,58
uvg,HoneyBee,2,3,8,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,9,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,9,G4,0.1,510,279,260,560,SPARSE_2X,260,33
uvg,HoneyBee,2,3,9,G4,0.2,510,368,347,547,SPARSE_2X,347,44
uvg,HoneyBee,2,3,9,G4,0.35,510,456,460,536,RASTER_RLE,456,57
uvg,HoneyBee,2,3,9,G4,0.5,510,488,514,518,RASTER_RLE,488,61
uvg,HoneyBee,2,3,9,G4,0.7,510,464,566,446,INVERSE_SPARSE_1X,446,56
uvg,HoneyBee,2,3,9,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,10,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,10,G4,0.1,510,296,276,554,SPARSE_2X,276,35
uvg,HoneyBee,2,3,10,G4,0.2,510,424,407,575,SPARSE_2X,407,51
uvg,HoneyBee,2,3,10,G4,0.35,510,518,508,578,SPARSE_2X,508,64
uvg,HoneyBee,2,3,10,G4,0.5,510,544,558,556,RASTER_RLE,544,68
uvg,HoneyBee,2,3,10,G4,0.7,510,484,582,464,INVERSE_SPARSE_1X,464,58
uvg,HoneyBee,2,3,10,G4,1.0,510,242,557,225,INVERSE_SPARSE_1X,225,29
uvg,HoneyBee,2,3,11,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,11,G4,0.1,510,316,296,568,SPARSE_2X,296,37
uvg,HoneyBee,2,3,11,G4,0.2,510,444,421,597,SPARSE_2X,421,53
uvg,HoneyBee,2,3,11,G4,0.35,510,532,530,610,SPARSE_2X,530,67
uvg,HoneyBee,2,3,11,G4,0.5,510,576,600,596,RASTER_RLE,576,72
uvg,HoneyBee,2,3,11,G4,0.7,510,522,601,523,RASTER_RLE,522,66
uvg,HoneyBee,2,3,11,G4,1.0,510,522,601,523,RASTER_RLE,522,66
uvg,HoneyBee,2,3,12,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,12,G4,0.1,510,300,280,558,SPARSE_2X,280,35
uvg,HoneyBee,2,3,12,G4,0.2,510,444,409,579,SPARSE_2X,409,52
uvg,HoneyBee,2,3,12,G4,0.35,510,538,510,602,SPARSE_2X,510,64
uvg,HoneyBee,2,3,12,G4,0.5,510,568,566,574,SPARSE_2X,566,71
uvg,HoneyBee,2,3,12,G4,0.7,510,516,576,484,INVERSE_SPARSE_1X,484,61
uvg,HoneyBee,2,3,12,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,13,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,13,G4,0.1,510,296,272,564,SPARSE_2X,272,34
uvg,HoneyBee,2,3,13,G4,0.2,510,420,387,569,SPARSE_2X,387,49
uvg,HoneyBee,2,3,13,G4,0.35,510,496,486,562,SPARSE_2X,486,61
uvg,HoneyBee,2,3,13,G4,0.5,510,510,538,528,RASTER_RLE,510,64
uvg,HoneyBee,2,3,13,G4,0.7,510,454,552,444,INVERSE_SPARSE_1X,444,56
uvg,HoneyBee,2,3,13,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,14,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,14,G4,0.1,510,280,264,552,SPARSE_2X,264,33
uvg,HoneyBee,2,3,14,G4,0.2,510,422,391,567,SPARSE_2X,391,49
uvg,HoneyBee,2,3,14,G4,0.35,510,506,498,572,SPARSE_2X,498,63
uvg,HoneyBee,2,3,14,G4,0.5,510,534,554,540,RASTER_RLE,534,67
uvg,HoneyBee,2,3,14,G4,0.7,510,494,588,478,INVERSE_SPARSE_1X,478,60
uvg,HoneyBee,2,3,14,G4,1.0,510,270,561,247,INVERSE_SPARSE_1X,247,31
uvg,HoneyBee,2,3,15,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,15,G4,0.1,510,318,304,568,SPARSE_2X,304,38
uvg,HoneyBee,2,3,15,G4,0.2,510,440,435,591,SPARSE_2X,435,55
uvg,HoneyBee,2,3,15,G4,0.35,510,540,528,606,SPARSE_2X,528,66
uvg,HoneyBee,2,3,15,G4,0.5,510,566,578,578,RASTER_RLE,566,71
uvg,HoneyBee,2,3,15,G4,0.7,510,522,592,500,INVERSE_SPARSE_1X,500,63
uvg,HoneyBee,2,3,15,G4,1.0,510,522,592,500,INVERSE_SPARSE_1X,500,63
uvg,HoneyBee,2,3,16,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,16,G4,0.1,510,304,282,558,SPARSE_2X,282,36
uvg,HoneyBee,2,3,16,G4,0.2,510,428,401,575,SPARSE_2X,401,51
uvg,HoneyBee,2,3,16,G4,0.35,510,518,502,578,SPARSE_2X,502,63
uvg,HoneyBee,2,3,16,G4,0.5,510,554,552,560,SPARSE_2X,552,69
uvg,HoneyBee,2,3,16,G4,0.7,510,524,582,488,INVERSE_SPARSE_1X,488,61
uvg,HoneyBee,2,3,16,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,17,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,17,G4,0.1,510,314,298,568,SPARSE_2X,298,38
uvg,HoneyBee,2,3,17,G4,0.2,510,442,415,583,SPARSE_2X,415,52
uvg,HoneyBee,2,3,17,G4,0.35,510,522,518,586,SPARSE_2X,518,65
uvg,HoneyBee,2,3,17,G4,0.5,510,549,562,558,RASTER_RLE,549,69
uvg,HoneyBee,2,3,17,G4,0.7,510,482,584,468,INVERSE_SPARSE_1X,468,59
uvg,HoneyBee,2,3,17,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,18,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,18,G4,0.1,510,305,276,560,SPARSE_2X,276,35
uvg,HoneyBee,2,3,18,G4,0.2,510,450,415,575,SPARSE_2X,415,52
uvg,HoneyBee,2,3,18,G4,0.35,510,528,506,580,SPARSE_2X,506,64
uvg,HoneyBee,2,3,18,G4,0.5,510,574,582,580,RASTER_RLE,574,72
uvg,HoneyBee,2,3,18,G4,0.7,510,576,595,581,RASTER_RLE,576,72
uvg,HoneyBee,2,3,18,G4,1.0,510,576,595,581,RASTER_RLE,576,72
uvg,HoneyBee,2,3,19,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,19,G4,0.1,510,307,296,568,SPARSE_2X,296,37
uvg,HoneyBee,2,3,19,G4,0.2,510,378,366,570,SPARSE_2X,366,46
uvg,HoneyBee,2,3,19,G4,0.35,510,378,366,570,SPARSE_2X,366,46
uvg,HoneyBee,2,3,19,G4,0.5,510,378,366,570,SPARSE_2X,366,46
uvg,HoneyBee,2,3,19,G4,0.7,510,378,366,570,SPARSE_2X,366,46
uvg,HoneyBee,2,3,19,G4,1.0,510,378,366,570,SPARSE_2X,366,46
uvg,HoneyBee,2,3,20,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,20,G4,0.1,510,320,296,570,SPARSE_2X,296,37
uvg,HoneyBee,2,3,20,G4,0.2,510,458,437,593,SPARSE_2X,437,55
uvg,HoneyBee,2,3,20,G4,0.35,510,540,522,598,SPARSE_2X,522,66
uvg,HoneyBee,2,3,20,G4,0.5,510,562,562,568,RASTER_RLE,562,71
uvg,HoneyBee,2,3,20,G4,0.7,510,520,572,488,INVERSE_SPARSE_1X,488,61
uvg,HoneyBee,2,3,20,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
uvg,HoneyBee,2,3,21,G4,0.0,510,0,0,0,ORIGINAL_NO_MAP,0,0
uvg,HoneyBee,2,3,21,G4,0.1,510,306,286,564,SPARSE_2X,286,36
uvg,HoneyBee,2,3,21,G4,0.2,510,440,419,585,SPARSE_2X,419,53
uvg,HoneyBee,2,3,21,G4,0.35,510,530,512,588,SPARSE_2X,512,64
uvg,HoneyBee,2,3,21,G4,0.5,510,550,548,548,SPARSE_2X,548,69
uvg,HoneyBee,2,3,21,G4,0.7,510,506,570,472,INVERSE_SPARSE_1X,472,59
uvg,HoneyBee,2,3,21,G4,1.0,510,18,527,1,INVERSE_SPARSE_1X,1,1
