dataset,video,video_id,qp,frame,w1_shape,block_index,block_y,block_x,pixel_y0,pixel_x0,mode,delta,original_bytes,candidate_bytes,actual_delta_bytes,baseline_RGB_MSE,candidate_RGB_MSE,delta_MSE,baseline_PSNR,candidate_PSNR,mode_map_overhead,raw_map_bits,coded_map_bits,estimated_w1_entropy_bits,actual_w1_RANS_bytes,actual_bytes_saved,delta_MSE_per_actual_saved_bit
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,305,10,5,40,20,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.0687255859375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,305,10,5,40,20,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.068603515625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,306,10,6,40,24,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.0166015625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,306,10,6,40,24,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.016357421875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,307,10,7,40,28,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.140380859375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,307,10,7,40,28,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.140380859375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,308,10,8,40,32,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.9091796875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,308,10,8,40,32,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.908447265625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,309,10,9,40,36,1,2,1026,1081,55,0.0008731724228709936,0.0008749400731176138,1.7676502466201782e-06,30.588999889318387,30.58021691898382,37,1020,39,1180.2215576171875,167,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,309,10,9,40,36,2,4,1026,1081,55,0.0008731724228709936,0.0008749400731176138,1.7676502466201782e-06,30.588999889318387,30.58021691898382,37,1020,39,1179.932373046875,167,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,310,10,10,40,40,1,2,1026,1081,55,0.0008731724228709936,0.0008741504279896617,9.780051186680794e-07,30.588999889318387,30.584138254612974,37,1020,39,1182.268798828125,167,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,310,10,10,40,40,2,4,1026,1081,55,0.0008731724228709936,0.0008741504279896617,9.780051186680794e-07,30.588999889318387,30.584138254612974,37,1020,39,1181.9478759765625,167,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,311,10,11,40,44,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.154296875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,311,10,11,40,44,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.1539306640625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,312,10,12,40,48,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.672607421875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,312,10,12,40,48,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.671630859375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,313,10,13,40,52,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.6807861328125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,313,10,13,40,52,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.6783447265625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,314,10,14,40,56,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.293701171875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,314,10,14,40,56,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.29150390625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,315,10,15,40,60,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.7381591796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,315,10,15,40,60,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.7381591796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,316,10,16,40,64,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.4442138671875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,316,10,16,40,64,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.444091796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,317,10,17,40,68,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.44287109375,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,317,10,17,40,68,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.44287109375,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,318,10,18,40,72,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.5194091796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,318,10,18,40,72,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.5194091796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,319,10,19,40,76,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.295654296875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,319,10,19,40,76,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.295166015625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,320,10,20,40,80,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.416748046875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,320,10,20,40,80,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.4166259765625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,321,10,21,40,84,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.84716796875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,321,10,21,40,84,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.846435546875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,322,10,22,40,88,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.230712890625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,322,10,22,40,88,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.230712890625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,323,10,23,40,92,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.044921875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,323,10,23,40,92,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.0445556640625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,324,10,24,40,96,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.4627685546875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,324,10,24,40,96,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.460693359375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,325,10,25,40,100,1,2,1026,1082,56,0.0008731724228709936,0.000872626609634608,-5.458132363855839e-07,30.588999889318387,30.591715478914004,37,1020,39,1185.6083984375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,325,10,25,40,100,2,4,1026,1082,56,0.0008731724228709936,0.000872626609634608,-5.458132363855839e-07,30.588999889318387,30.591715478914004,37,1020,39,1185.6064453125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,326,10,26,40,104,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.912841796875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,326,10,26,40,104,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.912353515625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,327,10,27,40,108,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.2303466796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,327,10,27,40,108,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.22998046875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,328,10,28,40,112,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.9886474609375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,328,10,28,40,112,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.98828125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,329,10,29,40,116,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.698486328125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,329,10,29,40,116,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.697509765625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,330,11,0,44,0,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.003173828125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,330,11,0,44,0,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.0018310546875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,331,11,1,44,4,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.049560546875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,331,11,1,44,4,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.04931640625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,332,11,2,44,8,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.4022216796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,332,11,2,44,8,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.4019775390625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,333,11,3,44,12,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.821044921875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,333,11,3,44,12,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.8194580078125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,334,11,4,44,16,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.929443359375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,334,11,4,44,16,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.9287109375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,335,11,5,44,20,1,2,1026,1082,56,0.0008731724228709936,0.0008733755676075816,2.0314473658800125e-07,30.588999889318387,30.58798961489127,37,1020,39,1185.311279296875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,335,11,5,44,20,2,4,1026,1082,56,0.0008731724228709936,0.0008733755676075816,2.0314473658800125e-07,30.588999889318387,30.58798961489127,37,1020,39,1185.310302734375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,336,11,6,44,24,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.9180908203125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,336,11,6,44,24,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.91748046875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,337,11,7,44,28,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.994384765625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,337,11,7,44,28,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.994140625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,338,11,8,44,32,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.3062744140625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,338,11,8,44,32,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.30615234375,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,339,11,9,44,36,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.877685546875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,339,11,9,44,36,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.876953125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,340,11,10,44,40,1,2,1026,1082,56,0.0008731724228709936,0.0008722433121874928,-9.291106835007668e-07,30.588999889318387,30.593623517637184,37,1020,39,1189.330322265625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,340,11,10,44,40,2,4,1026,1081,55,0.0008731724228709936,0.0008755487506277859,2.376327756792307e-06,30.588999889318387,30.577196673541582,37,1020,39,1181.1741943359375,167,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,341,11,11,44,44,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.6456298828125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,341,11,11,44,44,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.64501953125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,342,11,12,44,48,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.496826171875,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,342,11,12,44,48,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.495849609375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,343,11,13,44,52,1,2,1026,1082,56,0.0008731724228709936,0.0008732537389732897,8.131610229611397e-08,30.588999889318387,30.588595461861743,37,1020,39,1185.204833984375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,343,11,13,44,52,2,4,1026,1082,56,0.0008731724228709936,0.0008732537389732897,8.131610229611397e-08,30.588999889318387,30.588595461861743,37,1020,39,1185.20458984375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,344,11,14,44,56,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.199951171875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,344,11,14,44,56,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.19970703125,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,345,11,15,44,60,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.5106201171875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,345,11,15,44,60,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.510498046875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,346,11,16,44,64,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.553955078125,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,346,11,16,44,64,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.553955078125,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,347,11,17,44,68,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.625732421875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,347,11,17,44,68,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.625732421875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,348,11,18,44,72,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.218505859375,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,348,11,18,44,72,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.2183837890625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,349,11,19,44,76,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.42578125,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,349,11,19,44,76,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.4256591796875,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,350,11,20,44,80,1,2,1026,1082,56,0.0008731724228709936,0.0008729180553928018,-2.5436747819185257e-07,30.588999889318387,30.590265234892527,37,1020,39,1185.083740234375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,350,11,20,44,80,2,4,1026,1082,56,0.0008731724228709936,0.0008729180553928018,-2.5436747819185257e-07,30.588999889318387,30.590265234892527,37,1020,39,1185.083740234375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,351,11,21,44,84,1,2,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.3531494140625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,351,11,21,44,84,2,4,1026,1083,57,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1191.3531494140625,169,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,352,11,22,44,88,1,2,1026,1082,56,0.0008731724228709936,0.0008733113645575941,1.389416866004467e-07,30.588999889318387,30.588308882526817,37,1020,39,1183.9532470703125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,352,11,22,44,88,2,4,1026,1082,56,0.0008731724228709936,0.0008733113645575941,1.389416866004467e-07,30.588999889318387,30.588308882526817,37,1020,39,1183.9532470703125,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,353,11,23,44,92,1,2,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.88916015625,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,353,11,23,44,92,2,4,1026,1082,56,0.0008731724228709936,0.0008733377326279879,1.6530975699424744e-07,30.588999889318387,30.58817775707649,37,1020,39,1190.888427734375,168,False,
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,8,1x64x68x120,354,11,24,44,96,1,2,1026,1082,56,0.0008731724228709936,0.0008727830136194825,-3.8940925151109695e-07,30.588999889318387,30.590937147147574,37,1020,39,1185.048828125,168,False,
