branch,step,global_step,beta,qp,optimized_P_frames,num_p_frames,video,start,crop_x,crop_y,width,height,clip_length,first_frame_index,last_frame_index,consecutive_frames,raw_decoded_frames,rejected_sample_attempts,loss,LPIPS,DISTS,R_est_bpp,proxy_L1,PSNR,MS_SSIM,wrapper_gradient_norm,bridge_gradient_norm,generator_gradient_norm,all_finite
clip8,77,20077,17.302782275540444,3,539,7,clips_long_1920/df762f3b-6ad3-412c-9b9e-b89c0f7f799b.mp4,321,1341,81,1920,1080,8,321,328,True,8,0,0.19889000803232193,0.05472117449556078,0.10015982389450072,0.0024614753908411197,0.14186306936400275,32.817866553535154,0.9658906970705304,0.3887215149995925,0.8669287053651892,0.6365470194193797,True
clip8,78,20078,17.302782275540444,1,546,7,clips_long_1920/385dfc1c-1f64-4831-b465-a99d860e3626.mp4,215,1150,157,1920,1080,8,215,222,True,8,0,0.4578526206314564,0.24834001064300537,0.16242419821875437,0.0026957871533730736,0.044376191283975325,22.42248829755897,0.6124325479779925,0.4927098134277986,2.234264726149791,1.120487711286007,True
clip8,79,20079,17.302782275540444,1,553,7,clips_long_1920/a0a92442-c0ab-4926-acf8-2dc000f99850.mp4,389,899,0,1920,1080,8,389,396,True,8,0,0.16256135515868664,0.03469148810420718,0.10286066361836024,0.0013963258596569562,0.08488719165325166,38.02123653625445,0.9693854366030011,1.092240544455774,0.7275029469624259,0.48207844450127113,True
clip8,80,20080,17.302782275540444,1,560,7,clips_long_1920/38b3817d-0467-4359-a11c-4b7b22b0895c.mp4,56,900,150,1920,1080,8,56,63,True,8,0,0.28052326664328575,0.060707201382943554,0.18755108969552176,0.0018226847085835679,0.07274551051003593,34.155852160442485,0.9716699208532061,0.4578646659451463,1.8222287725673534,0.6412310505684683,True
clip8,81,20081,17.302782275540444,2,567,7,clips_long_1920/7f903852-2742-470a-b19e-02149dc4083b.mp4,426,791,719,1920,1080,8,426,433,True,8,0,0.41626522317528725,0.16014790747846877,0.20994840349469868,0.002635487987260733,0.05676061127867017,28.42737717682063,0.8831029278891427,1.1779048124452678,2.9206117229158584,1.693195632829589,True
clip8,82,20082,17.302782275540444,0,574,7,clips_long_1920/333363ca-a55d-40f7-8c8e-6587afbcd758.mp4,88,46,173,1920,1080,8,88,95,True,8,0,0.5009420812129974,0.2829438064779554,0.17810152258191791,0.0022578564125329387,0.08295344880649022,20.342636349526323,0.5176859753472465,0.9798446513144611,7.876385014252097,3.036723149081101,True
clip8,83,20083,17.302782275540444,1,581,7,clips_long_1920/99ea0de7-bc93-496d-8f63-003b57b73be6.mp4,72,1302,491,1920,1080,8,72,79,True,8,0,0.21402829326689243,0.05186974523322923,0.13820940256118774,0.0013345643455977552,0.08574529524360384,36.01836585645139,0.9611667479787555,0.3468203840210895,0.7637714365895403,0.5919705357219198,True
clip8,84,20084,17.302782275540444,2,588,7,clips_long_1920/6cf7616f-f5ab-4990-bda9-eaebed496447.mp4,297,237,396,1920,1080,8,297,304,True,8,0,0.20908242277801037,0.06282223228897367,0.11508635112217494,0.00173308136540332,0.1186695567199162,30.21082415761562,0.8832332491874695,0.7305677656463426,1.7428915862815917,0.8825433871843889,True
clip8,85,20085,17.302782275540444,3,595,7,clips_long_1920/be9ffad3-6bd8-4644-8d61-7c70ba9fe3a6.mp4,158,473,268,1920,1080,8,158,165,True,8,0,0.47318185120821,0.1301080829330853,0.15470205034528461,0.010846307900335108,0.07003890510116305,29.183142041069157,0.9067187820162093,1.2914087494703532,1.4224249128365618,0.6974594717901049,True
clip8,86,20086,17.302782275540444,2,602,7,clips_long_1920/8781eb18-883c-4c7c-854f-08005b26bafb.mp4,315,97,529,1920,1080,8,315,322,True,8,0,0.40609192848205566,0.12760869732924868,0.16053260224206106,0.006779227405786514,0.06511234066316059,27.699716872639115,0.8796517252922058,0.32207444212511543,1.299274371233213,0.5027451313316609,True
clip8,87,20087,17.302782275540444,1,609,7,clips_long_1920/207d940e-1337-40c2-8e8f-3b6d777c2333.mp4,333,1301,726,1920,1080,8,333,340,True,8,0,0.26063281297683716,0.08334492253405708,0.13422604118074688,0.002455520797021953,0.057450011372566216,26.659576605943673,0.9071898545537675,0.2089868070863118,0.8859660273482365,0.4223730652948552,True
clip8,88,20088,17.302782275540444,3,616,7,clips_long_1920/f8e0da74-781d-4d56-90d7-0a953c4a7634.mp4,183,132,99,1920,1080,8,183,190,True,8,0,0.30041487887501717,0.13093826387609753,0.13399681023189,0.002028031378618575,0.038920300879648755,34.24535653009695,0.9547555106026786,0.7585443445042691,2.3035045972926316,1.773305605337593,True
clip8,89,20089,17.302782275540444,3,623,7,clips_long_1920/4aa6ab57-f6ba-43cd-a8a7-925fc90be740.mp4,905,1246,440,1920,1080,8,905,912,True,8,0,0.3558351993560791,0.12991246155330113,0.14237152678625925,0.004786311199755542,0.07347078089203155,21.299554496768287,0.7937835369791304,0.33709488444006896,1.2226598378269053,0.6339889210026096,True
clip8,90,20090,17.302782275540444,2,630,7,clips_long_1920/094410ce-620a-4adf-8a64-7006c6577a73.mp4,31,813,631,1920,1080,8,31,38,True,8,0,0.586290143430233,0.2268619005169187,0.21780115365982056,0.008148232541446174,0.06399617024830409,20.502020442127474,0.7404780728476388,0.4960874762591266,1.5994565256175166,0.6150184957841685,True
clip8,91,20091,17.302782275540444,1,637,7,clips_long_1920/e32863f4-ce59-4597-a082-f976a873eb85.mp4,112,127,753,1920,1080,8,112,119,True,8,0,0.35571829974651337,0.10281144295419964,0.17350804805755612,0.004520843803350414,0.11756252071687154,22.70088228692627,0.9082073313849314,0.42148170201481494,0.609861784272029,0.3346656323749006,True
clip8,92,20092,17.302782275540444,3,644,7,clips_long_1920/65312ce9-311a-401c-b5c1-beb490e8d7ad.mp4,288,1329,206,1920,1080,8,288,295,True,8,0,0.2015033308416605,0.052369448223284314,0.10848902804510935,0.0023247226698523654,0.0420680402645043,36.325483727444656,0.9679825901985168,0.3749356967796177,0.8319254181623872,0.6949065787878083,True
clip8,93,20093,17.302782275540444,3,651,7,clips_long_1920/0601cfa6-cc6b-43f2-ae79-1dacbb38233e.mp4,216,251,419,1920,1080,8,216,223,True,8,0,0.5383259654045105,0.23286686199051992,0.2678420884268624,0.002121470939268225,0.09096404484340123,23.004936839005847,0.5062869106020247,1.2136130075819087,5.632947266799825,2.5789758275191885,True
clip8,94,20094,17.302782275540444,3,658,7,clips_long_1920/1334a8f6-4959-4ca6-a529-c251787ee346.mp4,52,996,407,1920,1080,8,52,59,True,8,0,0.19944614358246326,0.04226347804069519,0.09575051069259644,0.00351996799664838,0.05269072896667889,35.19857741536686,0.9709488749504089,0.34673403738122904,0.5813765250813577,0.48696178043635957,True
clip8,95,20095,17.302782275540444,1,665,7,clips_long_1920/d2bf8a7b-ee5a-4757-b9af-16278623765f.mp4,167,1398,419,1920,1080,8,167,174,True,8,0,0.4368552677333355,0.18916450015136174,0.19125269140516007,0.003236705736656274,0.04340422419565065,23.48061718335821,0.666011963571821,0.6574002365741148,2.376337331951347,1.4631699544987637,True
clip8,96,20096,17.302782275540444,2,672,7,clips_long_1920/e9f92278-3496-451f-8997-ebc9b209ea54.mp4,482,60,436,1920,1080,8,482,489,True,8,0,0.348908431828022,0.13774210001741136,0.16362440586090088,0.002716718817412454,0.05351212514298303,26.62285409638519,0.8644088762147085,0.6661504274182072,1.5275687754613785,0.6445941933581044,True
clip8,97,20097,17.302782275540444,3,679,7,clips_long_1920/e32863f4-ce59-4597-a082-f976a873eb85.mp4,170,309,402,1920,1080,8,170,177,True,8,0,0.5472920835018158,0.1637412245784487,0.1479899287223816,0.013563742062875205,0.0870422667690686,24.690314159366853,0.8870696425437927,0.3983816851264921,1.501705675216232,0.6827509724898064,True
clip8,98,20098,17.302782275540444,1,686,7,clips_long_1920/bb618d64-ff64-474f-8e85-10dedbd529d7.mp4,175,1063,118,1920,1080,8,175,182,True,8,0,0.41179197281599045,0.18625805846282412,0.16847252845764157,0.0032563986107041793,0.07166091672011785,26.651388572610532,0.8567142912319728,0.6335593613154596,1.6669277623715644,0.7127600437737882,True
clip8,99,20099,17.302782275540444,0,693,7,clips_long_1920/5bf7b560-3bee-446f-98e0-689948d4197c.mp4,229,430,754,1920,1080,8,229,236,True,8,0,0.3227616064250469,0.09832854781832014,0.16350841522216797,0.003481063725692885,0.06925358516829354,26.302505106756648,0.9253289188657488,0.38267804331637956,1.0030957305972092,0.5098033603236319,True
clip8,100,20100,17.302782275540444,2,700,7,clips_long_1920/0601cfa6-cc6b-43f2-ae79-1dacbb38233e.mp4,306,1594,371,1920,1080,8,306,313,True,8,0,0.5279765874147415,0.24647851075444902,0.22077185767037527,0.0034626773641710834,0.08122376778296062,18.850803334772518,0.47975632974079674,0.4424164569728639,1.6854127876750042,0.9465183451589166,True
clip8,101,20101,17.302782275540444,2,707,7,clips_long_1920/fcee5e6c-2198-451a-a34c-6bee9ccbd6aa.mp4,184,1179,774,1920,1080,8,184,191,True,8,0,0.20962952449917793,0.038137586255158694,0.11161561523165023,0.0033986508580190794,0.1070202589035034,36.13093219726728,0.9568180527005876,0.6230211638003963,0.895456878267572,0.7385664351973055,True
clip8,102,20102,17.302782275540444,0,714,7,clips_long_1920/2f3bff1d-62a4-47f8-a537-5dca8895998c.mp4,214,930,55,1920,1080,8,214,221,True,8,0,0.2122081033885479,0.027004538636122434,0.16769742965698242,0.0009119156872787113,0.1727444848843983,26.811415741457527,0.9804884791374208,0.1862832970804361,0.32521771377382597,0.2810920631402935,True
clip8,103,20103,17.302782275540444,2,721,7,clips_long_1920/7d8e5a02-be32-4cc6-b148-a3850e214f80.mp4,108,1399,440,1920,1080,8,108,115,True,8,0,0.21788174100220203,0.03171149854149137,0.1521506564957755,0.0019315410338874375,0.05985379538365773,34.01710179753317,0.9796973637172153,0.3506063157380924,0.7250072423082702,0.3871259647704839,True
clip8,104,20104,17.302782275540444,1,728,7,clips_long_1920/8ce33744-fe42-49bc-a589-cf1f53d466b5.mp4,310,98,527,1920,1080,8,310,317,True,8,0,0.3682081289589405,0.14695094100066594,0.18203394753592353,0.002245352794748864,0.03723724186420441,26.331604246939253,0.8261449933052063,0.5308491795580951,1.6244002947438794,1.18371031036672,True
clip8,105,20105,17.302782275540444,2,735,7,clips_long_1920/a63fd99e-41ec-40db-a87f-c666e9cd9386.mp4,31,851,32,1920,1080,8,31,38,True,8,0,0.08963895030319691,0.005989993257181985,0.07639024087360927,0.00036545329203363513,0.09353537963969367,44.870591525862054,0.9947430917194912,2.3319124729836798,1.9998470641237536,1.3430802244068452,True
clip8,106,20106,17.302782275540444,3,742,7,clips_long_1920/5448e397-f6d4-4929-be82-2e6ea5ff16d6.mp4,368,266,685,1920,1080,8,368,375,True,8,0,0.22659875079989433,0.06370461359620094,0.09826616730008805,0.0036941292429608957,0.07092388187135969,37.55831801279307,0.9717668294906616,0.3717880474523817,0.7632680242654816,0.7225606304255692,True
clip8,107,20107,17.302782275540444,1,749,7,clips_long_1920/bdf41881-153c-46aa-bc94-d1a4a5ea0043.mp4,339,433,338,1920,1080,8,339,346,True,8,0,0.3566568195819855,0.1186711330498968,0.16981479951313563,0.003887799913562568,0.0901113695331982,29.527006350300212,0.8724085092544556,0.3303571702087203,1.8151956935460487,0.6312177557804693,True
clip8,108,20108,17.302782275540444,0,756,7,clips_long_1920/785179e1-ae06-4a3a-a736-3d55787d80d5.mp4,4,331,303,1920,1080,8,4,11,True,8,0,0.2436455562710762,0.04840603843331337,0.1902886118207659,0.00023719364565165182,0.08467799212251391,41.60759527952156,0.9914660453796387,0.7196998816185769,1.1502596886396912,1.860149964654189,True
clip8,109,20109,17.302782275540444,2,763,7,clips_long_1920/bf78cd45-924a-49d3-a4e3-8a38d58f8da8.mp4,257,1224,562,1920,1080,8,257,264,True,8,0,0.6312628164887428,0.31664818099566866,0.23946979216166905,0.004308246972089235,0.060015148882355006,17.928873259710155,0.5366055539676121,0.5151861330853552,2.146395095069984,0.9506665670688251,True
clip8,110,20110,17.302782275540444,0,770,7,clips_long_1920/284e05d8-1a1f-4931-b763-8c52137ab281.mp4,208,548,354,1920,960,8,208,215,True,8,0,0.6795739904046059,0.3263810362134661,0.2646204573767526,0.005083861760795116,0.06075223428862435,19.687250086399096,0.47879134757178166,1.2815604873287114,4.3145238586857975,1.6806941676330223,True
clip8,111,20111,17.302782275540444,2,777,7,clips_long_1920/04ad6810-0997-4fa6-b81f-315d7a13fa8d.mp4,338,868,42,1920,1080,8,338,345,True,8,0,0.3595193959772587,0.1007168356861387,0.143973742212568,0.006585795432329178,0.08762076497077943,32.14859839101982,0.9148617216518946,1.5992054443397339,0.9578974467822953,0.5637256502510998,True
clip8,112,20112,17.302782275540444,3,784,7,clips_long_1920/8e9bc76f-e773-4b83-a0e1-6b9f19b46c62.mp4,276,1293,700,1920,1080,8,276,283,True,8,0,0.39253219217061996,0.11914689306701932,0.18602736507143294,0.004999907022075993,0.08456115850380488,30.51253321133261,0.9153409004211426,1.1796839014686942,2.0215707480494793,1.3477762780147526,True
clip8,113,20113,17.302782275540444,2,791,7,clips_long_1920/ef4066a4-5e71-4102-977d-5c9e8acc1372.mp4,140,591,220,1920,1080,8,140,147,True,8,0,0.34355222433805466,0.0935032069683075,0.15160239594323296,0.0056562198026637945,0.05782772387777057,29.27640922220192,0.931502572127751,0.38753561290692895,0.5419106931527681,0.37912109641575786,True
clip8,114,20114,17.302782275540444,1,798,7,clips_long_1920/ccff4e20-23d9-4fb7-ba40-84d4ca5d34f2.mp4,254,1181,270,1920,1080,8,254,261,True,8,0,0.40071431919932365,0.16411092451640538,0.20492769139153613,0.001795482174202334,0.060884826417480185,29.05009389702417,0.8841251390320913,0.641370977238226,1.6088006275709728,1.0723587288464953,True
clip8,115,20115,17.302782275540444,3,805,7,clips_long_1920/9a87000b-04a4-4ecf-b2d1-87ca82eecf5c.mp4,29,23,460,1920,1080,8,29,36,True,8,0,0.17375505901873112,0.03203779458999634,0.11664319889886039,0.0014089210744714362,0.06958061669554029,39.4387427604441,0.9818578788212368,0.2479888734216481,0.9064458525697228,0.649855047632788,True
clip8,116,20116,17.302782275540444,0,812,7,clips_long_1920/b5949523-e7dd-44f4-8e92-7490abb2ca2a.mp4,60,864,617,1920,1080,8,60,67,True,8,0,0.4329020231962204,0.1971401678664344,0.1673585091318403,0.003911064056280468,0.07310512768370764,18.38578421398308,0.7720178706305367,0.24219540110170634,0.940134078926638,0.45097976061157785,True
clip8,117,20117,17.302782275540444,2,819,7,clips_long_1920/427acf83-454c-4625-8343-92a91e67aaa8.mp4,70,918,177,1920,1080,8,70,77,True,8,0,0.515083558857441,0.21209339158875604,0.23371127673557826,0.003975240995974413,0.04961305643830981,21.19628464038998,0.7403681363378252,0.621493608419235,3.0808104448128275,1.3692583215872762,True
clip8,118,20118,17.302782275540444,1,826,7,clips_long_1920/6872af08-070d-468f-bcfa-3aade6fc38d3.mp4,465,1554,618,1920,1080,8,465,472,True,8,0,0.5502115190029144,0.24540507793426514,0.24519780703953337,0.0034116732952367912,0.0577160008251667,19.022727431983117,0.6137574315071106,0.4039872098898257,1.8925557141890101,0.7914564064554732,True
clip8,119,20119,17.302782275540444,2,833,7,clips_long_1920/1c333748-e2cd-44c0-a3f1-41ba16076e2e.mp4,598,295,453,1920,1080,8,598,605,True,8,0,0.22402246482670307,0.049680789666516435,0.11813489879880631,0.0032236868282780047,0.04280133971146175,32.027864569784484,0.9549489957945688,0.3524103773999403,1.2576768635632756,0.5907322599072873,True
clip8,120,20120,17.302782275540444,2,840,7,clips_long_1920/f3f6c1bd-08ce-4d45-a963-b68efa0f2150.mp4,3441,625,158,1920,1080,8,3441,3448,True,8,0,0.22400464676320553,0.058402824614729204,0.12828447137560162,0.0020844730066268574,0.12501477875879832,26.892610392704597,0.9476524591445923,0.6868430187986785,1.4076308232382855,0.7314113052811619,True
clip8,121,20121,17.302782275540444,1,847,7,clips_long_1920/3d62c7b3-0064-4c81-b1cf-ae8ba840b0bd.mp4,537,1652,359,1920,1080,8,537,544,True,8,0,0.3970375508069992,0.1475237693105425,0.18411321299416677,0.003737170565208154,0.07371040114334652,27.042171770986354,0.8824278967721122,0.5536346753029472,0.6624860050220189,0.4084912969717843,True
clip8,122,20122,17.302782275540444,2,854,7,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,270,319,353,1920,1080,8,270,277,True,8,0,0.38018830120563507,0.17697642743587497,0.15231330054146902,0.0029062027107491827,0.06131783979279655,21.998688250246012,0.7230431692940849,0.55774015974612,1.9186878579506148,0.9965317229606743,True
clip8,123,20123,17.302782275540444,3,861,7,clips_long_1920/4a460913-dc57-4394-a1d0-14ff101acddd.mp4,270,915,206,1920,1080,8,270,277,True,8,0,0.3112332336604595,0.10321625534977232,0.156514150755746,0.002933914870871896,0.07379217552287239,33.122751794341006,0.9278145262173243,0.7678094097308372,1.5717332254454666,1.2093480861622468,True
clip8,124,20124,17.302782275540444,0,868,7,clips_long_1920/99ea0de7-bc93-496d-8f63-003b57b73be6.mp4,341,1461,186,1920,1080,8,341,348,True,8,0,0.5203309059143066,0.17643674995218003,0.25091915471213205,0.005327474725033555,0.07948440313339233,28.675829993431776,0.9023398501532418,0.4878278796607445,1.3732359143609285,0.8575781036133502,True
clip8,125,20125,17.302782275540444,0,875,7,clips_long_1920/f3cad2e0-803c-477a-8ec7-c9c9e85cc048.mp4,13,843,213,1920,1080,8,13,20,True,8,0,0.430557306855917,0.19586350449493953,0.20542447056089128,0.0016595921479165552,0.05537661111780576,20.524065225033244,0.4478906009878431,0.47572565197927114,2.603369053744136,1.2246705455040998,True
clip8,126,20126,17.302782275540444,1,882,7,clips_long_1920/013d7951-5833-4d8a-931e-6d0d46c99041.mp4,185,691,177,1920,1080,8,185,192,True,8,0,0.3192626014351845,0.12364355261836732,0.1586571250643049,0.0020911468860244243,0.07792491146496365,25.955390608771946,0.8494765588215419,0.561399260371986,0.8610801113521952,0.49143941446682055,True
clip8,127,20127,17.302782275540444,2,889,7,clips_long_1920/3e65a1c5-79f1-48a1-a79c-4887b8739d15.mp4,318,715,356,1920,1080,8,318,325,True,8,0,0.27461232244968414,0.10954256036451884,0.10901409387588501,0.0032046841203867064,0.060571303325039995,25.782254855063993,0.8348447339875357,0.2817712080535602,1.1544409100538644,0.5709604267916446,True
clip8,128,20128,17.302782275540444,0,896,7,clips_long_1920/b20e3bf2-9490-4815-a025-f3fdcba5c946.mp4,450,178,5,1920,1080,8,450,457,True,8,0,0.21614887192845345,0.06352775171399117,0.13396637780325754,0.0010235593363177031,0.09443112462759018,37.05140386264516,0.9613048774855477,0.6283329569476326,1.074562371001212,1.0824597331054957,True
clip8,129,20129,17.302782275540444,0,903,7,clips_long_1920/5c5ea358-5adf-426d-b2e4-64a9ac9761c6.mp4,283,1212,120,1920,1080,8,283,290,True,8,0,0.3168330527842045,0.118830711713859,0.1780086330005101,0.001108022617700044,0.08218234990324294,28.303364887638196,0.8713360854557582,0.504736056907328,1.3859738459357847,0.7433386312862715,True
clip8,130,20130,17.302782275540444,3,910,7,clips_long_1920/fb63c34e-0c28-4a4d-b8f8-59932b5e7875.mp4,15747,1017,217,1920,1080,8,15747,15754,True,8,0,0.42816396802663803,0.1691770830324718,0.16008407729012625,0.005668041080103388,0.08299098589590617,15.240354224764332,0.7197464449065073,0.2750296147470688,1.5168595348955154,0.752206689991727,True
clip8,131,20131,17.302782275540444,0,917,7,clips_long_1920/6c8d18cc-72a6-47e3-8a59-b4a9a3249d68.mp4,576,1205,416,1920,1080,8,576,583,True,8,0,0.38851144909858704,0.14979998767375943,0.22338172367640902,0.0008474565090312224,0.06663610147578376,27.13285772842389,0.7000239406313216,1.3089662234034285,2.5812845328902765,1.3442459417777135,True
clip8,132,20132,17.302782275540444,1,924,7,clips_long_1920/f096afc3-248a-4bee-895d-e37868c73bf5.mp4,183,570,74,1920,1080,8,183,190,True,8,0,0.08906895108520985,0.01238259273980345,0.06678519078663418,0.0005108207634683432,0.10625459892409188,38.89865396552756,0.9951645646776471,0.5578283297438548,1.2870926100342674,0.6321696053226248,True
