sample,video,frame,method,mse,psnr,ms_ssim,lpips,L_image,psnr_minus_ZERO,split,group,type,lambda,diagnostic,zero_no_stream_fallback,symbol_nonzero_fraction,nonzero_enhancement_frame,u_l2,residual_l2,actual_packet_bits,selected_step,ms_ssim_minus_ZERO,lpips_minus_ZERO,psnr_minus_ENCODER_CONTINUOUS,ms_ssim_minus_ENCODER_CONTINUOUS,lpips_minus_ENCODER_CONTINUOUS,psnr_minus_ENCODER_QUANTIZED,ms_ssim_minus_ENCODER_QUANTIZED,lpips_minus_ENCODER_QUANTIZED,psnr_minus_TEACHER,ms_ssim_minus_TEACHER,lpips_minus_TEACHER,psnr_minus_ORIGINAL_QP0,ms_ssim_minus_ORIGINAL_QP0,lpips_minus_ORIGINAL_QP0
66d34721-a96d-4a92-9042-0847e057f3ba_f0010,66d34721-a96d-4a92-9042-0847e057f3ba,10,ENCODER_CONTINUOUS,0.0016276355326200749,27.884428377101372,0.8854491492107953,0.20601023733615875,0.0018336457699562336,-0.2482235602423586,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0010,66d34721-a96d-4a92-9042-0847e057f3ba,10,ENCODER_QUANTIZED,0.0015826658907288431,28.006107573597696,0.8848807407290135,0.20664004981517792,0.001789305940544021,-0.12654436374603506,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,10.0,A_Val6_selected,0.0010176222604266407,29.924134014256975,0.8893061424744612,0.20927223563194275,0.0012268944960585834,1.791482076913244,Val6,Val6_90P,P,,True,False,,True,502.0045138485056,29.943500518798828,,150.0,0.004975206831575374,-0.03140696883201599,2.0397056371556026,0.003856993263665842,0.0032619982957839966,1.918026440659279,0.004425401745447699,0.0026321858167648315,-1.5116820274966152,-0.024162002770534707,0.04580846428871155,5.260029532124356,0.03446322553238601,0.018381059169769287
,66d34721-a96d-4a92-9042-0847e057f3ba,10.0,A_Val6_step150,0.0010176222604266407,29.924134014256975,0.8893061424744612,0.20927223563194275,0.0012268944960585834,1.791482076913244,Val6,Val6_90P,P,,True,False,,True,502.0045138485056,29.943500518798828,,,0.004975206831575374,-0.03140696883201599,2.0397056371556026,0.003856993263665842,0.0032619982957839966,1.918026440659279,0.004425401745447699,0.0026321858167648315,-1.5116820274966152,-0.024162002770534707,0.04580846428871155,5.260029532124356,0.03446322553238601,0.018381059169769287
66d34721-a96d-4a92-9042-0847e057f3ba_f0011,66d34721-a96d-4a92-9042-0847e057f3ba,11,ZERO,0.0015062718817608774,28.22096630996259,0.8863517232633505,0.23294305801391602,0.0017392149397747934,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0011,66d34721-a96d-4a92-9042-0847e057f3ba,11,TEACHER,0.0006900473408662538,31.611211133617175,0.9147881144300575,0.1586374044418335,0.0008486847453080873,3.3902448236545837,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0011,66d34721-a96d-4a92-9042-0847e057f3ba,11,ENCODER_CONTINUOUS,0.001596745614243859,27.96764268038183,0.8872498926065919,0.19962924718856812,0.001796374861432427,-0.2533236295807626,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0011,66d34721-a96d-4a92-9042-0847e057f3ba,11,ENCODER_QUANTIZED,0.0015492452056973373,28.098798391462765,0.8868729369142742,0.20085203647613525,0.0017500972421734726,-0.12216791849982656,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,11.0,A_Val6_selected,0.0009855273137024708,30.06331334828594,0.8908603039484274,0.20316873490810394,0.0011886960486105747,1.84234703832335,Val6,Val6_90P,P,,True,False,,True,514.5588301868623,30.062864303588867,,150.0,0.004508580685076868,-0.029774323105812073,2.0956706679041126,0.0036104113418354844,0.0035394877195358276,1.9645149568231766,0.003987367034153255,0.002316698431968689,-1.5478977853312337,-0.023927810481630063,0.04453133046627045,5.444764347064975,0.035451484301770586,0.012460276484489441
,66d34721-a96d-4a92-9042-0847e057f3ba,11.0,A_Val6_step150,0.0009855273137024708,30.06331334828594,0.8908603039484274,0.20316873490810394,0.0011886960486105747,1.84234703832335,Val6,Val6_90P,P,,True,False,,True,514.5588301868623,30.062864303588867,,,0.004508580685076868,-0.029774323105812073,2.0956706679041126,0.0036104113418354844,0.0035394877195358276,1.9645149568231766,0.003987367034153255,0.002316698431968689,-1.5478977853312337,-0.023927810481630063,0.04453133046627045,5.444764347064975,0.035451484301770586,0.012460276484489441
66d34721-a96d-4a92-9042-0847e057f3ba_f0012,66d34721-a96d-4a92-9042-0847e057f3ba,12,ZERO,0.0016112044930344722,27.92849335707192,0.8848891244950415,0.23543386161327362,0.001846638354647746,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0012,66d34721-a96d-4a92-9042-0847e057f3ba,12,TEACHER,0.0007035570755313949,31.52700664991322,0.9141963451918356,0.1621258407831192,0.0008656829163145141,3.5985132928413,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0012,66d34721-a96d-4a92-9042-0847e057f3ba,12,ENCODER_CONTINUOUS,0.0016607257041124166,27.797020924297478,0.886353075005121,0.20252582430839539,0.0018632515284208121,-0.13147243277444076,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0012,66d34721-a96d-4a92-9042-0847e057f3ba,12,ENCODER_QUANTIZED,0.0015708324531037968,28.038701348664098,0.8858435507076853,0.20351290702819824,0.001774345360131995,0.11020799159217987,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,12.0,A_Val6_selected,0.0010092315075427146,29.960091995552347,0.8899566118867295,0.20624789595603943,0.0012154794034987542,2.0315986384804283,Val6,Val6_90P,P,,True,False,,True,525.1006911772265,30.00711441040039,,150.0,0.0050674873916879415,-0.029185965657234192,2.163071071254869,0.0036035368816085267,0.003722071647644043,1.9213906468882485,0.004113061179044197,0.0027349889278411865,-1.5669146543608719,-0.024239733305106093,0.04412205517292023,5.469060318699256,0.036081371572980525,0.014034971594810486
,66d34721-a96d-4a92-9042-0847e057f3ba,12.0,A_Val6_step150,0.0010092315075427146,29.960091995552347,0.8899566118867295,0.20624789595603943,0.0012154794034987542,2.0315986384804283,Val6,Val6_90P,P,,True,False,,True,525.1006911772265,30.00711441040039,,,0.0050674873916879415,-0.029185965657234192,2.163071071254869,0.0036035368816085267,0.003722071647644043,1.9213906468882485,0.004113061179044197,0.0027349889278411865,-1.5669146543608719,-0.024239733305106093,0.04412205517292023,5.469060318699256,0.036081371572980525,0.014034971594810486
66d34721-a96d-4a92-9042-0847e057f3ba_f0013,66d34721-a96d-4a92-9042-0847e057f3ba,13,ZERO,0.0015712526390068314,28.037539798834608,0.884582509602052,0.23515231907367706,0.0018064049580805083,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0013,66d34721-a96d-4a92-9042-0847e057f3ba,13,TEACHER,0.0006960036180003034,31.57388502812594,0.9139873937923082,0.1634533405303955,0.0008594569585306989,3.5363452292913315,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0013,66d34721-a96d-4a92-9042-0847e057f3ba,13,ENCODER_CONTINUOUS,0.0016058320282030627,27.942998843622426,0.8861354766673258,0.20360660552978516,0.001809438633732848,-0.09454095521218164,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0013,66d34721-a96d-4a92-9042-0847e057f3ba,13,ENCODER_QUANTIZED,0.0015576120749913997,28.07540694717476,0.8854086595179543,0.20398685336112976,0.0017615989283525295,0.03786714834015115,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,13.0,A_Val6_selected,0.0009992685972415934,30.003177604016127,0.8898864310751863,0.2073533684015274,0.0012066219656431208,1.9656378051815189,Val6,Val6_90P,P,,True,False,,True,518.8131137866582,29.633686065673828,,150.0,0.005303921473134299,-0.027798950672149658,2.0601787603937005,0.0037509544078604407,0.0037467628717422485,1.9277706568413677,0.0044777715572319465,0.003366515040397644,-1.5707074241098127,-0.02410096271712192,0.0439000278711319,5.522294735194915,0.037626694937971994,0.01319095492362976
,66d34721-a96d-4a92-9042-0847e057f3ba,13.0,A_Val6_step150,0.0009992685972415934,30.003177604016127,0.8898864310751863,0.2073533684015274,0.0012066219656431208,1.9656378051815189,Val6,Val6_90P,P,,True,False,,True,518.8131137866582,29.633686065673828,,,0.005303921473134299,-0.027798950672149658,2.0601787603937005,0.0037509544078604407,0.0037467628717422485,1.9277706568413677,0.0044777715572319465,0.003366515040397644,-1.5707074241098127,-0.02410096271712192,0.0439000278711319,5.522294735194915,0.037626694937971994,0.01319095492362976
66d34721-a96d-4a92-9042-0847e057f3ba_f0014,66d34721-a96d-4a92-9042-0847e057f3ba,14,ZERO,0.0016246126511043882,27.892501691717015,0.8809305306819728,0.24378523230552673,0.0018683978834099148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0014,66d34721-a96d-4a92-9042-0847e057f3ba,14,TEACHER,0.0007386731889505367,31.315476639438813,0.9108153498257087,0.16970378160476685,0.0009083769705553035,3.422974947721798,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0014,66d34721-a96d-4a92-9042-0847e057f3ba,14,ENCODER_CONTINUOUS,0.0016632764577865688,27.79035559492122,0.8825136902913527,0.2106848955154419,0.0018739613533020109,-0.10214609679579567,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0014,66d34721-a96d-4a92-9042-0847e057f3ba,14,ENCODER_QUANTIZED,0.0016066060009537436,27.940906152039165,0.8818488596805469,0.2112119197845459,0.0018178179207382894,0.048404460322149845,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,14.0,A_Val6_selected,0.0010525507996589141,29.777569344669764,0.8860723324783395,0.2149561494588852,0.0012675069491177994,1.885067652952749,Val6,Val6_90P,P,,True,False,,True,524.0579977426721,29.885133743286133,,150.0,0.005141801796366696,-0.02882908284664154,1.9872137497485447,0.00355864218698676,0.004271253943443298,1.8366631926305992,0.00422347279779256,0.0037442296743392944,-1.5379072947690489,-0.024743017347369167,0.04525236785411835,5.3273651457936,0.036502065590646615,0.01863028109073639
,66d34721-a96d-4a92-9042-0847e057f3ba,14.0,A_Val6_step150,0.0010525507996589141,29.777569344669764,0.8860723324783395,0.2149561494588852,0.0012675069491177994,1.885067652952749,Val6,Val6_90P,P,,True,False,,True,524.0579977426721,29.885133743286133,,,0.005141801796366696,-0.02882908284664154,1.9872137497485447,0.00355864218698676,0.004271253943443298,1.8366631926305992,0.00422347279779256,0.0037442296743392944,-1.5379072947690489,-0.024743017347369167,0.04525236785411835,5.3273651457936,0.036502065590646615,0.01863028109073639
66d34721-a96d-4a92-9042-0847e057f3ba_f0015,66d34721-a96d-4a92-9042-0847e057f3ba,15,ZERO,0.0015846544931351805,28.00065413624003,0.8819683245797743,0.2370312213897705,0.001821685714524951,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0015,66d34721-a96d-4a92-9042-0847e057f3ba,15,TEACHER,0.0007149792737037006,31.457065476346955,0.9117923025053692,0.16420896351337433,0.0008791882372170749,3.456411340106925,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0015,66d34721-a96d-4a92-9042-0847e057f3ba,15,ENCODER_CONTINUOUS,0.0016404191554431702,27.85045168027143,0.8833242545772347,0.20539453625679016,0.0018458136916999603,-0.15020245596859993,,,,,,,,,,,,,,,,,,,,,,,,,,
66d34721-a96d-4a92-9042-0847e057f3ba_f0015,66d34721-a96d-4a92-9042-0847e057f3ba,15,ENCODER_QUANTIZED,0.0015833292680031469,28.004287601807327,0.8826955612483268,0.20579664409160614,0.001789125912094753,0.003633465567297378,,,,,,,,,,,,,,,,,,,,,,,,,,
,66d34721-a96d-4a92-9042-0847e057f3ba,15.0,A_Val6_selected,0.0010214801895179382,29.90770051612514,0.8873030913465328,0.2092275619506836,0.0012307077514686219,1.9070463798851094,Val6,Val6_90P,P,,True,False,,True,522.0066453295032,30.127565383911133,,150.0,0.005334766766758592,-0.027803659439086914,2.0572488358537093,0.003978836769298111,0.0038330256938934326,1.903412914317812,0.004607530098206025,0.0034309178590774536,-1.5493649602218156,-0.0244892111588364,0.045018598437309265,5.425603625257796,0.037666720222661265,0.013454392552375793
,66d34721-a96d-4a92-9042-0847e057f3ba,15.0,A_Val6_step150,0.0010214801895179382,29.90770051612514,0.8873030913465328,0.2092275619506836,0.0012307077514686219,1.9070463798851094,Val6,Val6_90P,P,,True,False,,True,522.0066453295032,30.127565383911133,,,0.005334766766758592,-0.027803659439086914,2.0572488358537093,0.003978836769298111,0.0038330256938934326,1.903412914317812,0.004607530098206025,0.0034309178590774536,-1.5493649602218156,-0.0244892111588364,0.045018598437309265,5.425603625257796,0.037666720222661265,0.013454392552375793
