dataset,video,video_id,qp,branch,actual_bytes,actual_bits,PSNR,SSIM,LPIPS,DISTS,is_baseline,is_budget_feasible,is_selected,iteration,restart,lambda_or_beta,interpolated_only,bitstream_path,search_phase,reused
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,206992,1655936,28.09479425430868,0.973850124515593,0.1535066138021648,0.08674106188118458,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,109823,878584,28.438721915811197,0.9757068892940879,0.15061649144627154,0.09063444472849369,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89267,714136,28.691125286357064,0.9768807524815202,0.15379290748387575,0.09849782474339008,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89129,713032,28.776382694864104,0.9771393574774265,0.15677109942771494,0.10338347312062979,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_compression_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,90822,726576,28.877934958417143,0.97765585873276,0.15472689364105463,0.10360146220773458,False,False,False,20,0,100.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta100.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,90269,722152,28.826982413274088,0.9774090321734548,0.15570881310850382,0.1057845214381814,False,False,False,20,0,1000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta1000.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89427,715416,28.80683600067369,0.9772782437503338,0.15605987422168255,0.10304187890142202,False,False,False,20,0,10000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta10000.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89527,716216,28.82359976012142,0.9773809248581529,0.15610350295901299,0.10822038631886244,False,False,False,20,0,30.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta30.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89784,718272,28.88075169728518,0.9776626909151673,0.15524208708666265,0.10577172879129648,False,False,False,20,0,300.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta300.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,compression_aware,89007,712056,28.791114430440043,0.9772413838654757,0.15559606719762087,0.10601527988910675,False,False,False,20,0,3000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_compression_aware_beta3000.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,750494,6003952,31.625958906537473,0.9871462360024452,0.13883527868892998,0.10247192904353142,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,307880,2463040,32.39686758429131,0.9893173137679696,0.11344771785661578,0.08100526127964258,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,199084,1592672,32.45047090282521,0.9895454114302993,0.10696988191921264,0.06876606121659279,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,131586,1052688,31.839151134560495,0.9880944900214672,0.11405269533861428,0.06981800310313702,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,97324,778592,30.107367401971914,0.9827453289180994,0.1385325042065233,0.08946926053613424,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_01_qp3_generator_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,89852,718816,29.040838584958212,0.9783755289390683,0.1541819549165666,0.10330372303724289,False,False,False,20,0,100.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta100.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,89071,712568,28.906870809800438,0.9777853507548571,0.15607284219004214,0.10448428988456726,False,False,False,20,0,1000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta1000.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,90129,721032,28.8979918875627,0.9777289489284158,0.1551170612219721,0.10508578270673752,False,False,False,20,0,10000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta10000.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,91965,735720,29.492022408417593,0.9803747376427054,0.14740543439984322,0.09923947602510452,False,False,False,20,0,30.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta30.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,88984,711872,28.90793482172131,0.9777830624952912,0.1549404019024223,0.10185205657035112,False,False,False,20,0,300.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta300.bin,EXPANSION,False
fresh_ulong,0834e99f-94bc-4568-a7c2-f7022dade8e1,1,3,generator_aware,89115,712920,28.807171102823137,0.9772865967825055,0.15670634619891644,0.1052509481087327,False,False,False,20,0,3000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_01_qp3_generator_aware_beta3000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,baseline,35312,282496,28.47158724994585,0.981841198168695,0.07612672576215118,0.07411882560700178,True,True,True,0,0,,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_baseline.bin,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,635770,5086160,25.830475359362307,0.9599406439810991,0.18509556609205902,0.15221665520220995,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,83840,670720,26.82767711195231,0.9731104075908661,0.11290403746534139,0.10265244916081429,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,50337,402696,25.868358773178592,0.9688584050163627,0.11507463036105037,0.10132408142089844,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,41278,330224,26.044025826087157,0.9683262491598725,0.1140745832817629,0.10062038991600275,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43850,350800,26.61873034908365,0.9715580577030778,0.1124806609004736,0.10085733514279127,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_compression_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43794,350352,26.624257720795097,0.971648016013205,0.11182634311262518,0.10292822681367397,False,False,False,20,0,100.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta100.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43701,349608,26.731394023759076,0.9721876597031951,0.11043552029877901,0.10091768763959408,False,False,False,20,0,1000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta1000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43842,350736,26.67160627160975,0.9720004415139556,0.11185452609788626,0.10385932587087154,False,False,False,20,0,10000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta10000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43406,347248,26.6591529286661,0.9719594605267048,0.11190596234519035,0.10152098443359137,False,False,False,20,0,30.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta30.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,43250,346000,26.71973155291361,0.9719325182959437,0.11155575758311898,0.10095675103366375,False,False,False,20,0,300.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta300.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,compression_aware,44362,354896,26.740741728549366,0.9723992673680186,0.11017947306390852,0.09829652588814497,False,False,False,20,0,3000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_compression_aware_beta3000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,481979,3855832,30.391469734921525,0.9842045679688454,0.10766222793608904,0.10042525827884674,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_generator_aware_beta0.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,134260,1074080,31.254323143512345,0.9872773354873061,0.07681945845251903,0.07950353436172009,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_generator_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,83739,669912,30.83285153351428,0.9864709908142686,0.07832321611931548,0.07738903164863586,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_generator_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,57288,458304,29.639960337422867,0.9833074500784278,0.08760168752633035,0.08309537265449762,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_generator_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,46506,372048,27.742149041550235,0.9768709624186158,0.10396493424195796,0.09555602725595236,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp1_generator_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,44454,355632,26.8009457039741,0.9725527102127671,0.11046176077798009,0.10047737881541252,False,False,False,20,0,100.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta100.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,43859,350872,26.723848863741818,0.9721739701926708,0.10994511458557099,0.1010261308401823,False,False,False,20,0,1000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta1000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,43146,345168,26.536369916701126,0.9707843428477645,0.11316250322852284,0.10062955971807241,False,False,False,20,0,10000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta10000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,44663,357304,27.18743832106937,0.9745068065822124,0.10769711632747203,0.09978621266782284,False,False,False,20,0,30.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta30.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,44034,352272,26.690150717881856,0.971839789301157,0.11138519644737244,0.10114993155002594,False,False,False,20,0,300.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta300.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,1,generator_aware,43532,348256,26.685922593531654,0.9721054071560502,0.11082509986590594,0.10307861305773258,False,False,False,20,0,3000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp1_generator_aware_beta3000.bin,EXPANSION,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,baseline,60467,483736,29.1175276946312,0.9851789195090532,0.06236264604376629,0.061576093547046185,True,True,True,0,0,,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_baseline.bin,,
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,630494,5043952,27.501496507781088,0.9744748128578067,0.11639845510944724,0.10850217286497355,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,109778,878224,27.876731350283816,0.980275446549058,0.08875895175151527,0.0812420817092061,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,70227,561816,26.99931614155391,0.9767884500324726,0.093600022373721,0.08248740341514349,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,60701,485608,27.111345097048915,0.9769972711801529,0.09246422618161887,0.08311224821954966,False,False,False,20,0,0.5477225575051661,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.547722557505.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,60378,483024,27.05680459383327,0.9768044203519821,0.09251496999058872,0.08326192758977413,False,True,True,20,0,0.5905280738948102,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.590528073895.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,59665,477320,27.083934255945326,0.9765852587297559,0.09341274213511497,0.08450485114008188,False,True,False,20,0,0.6366789194265114,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.636678919427.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,58333,466664,27.20445238579848,0.9772470220923424,0.09144443937111646,0.08485409151762724,False,True,False,20,0,0.7400828044922853,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta0.740082804492.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,56653,453224,27.271277373071168,0.9773895889520645,0.09218574373517185,0.08442662190645933,False,True,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_compression_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,55545,444360,27.323378101291684,0.9773469241335988,0.09276118048001081,0.08312944788485765,False,True,False,20,0,1.7320508075688772,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta1.73205080757.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,58366,466928,27.48200316695759,0.9777572965249419,0.091851586708799,0.08438217174261808,False,True,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_compression_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,compression_aware,56048,448384,27.317836643150684,0.9771691747009754,0.09281136281788349,0.08362837694585323,False,True,False,20,0,2.3403473193207156,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_compression_aware_beta2.34034731932.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,528686,4229488,32.30467893562047,0.9898974569514394,0.07347294013015926,0.0730200232937932,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_generator_aware_beta0.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,174267,1394136,32.768722308800086,0.9910984560847282,0.05843550170538947,0.06311658304184675,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_generator_aware_beta0.1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,115589,924712,32.21969198919576,0.9903057320043445,0.061101666593458503,0.06253291014581919,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_generator_aware_beta0.3.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,80369,642952,30.78647943964829,0.9875283315777779,0.07003624801291153,0.06853359844535589,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_generator_aware_beta1.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,62843,502744,28.649330335950133,0.981860757805407,0.08524604910053313,0.07882233802229166,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/fresh_ulong_10_qp3_generator_aware_beta10.bin,REUSED_V12_1,True
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,60826,486608,28.324249605323537,0.9807285210117698,0.08863137196749449,0.08216208592057228,False,False,False,20,0,17.320508075688775,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_generator_aware_beta17.3205080757.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,60046,480368,28.176811287818072,0.9802816081792116,0.08773974026553333,0.08069118671119213,False,True,True,20,0,22.795070569547775,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_generator_aware_beta22.7950705695.bin,ADAPTIVE_LOG_MIDPOINT,False
fresh_ulong,98881c99-ebda-4469-bbe4-0ee789ff217d,10,3,generator_aware,60099,480792,28.03749043720863,0.9796646842733026,0.08916023711208254,0.08088179212063551,False,True,False,20,0,30.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/fresh_ulong_10_qp3_generator_aware_beta30.bin,EXPANSION,False
uvg,Beauty,0,1,baseline,22057,176456,27.739446239050412,0.9767590817064047,0.1534828911535442,0.14173196256160736,True,True,True,0,0,,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_baseline.bin,,
uvg,Beauty,0,1,compression_aware,506623,4052984,26.21242883321197,0.9615595834329724,0.2680823060218245,0.22417218890041113,False,False,False,20,0,0.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_compression_aware_beta0.bin,REUSED_V12_1,True
uvg,Beauty,0,1,compression_aware,69890,559120,22.544938322432028,0.9222221979871392,0.22928409883752465,0.177021574229002,False,False,False,20,0,0.1,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_compression_aware_beta0.1.bin,REUSED_V12_1,True
uvg,Beauty,0,1,compression_aware,28698,229584,25.440205156678655,0.9617829639464617,0.1890667814295739,0.16839929949492216,False,False,False,20,0,0.3,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_compression_aware_beta0.3.bin,REUSED_V12_1,True
uvg,Beauty,0,1,compression_aware,25741,205928,25.982897047673433,0.963909131474793,0.19295587996020913,0.1736919777467847,False,False,False,20,0,1.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_compression_aware_beta1.bin,REUSED_V12_1,True
uvg,Beauty,0,1,compression_aware,29194,233552,26.261034033755134,0.9650128744542599,0.19249097164720297,0.17418795451521873,False,False,False,20,0,10.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_1_multicontent_budget_oracle/bitstreams/uvg_00_qp1_compression_aware_beta10.bin,REUSED_V12_1,True
uvg,Beauty,0,1,compression_aware,29611,236888,26.003700457898727,0.9635926466435194,0.19166899495758116,0.17418160010129213,False,False,False,20,0,100.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/uvg_00_qp1_compression_aware_beta100.bin,EXPANSION,False
uvg,Beauty,0,1,compression_aware,29113,232904,25.906756029947587,0.9629172766581178,0.19148842291906476,0.1738769831135869,False,False,False,20,0,1000.0,False,/Huang_group/zyyz/Projects/GVC-RT/experiments/gvcrt_v12_2_same_bit_budget/bitstreams/uvg_00_qp1_compression_aware_beta1000.bin,EXPANSION,False
