codec,dataset,video,video_id,rate_control,frame,pixel_SSE,MSE,PSNR,SSIM,MS_SSIM,LPIPS,DISTS,FloLPIPS
DCVC-RT,uvg,Bosphorus,1,I36_P36,25,930.771240234375,0.00014962242858018726,38.25003300331775,0.9911583065986633,0.9645886421203613,0.1588095724582672,0.15554720163345337,0.10792966187000275
DCVC-RT,uvg,Bosphorus,1,I36_P36,26,960.8511962890625,0.00015445781173184514,38.111901222848836,0.9908745288848877,0.9637569785118103,0.16096742451190948,0.16294026374816895,0.11431056261062622
DCVC-RT,uvg,Bosphorus,1,I36_P36,27,977.6936645507812,0.00015716526831965894,38.036434216787065,0.9907198548316956,0.9632652997970581,0.16184373199939728,0.16127967834472656,0.1248389407992363
DCVC-RT,uvg,Bosphorus,1,I36_P36,28,1014.4547119140625,0.0001630746410228312,37.87613568819426,0.9903817176818848,0.9622983932495117,0.16441451013088226,0.16323542594909668,0.12082560360431671
DCVC-RT,uvg,Bosphorus,1,I36_P36,29,973.946533203125,0.00015656290634069592,38.05311125290709,0.9907761812210083,0.9631718397140503,0.16179774701595306,0.16107285022735596,0.11050832271575928
DCVC-RT,uvg,Bosphorus,1,I36_P36,30,1005.264892578125,0.00016159735969267786,37.915657393551705,0.9904838800430298,0.9623153209686279,0.1641961634159088,0.16343814134597778,0.13366493582725525
DCVC-RT,uvg,Bosphorus,1,I36_P36,31,1010.0869140625,0.0001623725111130625,37.894874928436096,0.9904438257217407,0.9618298411369324,0.16532446444034576,0.16349637508392334,0.1306978464126587
DCVC-RT,uvg,Bosphorus,1,I36_P36,32,1044.210693359375,0.00016785794286988676,37.75058103549442,0.9901308417320251,0.9608877897262573,0.16758999228477478,0.16517168283462524,0.11704029887914658
DCVC-RT,uvg,Bosphorus,1,I36_P36,33,947.481689453125,0.00015230865392368287,38.172754200748,0.9910590052604675,0.9633147716522217,0.1639685034751892,0.15987813472747803,0.13210175931453705
DCVC-RT,uvg,Bosphorus,1,I36_P36,34,983.724365234375,0.0001581347023602575,38.00972814509335,0.9907158613204956,0.9623781442642212,0.1675785928964615,0.1628023386001587,0.12450277805328369
DCVC-RT,uvg,Bosphorus,1,I36_P36,35,999.9654541015625,0.00016074547602329403,37.93861240896847,0.9905667901039124,0.9618939757347107,0.16781973838806152,0.16409832239151,0.12384647130966187
DCVC-RT,uvg,Bosphorus,1,I36_P36,36,1033.7021484375,0.0001661686837906018,37.79450820133308,0.9902545809745789,0.9609672427177429,0.1694900095462799,0.1640021800994873,0.11719994246959686
DCVC-RT,uvg,Bosphorus,1,I36_P36,37,1000.0391235351562,0.00016075732128228992,37.938292391185485,0.9905820488929749,0.9616748690605164,0.16703000664710999,0.15929633378982544,0.11314307898283005
DCVC-RT,uvg,Bosphorus,1,I36_P36,38,1030.1402587890625,0.00016559610958211124,37.80949870491165,0.9903030395507812,0.9607894420623779,0.1700100600719452,0.16212600469589233,0.13332149386405945
DCVC-RT,uvg,Bosphorus,1,I36_P36,39,1035.811767578125,0.00016650780162308365,37.78565413073711,0.9902566075325012,0.9604062438011169,0.17040012776851654,0.16158348321914673,0.11178577691316605
DCVC-RT,uvg,Bosphorus,1,I36_P36,40,1075.526611328125,0.00017289200332015753,37.62225093448132,0.9898881316184998,0.9595455527305603,0.17017191648483276,0.16279613971710205,0.1264120489358902
DCVC-RT,uvg,Bosphorus,1,I36_P36,41,990.12451171875,0.00015916353731881827,37.981564174712865,0.9906982779502869,0.9617390632629395,0.16595527529716492,0.15779399871826172,0.1292349249124527
DCVC-RT,uvg,Bosphorus,1,I36_P36,42,1032.854736328125,0.00016603246331214905,37.79806988713375,0.9902969598770142,0.9607521295547485,0.16984079778194427,0.16340911388397217,0.1198396310210228
DCVC-RT,uvg,Bosphorus,1,I36_P36,43,1047.009765625,0.0001683079026406631,37.738954919109425,0.9901635646820068,0.960384726524353,0.16989269852638245,0.1621827483177185,0.1207858994603157
DCVC-RT,uvg,Bosphorus,1,I36_P36,44,1082.100341796875,0.0001739487488521263,37.59578690621892,0.9898397922515869,0.95949387550354,0.17170341312885284,0.16277432441711426,0.11864360421895981
DCVC-RT,uvg,Bosphorus,1,I36_P36,45,1049.8167724609375,0.0001687591284280643,37.727327262378914,0.9901584386825562,0.9601466059684753,0.17204758524894714,0.16069793701171875,0.12541931867599487
DCVC-RT,uvg,Bosphorus,1,I36_P36,46,1078.5638427734375,0.0001733802491798997,37.61000377221585,0.9898933172225952,0.9594208002090454,0.17398202419281006,0.16561245918273926,0.13392691314220428
DCVC-RT,uvg,Bosphorus,1,I36_P36,47,1084.6806640625,0.00017436353664379567,37.585443306998464,0.9898380637168884,0.9590543508529663,0.17484313249588013,0.16743218898773193,0.1388852745294571
DCVC-RT,uvg,Bosphorus,1,I36_P36,48,1124.9737548828125,0.00018084068142343313,37.42703865175239,0.9894669651985168,0.9581281542778015,0.1774814873933792,0.1713097095489502,0.13271257281303406
DCVC-RT,uvg,Bosphorus,1,I36_P36,49,1061.078857421875,0.00017056951764971018,37.68098578674713,0.9900766611099243,0.9597288370132446,0.1747768372297287,0.16787320375442505,0.1294497698545456
DCVC-RT,uvg,Bosphorus,1,I36_P36,50,1092.64501953125,0.00017564381414558738,37.55367140661271,0.9897794127464294,0.9590930938720703,0.17695434391498566,0.17187601327896118,0.13757210969924927
DCVC-RT,uvg,Bosphorus,1,I36_P36,51,1094.9306640625,0.00017601123545318842,37.5445960866551,0.9897653460502625,0.9587564468383789,0.17769287526607513,0.1706078052520752,0.11695629358291626
DCVC-RT,uvg,Bosphorus,1,I36_P36,52,1125.6728515625,0.0001809530658647418,37.42434054297368,0.9894832372665405,0.9580613970756531,0.17891712486743927,0.1703873872756958,0.12108489125967026
DCVC-RT,uvg,Bosphorus,1,I36_P36,53,1104.9393310546875,0.00017762013885658234,37.50507794759906,0.9896861910820007,0.9583787322044373,0.1792541742324829,0.16882973909378052,0.13385260105133057
DCVC-RT,uvg,Bosphorus,1,I36_P36,54,1138.242919921875,0.00018297371570952237,37.37611292467225,0.9893838763237,0.9575256109237671,0.18104195594787598,0.17087441682815552,0.10742383450269699
DCVC-RT,uvg,Bosphorus,1,I36_P36,55,1150.3260498046875,0.00018491609080228955,37.330252962903025,0.9892720580101013,0.957035481929779,0.1816771775484085,0.16999155282974243,0.13859738409519196
DCVC-RT,uvg,Bosphorus,1,I36_P36,56,1193.133544921875,0.00019179744413122535,37.17157184480794,0.9888807535171509,0.9560365080833435,0.18493272364139557,0.17216622829437256,0.12946817278862
DCVC-RT,uvg,Bosphorus,1,I36_P36,57,1128.420166015625,0.0001813947019400075,37.4137540168508,0.9894933700561523,0.9573013186454773,0.18189385533332825,0.16809678077697754,0.15143656730651855
DCVC-RT,uvg,Bosphorus,1,I36_P36,58,1166.01025390625,0.00018743734108284116,37.27143885109132,0.9891398549079895,0.9564821720123291,0.18544529378414154,0.17178887128829956,0.1416861116886139
DCVC-RT,uvg,Bosphorus,1,I36_P36,59,1184.831787109375,0.0001904629316413775,37.20189535211848,0.988970160484314,0.9557599425315857,0.1861768662929535,0.17433077096939087,0.12905889749526978
DCVC-RT,uvg,Bosphorus,1,I36_P36,60,1227.075927734375,0.00019725371384993196,37.04974811239717,0.9885768294334412,0.9546875953674316,0.18863670527935028,0.17673754692077637,0.15214277803897858
DCVC-RT,uvg,Bosphorus,1,I36_P36,61,1234.709228515625,0.00019848077499773353,37.02281552965079,0.9885122776031494,0.9543231725692749,0.19033779203891754,0.17580580711364746,0.14946022629737854
DCVC-RT,uvg,Bosphorus,1,I36_P36,62,1285.979248046875,0.00020672248501796275,36.8461228298502,0.9880351424217224,0.9531677961349487,0.19383655488491058,0.17718464136123657,0.19156557321548462
DCVC-RT,uvg,Bosphorus,1,I36_P36,63,1354.294189453125,0.0002177041897084564,36.621332128984804,0.9874157309532166,0.9514738917350769,0.19477158784866333,0.17858898639678955,
DCVC-RT,uvg,Bosphorus,1,I40_P40,0,1140.3389892578125,0.0001833106653066352,37.36812266357632,0.9888685941696167,0.9591917991638184,0.1784740388393402,0.18790078163146973,0.1286129206418991
DCVC-RT,uvg,Bosphorus,1,I40_P40,1,857.0486450195312,0.0001377714506816119,38.608407686113,0.99168860912323,0.9682656526565552,0.14598914980888367,0.15211808681488037,0.11159194260835648
DCVC-RT,uvg,Bosphorus,1,I40_P40,2,860.7225952148438,0.00013836204016115516,38.589830428979226,0.9916582107543945,0.9684891700744629,0.14521825313568115,0.14931941032409668,0.08548682928085327
DCVC-RT,uvg,Bosphorus,1,I40_P40,3,872.9411010742188,0.00014032618491910398,38.52861281895351,0.991555392742157,0.9683114886283875,0.1437525451183319,0.14974719285964966,0.10192267596721649
DCVC-RT,uvg,Bosphorus,1,I40_P40,4,920.9747314453125,0.00014804763486608863,38.29598526287592,0.9910840392112732,0.9671956896781921,0.14695201814174652,0.15464067459106445,0.09472466260194778
DCVC-RT,uvg,Bosphorus,1,I40_P40,5,847.6985473632812,0.00013626841246150434,38.656048036188785,0.9917998313903809,0.9689642786979675,0.13983595371246338,0.1473342776298523,0.1042163074016571
DCVC-RT,uvg,Bosphorus,1,I40_P40,6,880.3155517578125,0.00014151162758935243,38.492078739882814,0.991482138633728,0.9680982828140259,0.1424648016691208,0.15019094944000244,0.09782921522855759
DCVC-RT,uvg,Bosphorus,1,I40_P40,7,893.2334594726562,0.0001435882004443556,38.42881247367083,0.9913648366928101,0.9675735831260681,0.1435317099094391,0.15190821886062622,0.11064676940441132
DCVC-RT,uvg,Bosphorus,1,I40_P40,8,932.99267578125,0.00014997953257989138,38.239680042383796,0.9909824132919312,0.9665606021881104,0.14652954041957855,0.1553136706352234,0.09651459753513336
DCVC-RT,uvg,Bosphorus,1,I40_P40,9,814.5862426757812,0.00013094556925352663,38.82909192017662,0.9921391606330872,0.9695967435836792,0.13644534349441528,0.14641624689102173,0.09183996915817261
DCVC-RT,uvg,Bosphorus,1,I40_P40,10,842.5880126953125,0.0001354468840872869,38.68230981323043,0.9918645024299622,0.9688460826873779,0.13932499289512634,0.15104633569717407,0.08551529049873352
DCVC-RT,uvg,Bosphorus,1,I40_P40,11,859.2437744140625,0.00013812432007398456,38.59729846808594,0.9917141795158386,0.9682890772819519,0.14071768522262573,0.15021365880966187,0.09039929509162903
DCVC-RT,uvg,Bosphorus,1,I40_P40,12,899.4066162109375,0.00014458053919952363,38.39890159925603,0.9913332462310791,0.9672187566757202,0.14338688552379608,0.1547170877456665,0.10016235709190369
DCVC-RT,uvg,Bosphorus,1,I40_P40,13,851.8594970703125,0.00013693729124497622,38.63478267158015,0.9918021559715271,0.9683734178543091,0.13980790972709656,0.15133696794509888,0.08817034959793091
DCVC-RT,uvg,Bosphorus,1,I40_P40,14,883.9426879882812,0.00014209469372872263,38.47422139717591,0.9914920330047607,0.9674258232116699,0.14304736256599426,0.1545015573501587,0.09506665915250778
DCVC-RT,uvg,Bosphorus,1,I40_P40,15,897.9354858398438,0.00014434405602514744,38.40601095320698,0.9913707971572876,0.9669302701950073,0.14476332068443298,0.15525108575820923,0.09731657803058624
DCVC-RT,uvg,Bosphorus,1,I40_P40,16,936.7861328125,0.0001505893305875361,38.22205797266158,0.9910032153129578,0.9660372734069824,0.14706751704216003,0.15798336267471313,0.10864322632551193
DCVC-RT,uvg,Bosphorus,1,I40_P40,17,822.2384033203125,0.00013217567175161093,38.78848473718187,0.992129385471344,0.9692766070365906,0.13595397770404816,0.14584684371948242,0.09071750193834305
DCVC-RT,uvg,Bosphorus,1,I40_P40,18,848.5565185546875,0.0001364063355140388,38.651654580161335,0.9918743371963501,0.9685766696929932,0.13922396302223206,0.14870083332061768,0.07923878729343414
DCVC-RT,uvg,Bosphorus,1,I40_P40,19,862.1539306640625,0.0001385921350447461,38.58261414771717,0.9917556047439575,0.9681034088134766,0.14052627980709076,0.14912718534469604,0.09794511646032333
DCVC-RT,uvg,Bosphorus,1,I40_P40,20,896.3607177734375,0.00014409091090783477,38.413634131281846,0.9914335608482361,0.967284083366394,0.14187660813331604,0.15064960718154907,0.11373843252658844
DCVC-RT,uvg,Bosphorus,1,I40_P40,21,849.174072265625,0.00013650560867972672,38.64849504164511,0.991897702217102,0.9682328104972839,0.14009863138198853,0.14539092779159546,0.09513749182224274
DCVC-RT,uvg,Bosphorus,1,I40_P40,22,878.36572265625,0.00014119819388724864,38.501708584529,0.9916208386421204,0.967413604259491,0.14285960793495178,0.15076756477355957,0.08366885781288147
DCVC-RT,uvg,Bosphorus,1,I40_P40,23,883.8387451171875,0.00014207798813004047,38.4747320127133,0.9915804862976074,0.9671210050582886,0.14263753592967987,0.15129071474075317,0.10261639207601547
DCVC-RT,uvg,Bosphorus,1,I40_P40,24,917.1544799804688,0.00014743352949153632,38.31403737527076,0.9912715554237366,0.966302752494812,0.14527666568756104,0.15360456705093384,0.11382972449064255
DCVC-RT,uvg,Bosphorus,1,I40_P40,25,818.6957397460938,0.0001316061825491488,38.80723708108767,0.9922260046005249,0.9688719511032104,0.13719257712364197,0.14648061990737915,0.08170109987258911
DCVC-RT,uvg,Bosphorus,1,I40_P40,26,850.5596923828125,0.0001367283402942121,38.64141457943274,0.9919230341911316,0.9680256843566895,0.13974261283874512,0.15242552757263184,0.0908825546503067
DCVC-RT,uvg,Bosphorus,1,I40_P40,27,860.6279296875,0.0001383468188578263,38.59030822561162,0.9918392896652222,0.9676267504692078,0.1410502940416336,0.1520099639892578,0.10709899663925171
DCVC-RT,uvg,Bosphorus,1,I40_P40,28,896.6489868164062,0.0001441372442059219,38.41223785576164,0.9915011525154114,0.966710090637207,0.14309287071228027,0.1546725034713745,0.10109598189592361
DCVC-RT,uvg,Bosphorus,1,I40_P40,29,855.6328125,0.00013754385872744024,38.61558795898264,0.9919043779373169,0.9675504565238953,0.1409817636013031,0.15058451890945435,0.09741700440645218
DCVC-RT,uvg,Bosphorus,1,I40_P40,30,882.6729125976562,0.00014189057401381433,38.48046454364636,0.9916467666625977,0.9667428731918335,0.14342699944972992,0.15341824293136597,0.07907495647668839
DCVC-RT,uvg,Bosphorus,1,I40_P40,31,889.0619506835938,0.000142917619086802,38.449142274687354,0.991598904132843,0.9662870168685913,0.14397770166397095,0.15324270725250244,0.10887258499860764
DCVC-RT,uvg,Bosphorus,1,I40_P40,32,923.2685546875,0.00014841636584606022,38.28518206841732,0.9912807941436768,0.9653856158256531,0.14668825268745422,0.15430456399917603,0.10703596472740173
DCVC-RT,uvg,Bosphorus,1,I40_P40,33,827.8807373046875,0.0001330826780758798,38.75878468233977,0.9921974539756775,0.9677881598472595,0.14148038625717163,0.1459052562713623,0.09786272048950195
DCVC-RT,uvg,Bosphorus,1,I40_P40,34,863.6165161132812,0.00013882725033909082,38.57525278043197,0.9918569326400757,0.9668184518814087,0.14489556849002838,0.15003061294555664,0.08035439252853394
DCVC-RT,uvg,Bosphorus,1,I40_P40,35,878.0639038085938,0.00014114967780187726,38.503201088668774,0.9917263388633728,0.9663411378860474,0.14577633142471313,0.15061593055725098,0.10332661867141724
DCVC-RT,uvg,Bosphorus,1,I40_P40,36,910.033447265625,0.00014628881763201207,38.34788870226849,0.9914255738258362,0.9654124975204468,0.14736104011535645,0.1493746042251587,0.112543985247612
DCVC-RT,uvg,Bosphorus,1,I40_P40,37,872.6937255859375,0.00014028641453478485,38.5298438441179,0.991786777973175,0.9662221670150757,0.14494170248508453,0.1462717056274414,0.10162891447544098
DCVC-RT,uvg,Bosphorus,1,I40_P40,38,899.9527587890625,0.00014466833090409636,38.39626529135896,0.9915317893028259,0.965410590171814,0.14771586656570435,0.1485004425048828,0.10532702505588531
DCVC-RT,uvg,Bosphorus,1,I40_P40,39,904.3046875,0.0001453679142287001,38.375314408714004,0.9914970397949219,0.9651474952697754,0.1484604775905609,0.15002453327178955,0.11052397638559341
DCVC-RT,uvg,Bosphorus,1,I40_P40,40,938.6094970703125,0.00015088243526406586,38.21361314975181,0.9911770224571228,0.9643442034721375,0.14877887070178986,0.15121561288833618,0.11908899992704391
DCVC-RT,uvg,Bosphorus,1,I40_P40,41,855.226318359375,0.00013747850607614964,38.61765195813324,0.9919795393943787,0.966740608215332,0.14349998533725739,0.14421457052230835,0.10747275501489639
DCVC-RT,uvg,Bosphorus,1,I40_P40,42,893.955322265625,0.0001437042374163866,38.42530425606751,0.9916120767593384,0.9658047556877136,0.14749978482723236,0.1496146321296692,0.08438487350940704
DCVC-RT,uvg,Bosphorus,1,I40_P40,43,909.0902099609375,0.0001461371866753325,38.352392576253955,0.991473913192749,0.9653677344322205,0.14777347445487976,0.15021520853042603,0.11091244220733643
DCVC-RT,uvg,Bosphorus,1,I40_P40,44,941.3330078125,0.0001513202441856265,38.20102966557297,0.9911729693412781,0.9644999504089355,0.14962279796600342,0.15087461471557617,0.11094608902931213
DCVC-RT,uvg,Bosphorus,1,I40_P40,45,905.3985595703125,0.00014554374502040446,38.37006454337125,0.9915260672569275,0.9652764201164246,0.14973589777946472,0.15014994144439697,0.10517161339521408
DCVC-RT,uvg,Bosphorus,1,I40_P40,46,934.3922729492188,0.00015020451974123716,38.23316998962035,0.9912518858909607,0.9645432233810425,0.1517179161310196,0.15516197681427002,0.10224618017673492
DCVC-RT,uvg,Bosphorus,1,I40_P40,47,941.524169921875,0.00015135097783058882,38.20014768859657,0.991193413734436,0.9641529321670532,0.15287508070468903,0.15513914823532104,0.11023551225662231
DCVC-RT,uvg,Bosphorus,1,I40_P40,48,979.5869140625,0.000157469607074745,38.02803256181994,0.9908387660980225,0.9632833003997803,0.15546099841594696,0.15798020362854004,0.1174352839589119
DCVC-RT,uvg,Bosphorus,1,I40_P40,49,915.8466796875,0.0001472232979722321,38.32023457796478,0.9914470314979553,0.9650324583053589,0.15180261433124542,0.15418672561645508,0.10304264724254608
DCVC-RT,uvg,Bosphorus,1,I40_P40,50,946.275146484375,0.0001521147059975192,38.17828797618019,0.9911577105522156,0.9643422961235046,0.1535739004611969,0.1571406126022339,0.09417414665222168
DCVC-RT,uvg,Bosphorus,1,I40_P40,51,948.3885498046875,0.00015245443501044065,38.168599371723595,0.9911456108093262,0.9639615416526794,0.1545884609222412,0.15644389390945435,0.10442633181810379
DCVC-RT,uvg,Bosphorus,1,I40_P40,52,979.81884765625,0.00015750688908156008,38.02700446162153,0.9908495545387268,0.9632261991500854,0.15602797269821167,0.15452617406845093,0.11365288496017456
DCVC-RT,uvg,Bosphorus,1,I40_P40,53,952.0834350585938,0.00015304838598240167,38.15171246025044,0.9911236763000488,0.9636598825454712,0.15598686039447784,0.1509442925453186,0.11768349260091782
DCVC-RT,uvg,Bosphorus,1,I40_P40,54,985.529541015625,0.00015842488210182637,38.00176607400105,0.990808367729187,0.9628050327301025,0.15805059671401978,0.1541045904159546,0.10455267131328583
DCVC-RT,uvg,Bosphorus,1,I40_P40,55,996.02880859375,0.00016011265688575804,37.95574335798528,0.9907211065292358,0.9623780250549316,0.1585904210805893,0.15545862913131714,0.11351616680622101
DCVC-RT,uvg,Bosphorus,1,I40_P40,56,1035.89208984375,0.00016652072372380644,37.78531710272814,0.990349292755127,0.9614074230194092,0.16193008422851562,0.15568864345550537,0.12999066710472107
DCVC-RT,uvg,Bosphorus,1,I40_P40,57,965.3555297851562,0.00015518190048169345,38.09158933717719,0.9910231232643127,0.9630441665649414,0.15834246575832367,0.1537032127380371,0.13075768947601318
DCVC-RT,uvg,Bosphorus,1,I40_P40,58,1001.898681640625,0.00016105624672491103,37.93022425979052,0.9906781911849976,0.9621800780296326,0.1615648865699768,0.158355712890625,0.10249682515859604
DCVC-RT,uvg,Bosphorus,1,I40_P40,59,1016.1573486328125,0.00016334833344444633,37.868852920399235,0.9905524253845215,0.9615713357925415,0.1622704267501831,0.15976464748382568,0.12220185995101929
DCVC-RT,uvg,Bosphorus,1,I40_P40,60,1053.7008056640625,0.0001693834929028526,37.711289156730395,0.9901978373527527,0.9605100154876709,0.16474542021751404,0.16335034370422363,0.1269669085741043
DCVC-RT,uvg,Bosphorus,1,I40_P40,61,1051.5753173828125,0.00016904181393329054,37.72005855656454,0.9902284741401672,0.9603923559188843,0.16580653190612793,0.16133332252502441,0.14015351235866547
DCVC-RT,uvg,Bosphorus,1,I40_P40,62,1093.252685546875,0.00017574148660060018,37.551257042138815,0.9898368120193481,0.959352433681488,0.16920985281467438,0.16321802139282227,0.18118025362491608
DCVC-RT,uvg,Bosphorus,1,I40_P40,63,1152.6656494140625,0.0001852921850513667,37.32142897252284,0.9892981052398682,0.9579911231994629,0.17030224204063416,0.16342133283615112,
DCVC-RT,uvg,Bosphorus,1,I8_P8,0,3193.09619140625,0.0005132934893481433,32.89634244327017,0.968621015548706,0.9039725065231323,0.3629205524921417,0.31499749422073364,0.3078845143318176
DCVC-RT,uvg,Bosphorus,1,I8_P8,1,2465.754150390625,0.00039637251757085323,34.01896464885779,0.9757194519042969,0.917076051235199,0.32284265756607056,0.27128952741622925,0.2663853168487549
DCVC-RT,uvg,Bosphorus,1,I8_P8,2,2390.6875,0.0003843054873868823,34.153234143261045,0.9764480590820312,0.9193688631057739,0.32043004035949707,0.26328104734420776,0.3038738965988159
DCVC-RT,uvg,Bosphorus,1,I8_P8,3,2414.425537109375,0.00038812137790955603,34.11032435455146,0.9762409925460815,0.9195586442947388,0.3187164068222046,0.2670454978942871,0.3018593192100525
DCVC-RT,uvg,Bosphorus,1,I8_P8,4,2479.298828125,0.0003985498333349824,33.99517368146669,0.9756173491477966,0.9187848567962646,0.3212493360042572,0.2694578170776367,0.2965361475944519
DCVC-RT,uvg,Bosphorus,1,I8_P8,5,2417.3046875,0.00038858421612530947,34.105148439547065,0.976202130317688,0.9196450710296631,0.31946390867233276,0.26935458183288574,0.29303449392318726
DCVC-RT,uvg,Bosphorus,1,I8_P8,6,2453.32177734375,0.0003943739866372198,34.04091739350755,0.9758447408676147,0.9188033938407898,0.3208998441696167,0.27221131324768066,0.327912837266922
DCVC-RT,uvg,Bosphorus,1,I8_P8,7,2498.7509765625,0.0004016767779830843,33.96123275276857,0.9754122495651245,0.9181795120239258,0.32119008898735046,0.2738168239593506,0.3021431267261505
DCVC-RT,uvg,Bosphorus,1,I8_P8,8,2556.26708984375,0.00041092257015407085,33.86240004213497,0.9748732447624207,0.917280375957489,0.3225157856941223,0.27373331785202026,0.26636189222335815
DCVC-RT,uvg,Bosphorus,1,I8_P8,9,2398.525390625,0.00038556542131118476,34.13901921883118,0.976434588432312,0.9193770289421082,0.3203476369380951,0.2716072201728821,0.2907903790473938
DCVC-RT,uvg,Bosphorus,1,I8_P8,10,2441.835205078125,0.0003925275232177228,34.061298860206264,0.9760022759437561,0.9184274673461914,0.3208290636539459,0.27442866563796997,0.31083372235298157
DCVC-RT,uvg,Bosphorus,1,I8_P8,11,2465.81982421875,0.00039638308226130903,34.01884889598845,0.975779116153717,0.9179174900054932,0.3204341232776642,0.2717924118041992,0.3005322217941284
DCVC-RT,uvg,Bosphorus,1,I8_P8,12,2521.1962890625,0.0004052848962601274,33.92239580795951,0.9752686023712158,0.9169321060180664,0.3226916790008545,0.27379387617111206,0.31641751527786255
DCVC-RT,uvg,Bosphorus,1,I8_P8,13,2513.58740234375,0.0004040617495775223,33.93552260009396,0.9753837585449219,0.9169657230377197,0.3223036527633667,0.27586644887924194,0.3247412443161011
DCVC-RT,uvg,Bosphorus,1,I8_P8,14,2565.38916015625,0.0004123889375478029,33.846929933070086,0.9748681783676147,0.9157549738883972,0.3239104151725769,0.27702265977859497,0.32111161947250366
DCVC-RT,uvg,Bosphorus,1,I8_P8,15,2611.214111328125,0.0004197553498670459,33.77003759983408,0.9744477868080139,0.9147881865501404,0.32617977261543274,0.27957791090011597,0.33005839586257935
DCVC-RT,uvg,Bosphorus,1,I8_P8,16,2689.599853515625,0.0004323559405747801,33.64158569437007,0.9737247228622437,0.9134480953216553,0.3275562524795532,0.2795942425727844,0.29873088002204895
DCVC-RT,uvg,Bosphorus,1,I8_P8,17,2513.6884765625,0.0004040780186187476,33.93534774037021,0.9755079746246338,0.916269063949585,0.3222659230232239,0.27501440048217773,0.279426246881485
DCVC-RT,uvg,Bosphorus,1,I8_P8,18,2560.76953125,0.0004116463242098689,33.85475758261687,0.9750255346298218,0.9155575633049011,0.32471421360969543,0.27924060821533203,0.31777310371398926
DCVC-RT,uvg,Bosphorus,1,I8_P8,19,2601.29638671875,0.00041816107113845646,33.78656400443965,0.9746525287628174,0.9149357676506042,0.32633769512176514,0.2794995903968811,0.31836068630218506
DCVC-RT,uvg,Bosphorus,1,I8_P8,20,2649.257080078125,0.00042587079224176705,33.70722144390217,0.9742188453674316,0.914178729057312,0.3263580799102783,0.2788686156272888,0.3173486292362213
DCVC-RT,uvg,Bosphorus,1,I8_P8,21,2620.093994140625,0.0004211828054394573,33.75529366962308,0.9745595455169678,0.9145146608352661,0.3266710937023163,0.27716052532196045,0.3228211998939514
DCVC-RT,uvg,Bosphorus,1,I8_P8,22,2670.142578125,0.00042922815191559494,33.67311801569444,0.9740651845932007,0.9134780764579773,0.32866209745407104,0.2792781591415405,0.3262093961238861
DCVC-RT,uvg,Bosphorus,1,I8_P8,23,2706.784423828125,0.0004351183888502419,33.61392562288916,0.9737460613250732,0.9128581881523132,0.32766345143318176,0.27902454137802124,0.3273744583129883
DCVC-RT,uvg,Bosphorus,1,I8_P8,24,2775.3681640625,0.00044614329817704856,33.50525626462782,0.9731116890907288,0.9117500185966492,0.32914209365844727,0.2792198657989502,0.3204091787338257
DCVC-RT,uvg,Bosphorus,1,I8_P8,25,2628.11865234375,0.0004224727745167911,33.742012731239946,0.9745513796806335,0.9138067960739136,0.32635918259620667,0.2735355496406555,0.28865131735801697
DCVC-RT,uvg,Bosphorus,1,I8_P8,26,2677.867431640625,0.00043046995415352285,33.66057155942511,0.9740497469902039,0.9128479361534119,0.32750800251960754,0.27938902378082275,0.31771430373191833
DCVC-RT,uvg,Bosphorus,1,I8_P8,27,2719.814453125,0.00043721296242438257,33.5930697063375,0.9736883640289307,0.9121245741844177,0.3283592760562897,0.27990758419036865,0.30563125014305115
DCVC-RT,uvg,Bosphorus,1,I8_P8,28,2790.8193359375,0.00044862707727588713,33.481145177423116,0.9730318188667297,0.9109909534454346,0.33095142245292664,0.2803288698196411,0.3205025792121887
DCVC-RT,uvg,Bosphorus,1,I8_P8,29,2750.1201171875,0.00044208462350070477,33.54494590375575,0.9734881520271301,0.9114435911178589,0.32981768250465393,0.2770753502845764,0.3046795725822449
DCVC-RT,uvg,Bosphorus,1,I8_P8,30,2801.21826171875,0.00045029871398583055,33.46499293342764,0.9729806184768677,0.9103242754936218,0.3321310877799988,0.2789337635040283,0.3304194211959839
DCVC-RT,uvg,Bosphorus,1,I8_P8,31,2825.880859375,0.00045426326687447727,33.426923801536866,0.9727687239646912,0.9096983671188354,0.33248192071914673,0.27899783849716187,0.34569045901298523
DCVC-RT,uvg,Bosphorus,1,I8_P8,32,2902.42919921875,0.0004665684828069061,33.3108460160173,0.9720580577850342,0.9084690809249878,0.33428120613098145,0.2788810133934021,0.31234249472618103
DCVC-RT,uvg,Bosphorus,1,I8_P8,33,2764.7001953125,0.00044442841317504644,33.52198183550527,0.9734082221984863,0.9100512266159058,0.33345475792884827,0.27627408504486084,0.29376891255378723
DCVC-RT,uvg,Bosphorus,1,I8_P8,34,2827.905029296875,0.00045458864769898355,33.42381413976751,0.9727866649627686,0.9089483022689819,0.335608571767807,0.27867889404296875,0.32336103916168213
DCVC-RT,uvg,Bosphorus,1,I8_P8,35,2868.453125,0.00046110679977573454,33.361984733492214,0.9724332690238953,0.908258318901062,0.33593329787254333,0.2780417799949646,0.33510154485702515
DCVC-RT,uvg,Bosphorus,1,I8_P8,36,2928.65185546875,0.00047078379429876804,33.27178495207859,0.9718717336654663,0.9072302579879761,0.3374567925930023,0.27764618396759033,0.3149206340312958
