method,kind,video,scope,frames,delta,target_P_frames,base_bits,enhancement_bits,duration_seconds,rate_scope,base_kbps,enhancement_kbps,total_kbps,total_bpp,actual_enhancement_fraction,zero_increment_exact_frames,diagnostic,psnr,ms_ssim,lpips,psnr_gain_vs_ZERO_D,ms_ssim_gain_vs_ZERO_D,lpips_gain_vs_ZERO_D,psnr_minus_ORIGINAL,ms_ssim_minus_ORIGINAL,lpips_minus_ORIGINAL,cohort
train2_full_ZERO_INPUT,ZERO_INPUT,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,15,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,15,True,29.574222232974346,0.9017585859205386,0.175562451283137,0.0,0.0,0.0,1.8861524968895163,0.0061894942273056286,0.029050602515538534,Train2_full
train2_full_ZERO_INPUT,ZERO_INPUT,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,15,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,15,True,29.373567170159067,0.8963387053296702,0.1787961907684803,0.0,0.0,0.0,1.7682679658339215,0.005802650838099027,0.027234939858317375,Train2_full
train2_full_ZERO_INPUT,ZERO_INPUT,ALL,TARGET_P,30,,30,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.952055524780295,0.8432696835025039,0.2770714730024338,0.0,0.0,0.0,2.0543075710605527,0.010116572927433539,0.0898974304397901,Train2_full
train2_full_ZERO_INPUT,ZERO_INPUT,ALL,P,30,,30,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.952055524780295,0.8432696835025039,0.2770714730024338,0.0,0.0,0.0,2.0543075710605527,0.010116572927433539,0.0898974304397901,Train2_full
train2_full_ZERO_INPUT,ZERO_INPUT,ALL,IP,32,,30,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.761196991537645,0.8373126320929826,0.2753757629543543,0.0,0.0,0.0,1.9259133478692678,0.009484287119468943,0.08427884103730321,Train2_full
train6_A_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.528379637800025,0.7961446421721546,0.326459397872289,0.2569194455089736,0.015566217255684337,-0.05547879139582316,2.4252835108343387,0.02850919507384375,0.09578233460585277,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.381272705688044,0.7878940245356062,0.3674847364425659,0.05138388910179472,0.0031132434511368674,-0.011095758279164631,2.273846534333383,0.017156895078698317,0.139648500084877,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.19699920894916,0.7812052245917357,0.36155306175351143,0.04817239603293255,0.0029186657354408133,-0.010402273386716843,2.131731125937547,0.01608458913627967,0.1309204688295722,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,30.081812161243676,0.9104752821338904,0.13589700559775034,0.6996296111511242,0.011928729143681186,-0.04583921035130819,2.4535128489404983,0.01701229806045727,-0.014187529683113098,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.71414815520457,0.9041443317492746,0.16639460921287536,0.13992592223022485,0.002385745828736237,-0.009167842070261637,2.026078419119741,0.008575240056041867,0.019882760445276895,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.504747722249903,0.8985753420441105,0.17020133882761002,0.1311805520908358,0.0022366367144402224,-0.008594851940870285,1.8994485179247573,0.00803928755253925,0.01864008791744709,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,ALL,TARGET_P,6,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,24.30509589952185,0.8533099621530225,0.23117820173501968,0.4782745283300489,0.013747473199682761,-0.050659000873565674,2.4393981798874185,0.02276074656715051,0.040797402461369835,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,ALL,P,30,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,24.04771043044631,0.8460191781424403,0.26693967282772063,0.09565490566600979,0.0027494946399365524,-0.010131800174713134,2.149962476726562,0.012866067567370092,0.07976563026507695,Train6_sparse
train6_A_CONTINUOUS,CONTINUOUS,ALL,IP,32,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.85087346559953,0.8398902833179231,0.2658772002905607,0.08967647406188417,0.002577651224940518,-0.009498562663793564,2.015589821931152,0.01206193834440946,0.07478027837350965,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.2099155467649,0.7860506780376589,0.34697731335957843,-0.06154464552615243,0.0054722531211885235,-0.03496087590853373,2.1068194197992125,0.018415230939347937,0.1163002500931422,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.317579887481017,0.7858752317087069,0.3715883195400238,-0.012308929105230485,0.0010944506242377046,-0.006992175181706747,2.2101537161263582,0.015138102251799153,0.1437520831823349,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.137287191880073,0.7793126063165178,0.3654001709073782,-0.01153962103615358,0.001026047460222848,-0.006555164232850075,2.072019108868461,0.014191970861061706,0.13476757798343897,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,28.909471126889567,0.8973731697751183,0.15155675013860068,-0.47271142320298526,-0.0011733832150910468,-0.030179465810457867,1.2811718145863888,0.003910185701685036,0.0014722148577372234,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.479679948333747,0.9015239092775204,0.16952655812104542,-0.09454228464059705,-0.00023467664301820939,-0.006035893162091573,1.7916102122489193,0.00595481758428742,0.02301470935344696,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.284933778308506,0.8961186959768406,0.17313754092901945,-0.08863339185055974,-0.0002200093528295713,-0.00565864983946085,1.6796345739833618,0.005582641485269456,0.021576290018856525,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,ALL,TARGET_P,6,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.559693336827234,0.8417119239063885,0.24926703174908957,-0.26712803436456883,0.002149434953048738,-0.032570170859495796,1.6939956171928008,0.011162708320516487,0.058886232475439705,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,ALL,P,30,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.898629917907382,0.8436995704931136,0.2705574388305346,-0.05342560687291377,0.00042988699060974764,-0.00651403417189916,2.0008819641876388,0.010546459918043287,0.08338339626789093,Train6_sparse
train6_A_WRONG,WRONG_CONTINUOUS,ALL,IP,32,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.711110485094288,0.8377156511466792,0.2692688559181988,-0.05008650644335666,0.0004030190536966384,-0.006106907036155462,1.8758268414259114,0.009887306173165581,0.07817193400114775,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,15,True,18.27146019229105,0.7805784249164703,0.3819381892681122,0.0,0.0,0.0,2.168364065325365,0.012942977818159415,0.15126112600167593,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,15,True,18.329888816586244,0.7847807810844692,0.37858049472173055,0.0,0.0,0.0,2.2224626452315888,0.014043651627561448,0.15074425836404165,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,15,True,18.148826812916226,0.7782865588562949,0.37195533514022827,0.0,0.0,0.0,2.083558729904614,0.013165923400838858,0.14132274221628904,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,15,True,29.38218255009255,0.8985465529902092,0.18173621594905853,0.0,0.0,0.0,1.753883237789374,0.005083568916776082,0.03165168066819509,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,15,True,29.574222232974346,0.9017585859205386,0.175562451283137,0.0,0.0,0.0,1.8861524968895163,0.0061894942273056286,0.029050602515538534,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,15,True,29.373567170159067,0.8963387053296702,0.1787961907684803,0.0,0.0,0.0,1.7682679658339215,0.005802650838099027,0.027234939858317375,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,ALL,TARGET_P,6,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.8268213711918,0.8395624889533398,0.28183720260858536,0.0,0.0,0.0,1.9611236515573696,0.009013273367467748,0.0914564033349355,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,ALL,P,30,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.952055524780295,0.8432696835025039,0.2770714730024338,0.0,0.0,0.0,2.0543075710605527,0.010116572927433539,0.0898974304397901,Train6_sparse
train6_A_ZERO_INPUT,ZERO_INPUT,ALL,IP,32,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.761196991537645,0.8373126320929826,0.2753757629543543,0.0,0.0,0.0,1.9259133478692678,0.009484287119468943,0.08427884103730321,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.85962835432031,0.8151817241191391,0.3172365625699361,0.5881681620292589,0.034603299202668726,-0.06470162669817607,2.756532227354624,0.04754627702082814,0.08655949930349986,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.447522448992103,0.791701440925003,0.3656401693820953,0.11763363240585178,0.006920659840533746,-0.012940325339635213,2.3400962776374405,0.020964311468095194,0.13780393302440644,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.259108343296713,0.7847746774567953,0.35982378013432026,0.11028153038048605,0.006488118600500387,-0.012131555005908012,2.193840260285101,0.019654042001339245,0.12919118721038103,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,30.224381443439,0.9125022131421211,0.136008953054746,0.8421988933464467,0.013955660151911853,-0.04572726289431254,2.596082131135821,0.019039229068687935,-0.014075582226117453,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.742662011643635,0.904549717950921,0.16641699870427448,0.16843977866928933,0.0027911320303823707,-0.009145452578862508,2.0545922755588055,0.008980626257688,0.019905149936676025,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.531479462661526,0.8989553916081536,0.1702223289757967,0.15791229250245875,0.0026166862784834724,-0.008573861792683601,1.9261802583363803,0.0084193371165825,0.018661078065633774,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,ALL,TARGET_P,6,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,24.542004898879657,0.8638419686306301,0.22662275781234106,0.7151835276878528,0.02427947967729029,-0.0552144447962443,2.676307179245222,0.03329275304475804,0.0362419585386912,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,ALL,P,30,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,24.095092230317867,0.8481255794379621,0.2660285840431849,0.14303670553757056,0.004855895935458058,-0.01104288895924886,2.197344276598123,0.014972468862891598,0.07885454148054123,Train6_sparse
train6_B_CONTINUOUS,CONTINUOUS,ALL,IP,32,,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.89529390297912,0.8418650345324745,0.2650230545550585,0.1340969114414724,0.0045524024394919295,-0.010352708399295807,2.0600102593107406,0.014036689558960872,0.0739261326380074,Train6_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,1.1303311586380005,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.23701485953148,0.7874254545298248,0.3423161705334981,-0.03444533275956966,0.006847029613354409,-0.03962201873461405,2.1339187325657956,0.019790007431513823,0.11163910726706187,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,1.1303311586380005,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.322999750034334,0.7861501870071401,0.37065609097480773,-0.006889066551913932,0.0013694059226708817,-0.00792440374692281,2.215573578679675,0.015413057550232331,0.14281985461711882,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,1.1303311586380005,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.14236831302381,0.7795703769087989,0.36452620662748814,-0.0064584998924193115,0.0012838180525039516,-0.007429128512740135,2.0771002300121952,0.01444974145334281,0.1338936137035489,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,TARGET_P,3,1.1303311586380005,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.065329508559845,0.8989621317192139,0.1534244865179062,-0.31685304153270505,0.000415578729004699,-0.028311729431152344,1.437030196256669,0.0054991476457807815,0.003339951237042745,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,P,15,1.1303311586380005,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.510851624667804,0.9018417016663395,0.16990010539690653,-0.06337060830654101,8.31157458009398e-05,-0.005662345886230468,1.8227818885829754,0.006272609973106569,0.023388256629308064,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,c227e33d-910e-4e39-a325-0fe1d1116436,IP,16,1.1303311586380005,3,104784,,0.533867,"complete I/P sequence, even when quality scope is P or TARGET_P",196.2736037252724,,,,,12,True,29.314157224871686,0.8964166263413587,0.17348774150013924,-0.05940994528738219,7.792101168838106e-05,-0.0053084492683410645,1.7088580205465393,0.005880571849787408,0.02192649058997631,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,ALL,TARGET_P,6,1.1303311586380005,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.651172184045663,0.8431937931245194,0.24787032852570215,-0.17564918714613734,0.0036313041711795537,-0.0339668740828832,1.7854744644112321,0.012644577538647303,0.05748952925205231,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,ALL,P,30,1.1303311586380005,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.916925687351068,0.8439959443367397,0.27027809818585713,-0.03512983742922747,0.0007262608342359108,-0.00679337481657664,2.019177733631325,0.01084283376166945,0.08310405562321345,Train6_adaptation_sparse
train6_Badapt_WRONG_l0,WRONG_QUANTIZED,ALL,IP,32,1.1303311586380005,6,197744,,1.0672,complete I/P sequence,185.29235382308846,,,,,,True,23.728262768947747,0.8379935016250788,0.2690069740638137,-0.03293422258990075,0.0006808695320961664,-0.0063687888905406,1.8929791252793673,0.010165156651565109,0.07791005214676261,Train6_adaptation_sparse
train6_Badapt_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,TARGET_P,3,2.260662317276001,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.236917647208543,0.7873702276953617,0.3423730432987213,-0.034542545082506614,0.00679180277889128,-0.03956514596939087,2.1338215202428583,0.019734780597050694,0.11169598003228505,Train6_adaptation_sparse
train6_Badapt_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,P,15,2.260662317276001,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.32298030756975,0.7861391416402476,0.3706674655278524,-0.006908509016501322,0.001358360555778256,-0.007913029193878174,2.2155541362150877,0.015402012183339704,0.14283122917016347,Train6_adaptation_sparse
train6_Badapt_WRONG_l1,WRONG_QUANTIZED,fb63c34e-0c28-4a4d-b8f8-59932b5e7875,IP,16,2.260662317276001,3,92960,,0.533333,"complete I/P sequence, even when quality scope is P or TARGET_P",174.3001089375681,,,,,12,True,18.142350085713254,0.7795600218773371,0.3645368702709675,-0.00647672720296999,0.001273463021042115,-0.007418464869260788,2.077082002701644,0.014439386421880973,0.13390427734702826,Train6_adaptation_sparse
