dataset,video,video_id,qp,granularity,frame,candidate_name,number_tiles,FULL_tiles,PRED_ONLY_tiles,CORR2_tiles,CORR4_tiles,actual_frame_bytes,pixel_SSE,MSE,mean_frame_PSNR,LPIPS,DISTS
uvg,Beauty,0,3,G8,62,MIX_L0.01,135,132,3,0,0,167,9345.730104355549,0.0015023357700556517,28.23233004045276,0.11978340148925781,0.13416951894760132
uvg,Beauty,0,3,G8,62,MIX_L0.03,135,134,1,0,0,168,9342.362848488308,0.0015017945552244782,28.233895080461725,0.11973462998867035,0.13407796621322632
uvg,Beauty,0,3,G8,63,FULL_000,135,135,0,0,0,223,9627.155897864432,0.0015475752297788858,28.103482342671086,0.1232939213514328,0.13631665706634521
uvg,Beauty,0,3,G8,63,MIX_L0,135,2,0,133,0,254,9671.16291774025,0.0015546492068096995,28.083675395540205,0.12360586225986481,0.13687235116958618
uvg,Beauty,0,3,G8,63,MIX_L0.01,135,130,5,0,0,260,9621.933914924768,0.0015467357588931918,28.105838691415865,0.123438760638237,0.13672679662704468
uvg,Beauty,0,3,G8,63,MIX_L0.03,135,132,3,0,0,262,9611.556082512092,0.00154506741091609,28.110525345568522,0.12337949126958847,0.1365620493888855
uvg,Bosphorus,1,1,G16,1,FULL_000,40,40,0,0,0,3876,6299.539963782227,0.0010126575361937284,29.94537403501937,0.1737053394317627,0.13166534900665283
uvg,Bosphorus,1,1,G16,1,MIX_L0,40,17,0,23,0,3820,6344.017557062049,0.0010198072995990515,29.914818626894203,0.17500902712345123,0.13242387771606445
uvg,Bosphorus,1,1,G16,1,MIX_L0.01,40,29,11,0,0,3852,6329.584573176544,0.0010174872586503625,29.92471031815013,0.1746048778295517,0.13187503814697266
uvg,Bosphorus,1,1,G16,1,MIX_L0.03,40,36,4,0,0,3887,6309.148435857947,0.0010142021346837282,29.938754937017244,0.17413583397865295,0.13199853897094727
uvg,Bosphorus,1,1,G16,2,FULL_000,40,40,0,0,0,924,5960.887310558508,0.0009582187631167471,30.185353272577032,0.16358007490634918,0.1290297508239746
uvg,Bosphorus,1,1,G16,2,MIX_L0,40,9,0,31,0,916,5948.466742154851,0.0009562221821397543,30.194412011198246,0.16422083973884583,0.1292121410369873
uvg,Bosphorus,1,1,G16,2,MIX_L0.01,40,28,12,0,0,935,5958.636379140575,0.0009578568860888481,30.18699355138518,0.16396717727184296,0.12888914346694946
uvg,Bosphorus,1,1,G16,2,MIX_L0.03,40,37,3,0,0,957,5956.305441130346,0.000957482261583209,30.188692785076263,0.16361892223358154,0.12911808490753174
uvg,Bosphorus,1,1,G16,3,FULL_000,40,40,0,0,0,586,5351.891807687818,0.0008603220921941102,30.65338913634532,0.15651407837867737,0.12812906503677368
uvg,Bosphorus,1,1,G16,3,MIX_L0,40,7,0,33,0,601,5340.829675865738,0.0008585438481532037,30.66237510783963,0.15660567581653595,0.12823063135147095
uvg,Bosphorus,1,1,G16,3,MIX_L0.01,40,28,12,0,0,609,5342.601191035021,0.0008588286000303924,30.660934822823954,0.1566532403230667,0.12833398580551147
uvg,Bosphorus,1,1,G16,3,MIX_L0.03,40,29,11,0,0,609,5345.099793446498,0.0008592302328906953,30.65890420976485,0.1566554754972458,0.12829887866973877
uvg,Bosphorus,1,1,G16,4,FULL_000,40,40,0,0,0,744,5112.61096284035,0.0008218574221245944,30.85203491972749,0.15183918178081512,0.12722206115722656
uvg,Bosphorus,1,1,G16,4,MIX_L0,40,15,0,25,0,772,5115.520986140706,0.0008223251788876951,30.849563682355978,0.15196631848812103,0.12715399265289307
uvg,Bosphorus,1,1,G16,4,MIX_L0.01,40,39,1,0,0,783,5109.012955556755,0.0008212790708057582,30.855092349322092,0.1518660932779312,0.1271803379058838
uvg,Bosphorus,1,1,G16,5,FULL_000,40,40,0,0,0,333,4993.274297288968,0.0008026739815250039,30.954608149485928,0.1528480350971222,0.12991899251937866
uvg,Bosphorus,1,1,G16,5,MIX_L0,40,9,0,31,0,374,4996.180327839174,0.0008031411562114954,30.95208133873367,0.15293054282665253,0.12983834743499756
uvg,Bosphorus,1,1,G16,6,FULL_000,40,40,0,0,0,348,5037.468915188205,0.0008097782847471535,30.916338596625117,0.15265090763568878,0.13122767210006714
uvg,Bosphorus,1,1,G16,6,MIX_L0,40,4,0,36,0,379,5039.751027705133,0.0008101451676338911,30.914371568226922,0.15274189412593842,0.1316852569580078
uvg,Bosphorus,1,1,G16,6,MIX_L0.01,40,32,8,0,0,384,5038.986901168697,0.0008100224076770246,30.91503009500126,0.1527177095413208,0.13172531127929688
uvg,Bosphorus,1,1,G16,6,MIX_L0.03,40,39,1,0,0,390,5024.887318369627,0.0008077558013610542,30.927199116353425,0.15268024802207947,0.13126659393310547
uvg,Bosphorus,1,1,G16,7,FULL_000,40,40,0,0,0,203,4861.425261091339,0.0007814790587872267,31.070826255568424,0.15445244312286377,0.13652729988098145
uvg,Bosphorus,1,1,G16,7,MIX_L0,40,1,0,39,0,241,4852.951750179869,0.0007801168831065297,31.078402654878914,0.1544535756111145,0.13638359308242798
uvg,Bosphorus,1,1,G16,7,MIX_L0.01,40,37,3,0,0,241,4847.419506455335,0.0007792277610860765,31.083356327514807,0.15440258383750916,0.13653850555419922
uvg,Bosphorus,1,1,G16,8,FULL_000,40,40,0,0,0,81,5009.833791680809,0.0008053359924815595,30.940229211373772,0.15663999319076538,0.13526320457458496
uvg,Bosphorus,1,1,G16,8,MIX_L0,40,1,0,39,0,126,5004.3468264490075,0.0008044538553804159,30.944988380499836,0.15661340951919556,0.13529270887374878
uvg,Bosphorus,1,1,G16,8,MIX_L0.01,40,39,1,0,0,122,5004.3468264490075,0.0008044538553804159,30.944988380499836,0.15661340951919556,0.13529270887374878
uvg,Bosphorus,1,1,G16,9,FULL_000,40,40,0,0,0,210,4780.274956783265,0.0007684340234845877,31.14393361381844,0.16013391315937042,0.13866043090820312
uvg,Bosphorus,1,1,G16,9,MIX_L0,40,2,0,38,0,252,4776.417713144954,0.0007678139954805374,31.14743938673863,0.16015875339508057,0.13883882761001587
uvg,Bosphorus,1,1,G16,9,MIX_L0.01,40,39,1,0,0,251,4771.731715537157,0.0007670607301406562,31.15170220872706,0.1600823849439621,0.13873863220214844
uvg,Bosphorus,1,1,G16,10,FULL_000,40,40,0,0,0,81,5144.328945063709,0.0008269561803899705,30.825175079095317,0.16157656908035278,0.13469690084457397
uvg,Bosphorus,1,1,G16,10,MIX_L0,40,2,0,38,0,125,5141.1488981897855,0.0008264450007118285,30.827860568043114,0.1615368276834488,0.13467782735824585
uvg,Bosphorus,1,1,G16,10,MIX_L0.01,40,39,1,0,0,120,5141.1488981897855,0.0008264450007118285,30.827860568043114,0.1615368276834488,0.13467782735824585
uvg,Bosphorus,1,1,G16,11,FULL_000,40,40,0,0,0,57,4987.685392242551,0.0008017756044864655,30.959471871914893,0.16420772671699524,0.13825392723083496
uvg,Bosphorus,1,1,G16,11,MIX_L0,40,0,0,40,0,98,4987.685392242551,0.0008017756044864655,30.959471871914893,0.16420772671699524,0.13825392723083496
uvg,Bosphorus,1,1,G16,12,FULL_000,40,40,0,0,0,224,5086.935554569034,0.0008177301497198641,30.87390003239165,0.16338196396827698,0.13395392894744873
uvg,Bosphorus,1,1,G16,12,MIX_L0,40,5,0,35,0,272,5086.935554569034,0.0008177301497198641,30.87390003239165,0.16338196396827698,0.13395392894744873
uvg,Bosphorus,1,1,G16,13,FULL_000,40,40,0,0,0,141,4975.289538737023,0.000799782807007432,30.97027879171769,0.16512063145637512,0.1406010389328003
uvg,Bosphorus,1,1,G16,13,MIX_L0,40,0,0,40,0,180,4967.105877952461,0.0007984673138707876,30.977428214717268,0.16508324444293976,0.14078933000564575
uvg,Bosphorus,1,1,G16,13,MIX_L0.01,40,39,1,0,0,182,4965.314999331866,0.0007981794187799096,30.978994335848707,0.1651240438222885,0.14081889390945435
uvg,Bosphorus,1,1,G16,14,FULL_000,40,40,0,0,0,65,5244.621405867016,0.0008430782472714782,30.741320957184772,0.16633763909339905,0.14020729064941406
uvg,Bosphorus,1,1,G16,14,MIX_L0,40,1,0,39,0,109,5244.621405867016,0.0008430782472714782,30.741320957184772,0.16633763909339905,0.14020729064941406
uvg,Bosphorus,1,1,G16,15,FULL_000,40,40,0,0,0,77,5078.609253408911,0.000816391664557159,30.881014392763785,0.16948188841342926,0.1441367268562317
uvg,Bosphorus,1,1,G16,15,MIX_L0,40,0,0,40,0,116,5082.030328819688,0.0008169416105374694,30.87808986381618,0.1695798635482788,0.14440226554870605
uvg,Bosphorus,1,1,G16,15,MIX_L0.01,40,38,2,0,0,119,5082.030328819688,0.0008169416105374694,30.87808986381618,0.1695798635482788,0.14440226554870605
uvg,Bosphorus,1,1,G16,16,FULL_000,40,40,0,0,0,524,5187.257358133618,0.0008338568732142448,30.789084435009944,0.16501611471176147,0.1396300196647644
uvg,Bosphorus,1,1,G16,16,MIX_L0,40,6,0,34,0,560,5198.441502052796,0.00083565479144454,30.779730776807668,0.16521131992340088,0.1398465633392334
uvg,Bosphorus,1,1,G16,16,MIX_L0.01,40,34,6,0,0,560,5188.0273723883,0.0008339807391166687,30.788439801245964,0.16510361433029175,0.1395876407623291
uvg,Bosphorus,1,1,G16,17,FULL_000,40,40,0,0,0,700,4742.114966009423,0.0007622999255545437,31.178741602721548,0.16395919024944305,0.14256584644317627
uvg,Bosphorus,1,1,G16,17,MIX_L0,40,20,0,20,0,750,4742.114966009423,0.0007622999255545437,31.178741602721548,0.16395919024944305,0.14256584644317627
uvg,Bosphorus,1,1,G16,18,FULL_000,40,40,0,0,0,55,5206.940536655544,0.0008370210416615009,30.772636208561003,0.16632843017578125,0.13863861560821533
uvg,Bosphorus,1,1,G16,18,MIX_L0,40,0,0,40,0,95,5206.940536655544,0.0008370210416615009,30.772636208561003,0.16632843017578125,0.13863861560821533
uvg,Bosphorus,1,1,G16,19,FULL_000,40,40,0,0,0,53,5144.2434502400865,0.000826942385174334,30.82524725612572,0.16987916827201843,0.13972032070159912
uvg,Bosphorus,1,1,G16,19,MIX_L0,40,0,0,40,0,94,5144.2434502400865,0.000826942385174334,30.82524725612572,0.16987916827201843,0.13972032070159912
uvg,Bosphorus,1,1,G16,20,FULL_000,40,40,0,0,0,993,4971.150495951195,0.000799117551650852,30.973893277985617,0.15961138904094696,0.13110798597335815
uvg,Bosphorus,1,1,G16,20,MIX_L0,40,20,0,20,0,1037,4969.486562542079,0.0007988501456566155,30.97534718300263,0.15965481102466583,0.13111305236816406
uvg,Bosphorus,1,1,G16,20,MIX_L0.01,40,39,1,0,0,1032,4967.059932114396,0.0007984600379131734,30.977468387237682,0.1596096158027649,0.13109731674194336
uvg,Bosphorus,1,1,G16,21,FULL_000,40,40,0,0,0,304,4813.2477455161425,0.0007737344712950289,31.11408022829832,0.16310183703899384,0.13813084363937378
uvg,Bosphorus,1,1,G16,21,MIX_L0,40,4,0,36,0,340,4794.541977961271,0.000770727579947561,31.13099113523383,0.16307982802391052,0.13810324668884277
uvg,Bosphorus,1,1,G16,21,MIX_L0.01,40,37,3,0,0,342,4800.175201604259,0.0007716330583207309,31.125891499301275,0.16309566795825958,0.13810127973556519
uvg,Bosphorus,1,1,G16,22,FULL_000,40,40,0,0,0,48,5154.197535207029,0.0008285425137728453,30.816851799908815,0.16538214683532715,0.14017343521118164
uvg,Bosphorus,1,1,G16,22,MIX_L0,40,1,0,39,0,93,5154.197535207029,0.0008285425137728453,30.816851799908815,0.16538214683532715,0.14017343521118164
uvg,Bosphorus,1,1,G16,23,FULL_000,40,40,0,0,0,58,5082.004582333437,0.0008169374195858836,30.878111866017086,0.167186439037323,0.1428874135017395
uvg,Bosphorus,1,1,G16,23,MIX_L0,40,0,0,40,0,99,5082.004582333437,0.0008169374195858836,30.878111866017086,0.167186439037323,0.1428874135017395
uvg,Bosphorus,1,1,G16,24,FULL_000,40,40,0,0,0,1139,4980.393278831529,0.0008006033021956682,30.96582600551528,0.15874339640140533,0.13556897640228271
uvg,Bosphorus,1,1,G16,24,MIX_L0,40,26,0,14,0,1189,4980.393278831529,0.0008006033021956682,30.96582600551528,0.15874339640140533,0.13556897640228271
uvg,Bosphorus,1,1,G16,25,FULL_000,40,40,0,0,0,733,4672.566262116059,0.0007511198637075722,31.24290770043387,0.15911053121089935,0.14126473665237427
uvg,Bosphorus,1,1,G16,25,MIX_L0,40,0,0,40,0,702,4684.156277866918,0.0007529829163104296,31.232148628678537,0.1597040444612503,0.14147710800170898
uvg,Bosphorus,1,1,G16,25,MIX_L0.01,40,17,23,0,0,715,4693.590589577783,0.0007544995751231909,31.223410344404535,0.15970978140830994,0.14150512218475342
uvg,Bosphorus,1,1,G16,25,MIX_L0.03,40,35,5,0,0,766,4666.064146981429,0.00075007468694821,31.24895533923373,0.1591707020998001,0.14130938053131104
uvg,Bosphorus,1,1,G16,26,FULL_000,40,40,0,0,0,39,5199.597819154718,0.0008358406485058367,30.778764859824182,0.16104446351528168,0.14293646812438965
uvg,Bosphorus,1,1,G16,26,MIX_L0,40,0,0,40,0,81,5199.597819154718,0.0008358406485058367,30.778764859824182,0.16104446351528168,0.14293646812438965
uvg,Bosphorus,1,1,G16,27,FULL_000,40,40,0,0,0,47,5143.677095238207,0.0008268513483926654,30.82572541855179,0.16446994245052338,0.142666757106781
uvg,Bosphorus,1,1,G16,27,MIX_L0,40,0,0,40,0,88,5143.677095238207,0.0008268513483926654,30.82572541855179,0.16446994245052338,0.142666757106781
uvg,Bosphorus,1,1,G16,28,FULL_000,40,40,0,0,0,1220,4915.561304862291,0.0007901815697550774,31.0227312209587,0.15361952781677246,0.13420188426971436
uvg,Bosphorus,1,1,G16,28,MIX_L0,40,7,0,33,0,1217,4928.600919760836,0.0007922776276245713,31.011225851625206,0.15402720868587494,0.1345158815383911
uvg,Bosphorus,1,1,G16,28,MIX_L0.01,40,26,14,0,0,1225,4927.562433530053,0.0007921107462607324,31.012141032969225,0.15407119691371918,0.13460540771484375
uvg,Bosphorus,1,1,G16,28,MIX_L0.03,40,35,5,0,0,1250,4912.496729449165,0.0007896889583207667,31.025439646630964,0.15385502576828003,0.13457751274108887
uvg,Bosphorus,1,1,G16,29,FULL_000,40,40,0,0,0,283,4772.773263665571,0.0007672282517887652,31.15075435735585,0.15613095462322235,0.13971513509750366
uvg,Bosphorus,1,1,G16,29,MIX_L0,40,7,0,33,0,323,4778.328579582405,0.0007681211573071778,31.14570228407765,0.15611399710178375,0.13964951038360596
uvg,Bosphorus,1,1,G16,29,MIX_L0.01,40,39,1,0,0,325,4769.014148530594,0.0007666238816455007,31.15417628025959,0.156073197722435,0.13966906070709229
uvg,Bosphorus,1,1,G16,30,FULL_000,40,40,0,0,0,42,5138.618313627434,0.0008260381291620433,30.8299987855941,0.15753433108329773,0.1376844048500061
uvg,Bosphorus,1,1,G16,30,MIX_L0,40,0,0,40,0,83,5138.618313627434,0.0008260381291620433,30.8299987855941,0.15753433108329773,0.1376844048500061
uvg,Bosphorus,1,1,G16,31,FULL_000,40,40,0,0,0,54,5047.45050369922,0.0008113828371278942,30.90774170051434,0.1599102020263672,0.14152860641479492
uvg,Bosphorus,1,1,G16,31,MIX_L0,40,0,0,40,0,95,5047.45050369922,0.0008113828371278942,30.90774170051434,0.1599102020263672,0.14152860641479492
uvg,Bosphorus,1,1,G16,32,FULL_000,40,40,0,0,0,963,4851.705476220901,0.0007799165905453265,31.079518098513184,0.15340816974639893,0.13200175762176514
uvg,Bosphorus,1,1,G16,32,MIX_L0,40,17,0,23,0,993,4840.982877641931,0.000778192887082696,31.08912692348342,0.15350127220153809,0.13138169050216675
uvg,Bosphorus,1,1,G16,32,MIX_L0.01,40,35,5,0,0,994,4840.5512016513385,0.0007781235035508871,31.089514206117087,0.15351074934005737,0.13205945491790771
uvg,Bosphorus,1,1,G16,32,MIX_L0.03,40,37,3,0,0,997,4844.367965575322,0.000778737070504576,31.086091153083593,0.15351377427577972,0.13193988800048828
uvg,Bosphorus,1,1,G16,33,FULL_000,40,40,0,0,0,662,4639.496810149023,0.0007458038744516671,31.27375358447088,0.15517985820770264,0.1347687840461731
uvg,Bosphorus,1,1,G16,33,MIX_L0,40,23,0,17,0,706,4636.614728682791,0.0007453405996784568,31.2764522844859,0.1551244854927063,0.1348990797996521
uvg,Bosphorus,1,1,G16,34,FULL_000,40,40,0,0,0,42,5163.19706065151,0.0008299892069771886,30.809275380890973,0.15711428225040436,0.1300562024116516
uvg,Bosphorus,1,1,G16,34,MIX_L0,40,0,0,40,0,83,5163.19706065151,0.0008299892069771886,30.809275380890973,0.15711428225040436,0.1300562024116516
uvg,Bosphorus,1,1,G16,35,FULL_000,40,40,0,0,0,47,5144.746034528842,0.0008270232356153429,30.824822978146248,0.15922042727470398,0.1346471905708313
uvg,Bosphorus,1,1,G16,35,MIX_L0,40,0,0,40,0,89,5144.746034528842,0.0008270232356153429,30.824822978146248,0.15922042727470398,0.1346471905708313
uvg,Bosphorus,1,1,G16,36,FULL_000,40,40,0,0,0,1145,4929.534874757723,0.000792427861597389,31.010402954657334,0.1504579782485962,0.12914973497390747
uvg,Bosphorus,1,1,G16,36,MIX_L0,40,5,0,35,0,1123,4916.61823990714,0.0007903514197096229,31.0217975092473,0.15067502856254578,0.12980008125305176
uvg,Bosphorus,1,1,G16,36,MIX_L0.01,40,26,14,0,0,1146,4911.237635023819,0.0007894864538684487,31.026552905080003,0.15053004026412964,0.12950551509857178
uvg,Bosphorus,1,1,G16,36,MIX_L0.03,40,36,4,0,0,1169,4915.001825423838,0.0007900916389189661,31.023225554456996,0.1505315601825714,0.12937062978744507
uvg,Bosphorus,1,1,G16,37,FULL_000,40,40,0,0,0,301,4834.548113061639,0.0007771585369482636,31.09490352254401,0.15414248406887054,0.1337077021598816
uvg,Bosphorus,1,1,G16,37,MIX_L0,40,1,0,39,0,325,4833.360378842233,0.0007769676740281284,31.095970612536604,0.15422306954860687,0.1335870623588562
uvg,Bosphorus,1,1,G16,37,MIX_L0.01,40,32,8,0,0,335,4833.967318686671,0.0007770652300678194,31.095425289912026,0.15421123802661896,0.13365614414215088
uvg,Bosphorus,1,1,G16,37,MIX_L0.03,40,33,7,0,0,336,4837.530525803202,0.0007776379934512079,31.092225203878847,0.15419770777225494,0.13363420963287354
uvg,Bosphorus,1,1,G16,38,FULL_000,40,40,0,0,0,43,5151.0907935850555,0.0008280431502498686,30.81947034048905,0.15478453040122986,0.1344900131225586
uvg,Bosphorus,1,1,G16,38,MIX_L0,40,0,0,40,0,84,5151.0907935850555,0.0008280431502498686,30.81947034048905,0.15478453040122986,0.1344900131225586
uvg,Bosphorus,1,1,G16,39,FULL_000,40,40,0,0,0,59,5084.708579294485,0.0008173720561899245,30.87580171726343,0.15741118788719177,0.13781899213790894
uvg,Bosphorus,1,1,G16,39,MIX_L0,40,0,0,40,0,100,5084.708579294485,0.0008173720561899245,30.87580171726343,0.15741118788719177,0.13781899213790894
uvg,Bosphorus,1,1,G16,40,FULL_000,40,40,0,0,0,998,4984.468543354786,0.0008012583712115884,30.96227379370341,0.15093795955181122,0.1285407543182373
uvg,Bosphorus,1,1,G16,40,MIX_L0,40,12,0,28,0,1013,4996.484630118357,0.0008031899924390018,30.951816831114776,0.15120503306388855,0.1288629174232483
uvg,Bosphorus,1,1,G16,40,MIX_L0.01,40,38,2,0,0,1035,4983.975017556397,0.0008011790341697633,30.962703821781083,0.15095695853233337,0.12863945960998535
uvg,Bosphorus,1,1,G16,41,FULL_000,40,40,0,0,0,679,4732.707806858321,0.0007607876905240119,31.18736546566884,0.15186530351638794,0.13387715816497803
uvg,Bosphorus,1,1,G16,41,MIX_L0,40,17,0,23,0,718,4741.031786458014,0.0007621256518177688,31.179733718348167,0.15190164744853973,0.1338973045349121
uvg,Bosphorus,1,1,G16,41,MIX_L0.01,40,39,1,0,0,715,4729.8035494914075,0.0007603208068758249,31.19003136046269,0.1518772542476654,0.1338435411453247
uvg,Bosphorus,1,1,G16,42,FULL_000,40,40,0,0,0,39,5280.225654157082,0.0008488016901537776,30.71193756099616,0.1533803641796112,0.13383924961090088
uvg,Bosphorus,1,1,G16,42,MIX_L0,40,0,0,40,0,81,5280.225654157082,0.0008488016901537776,30.71193756099616,0.1533803641796112,0.13383924961090088
uvg,Bosphorus,1,1,G16,43,FULL_000,40,40,0,0,0,47,5277.181681515765,0.000848312396556139,30.71444192691819,0.1565091758966446,0.1390499472618103
uvg,Bosphorus,1,1,G16,43,MIX_L0,40,0,0,40,0,88,5277.181681515765,0.000848312396556139,30.71444192691819,0.1565091758966446,0.1390499472618103
uvg,Bosphorus,1,1,G16,44,FULL_000,40,40,0,0,0,1168,5001.155943617821,0.0008039409294724464,30.94775842191567,0.1487889438867569,0.12864750623703003
uvg,Bosphorus,1,1,G16,44,MIX_L0,40,9,0,31,0,1152,4995.338418179075,0.0008030057651922107,30.952813232912728,0.14899832010269165,0.12937605381011963
uvg,Bosphorus,1,1,G16,44,MIX_L0.01,40,28,12,0,0,1161,4996.845141294616,0.0008032479090616107,30.951503486077314,0.14898636937141418,0.12933552265167236
uvg,Bosphorus,1,1,G16,44,MIX_L0.03,40,35,5,0,0,1184,4995.57884337705,0.0008030444150790572,30.952604212391233,0.14893144369125366,0.12890243530273438
uvg,Bosphorus,1,1,G16,45,FULL_000,40,40,0,0,0,257,4852.165584369068,0.0007799905724823475,31.079106257859635,0.15331846475601196,0.13807237148284912
uvg,Bosphorus,1,1,G16,45,MIX_L0,40,3,0,37,0,292,4841.655814839745,0.000778301153331995,31.08852325970657,0.15339410305023193,0.13782739639282227
uvg,Bosphorus,1,1,G16,45,MIX_L0.01,40,37,3,0,0,298,4848.074698858472,0.000779333000537008,31.08276936115771,0.1533607840538025,0.1377882957458496
uvg,Bosphorus,1,1,G16,46,FULL_000,40,40,0,0,0,40,5240.258967608854,0.0008423769613727927,30.744934890591743,0.15425042808055878,0.13807004690170288
uvg,Bosphorus,1,1,G16,46,MIX_L0,40,0,0,40,0,81,5240.258967608854,0.0008423769613727927,30.744934890591743,0.15425042808055878,0.13807004690170288
uvg,Bosphorus,1,1,G16,47,FULL_000,40,40,0,0,0,55,5175.071337511763,0.0008318980108015239,30.799298980615593,0.15721173584461212,0.14212167263031006
uvg,Bosphorus,1,1,G16,47,MIX_L0,40,0,0,40,0,97,5175.071337511763,0.0008318980108015239,30.799298980615593,0.15721173584461212,0.14212167263031006
uvg,Bosphorus,1,1,G16,48,FULL_000,40,40,0,0,0,973,5074.307079059465,0.000815700099337846,30.88469493268117,0.15266776084899902,0.13618040084838867
uvg,Bosphorus,1,1,G16,48,MIX_L0,40,7,0,33,0,977,5060.376611231375,0.0008134607342071831,30.896633991270637,0.15281842648983002,0.13660544157028198
uvg,Bosphorus,1,1,G16,48,MIX_L0.01,40,28,12,0,0,980,5063.175920845024,0.0008139107376337051,30.894232216309764,0.15284506976604462,0.1366264820098877
uvg,Bosphorus,1,1,G16,48,MIX_L0.03,40,34,6,0,0,993,5050.062609580797,0.0008118027471937239,30.90549476469342,0.15270715951919556,0.13655126094818115
uvg,Bosphorus,1,1,G16,49,FULL_000,40,40,0,0,0,547,4762.517726087142,0.0007655795780010521,31.16009633779766,0.15614742040634155,0.14361536502838135
uvg,Bosphorus,1,1,G16,49,MIX_L0,40,5,0,35,0,559,4773.718004957205,0.0007673800573684275,31.14989478304823,0.1563827246427536,0.14367640018463135
uvg,Bosphorus,1,1,G16,49,MIX_L0.01,40,26,14,0,0,568,4773.823882721175,0.0007673969957977533,31.14979846060379,0.1563793271780014,0.14372682571411133
uvg,Bosphorus,1,1,G16,50,FULL_000,40,40,0,0,0,38,5265.038904499917,0.0008463604608550668,30.724446542818736,0.15639428794384003,0.13763970136642456
uvg,Bosphorus,1,1,G16,50,MIX_L0,40,0,0,40,0,79,5265.038904499917,0.0008463604608550668,30.724446542818736,0.15639428794384003,0.13763970136642456
uvg,Bosphorus,1,1,G16,51,FULL_000,40,40,0,0,0,49,5237.726401483174,0.0008419699152000248,30.747034300881246,0.16020667552947998,0.1416466236114502
uvg,Bosphorus,1,1,G16,51,MIX_L0,40,0,0,40,0,91,5237.726401483174,0.0008419699152000248,30.747034300881246,0.16020667552947998,0.1416466236114502
uvg,Bosphorus,1,1,G16,52,FULL_000,40,40,0,0,0,1187,5011.341671864808,0.0008055783691816032,30.938922250826867,0.15275008976459503,0.1334843635559082
uvg,Bosphorus,1,1,G16,52,MIX_L0,40,19,0,21,0,1223,5019.144346239584,0.0008068326278589666,30.93216553115754,0.1528312861919403,0.13358920812606812
uvg,Bosphorus,1,1,G16,52,MIX_L0.01,40,37,3,0,0,1221,5002.628674855354,0.0008041777182370424,30.946479707751383,0.15280969440937042,0.13365226984024048
uvg,Bosphorus,1,1,G16,52,MIX_L0.03,40,39,1,0,0,1226,4999.205069583826,0.0008036273648031056,30.949452868421115,0.1527295708656311,0.133550226688385
uvg,Bosphorus,1,1,G16,53,FULL_000,40,40,0,0,0,275,4877.268080077192,0.0007840258767828345,31.056696115739793,0.15765970945358276,0.13816994428634644
uvg,Bosphorus,1,1,G16,53,MIX_L0,40,4,0,36,0,304,4881.969906764818,0.000784781645052135,31.05251140880664,0.157859206199646,0.13817018270492554
uvg,Bosphorus,1,1,G16,54,FULL_000,40,40,0,0,0,42,5300.737181653953,0.0008520989795215428,30.695099671091292,0.15823166072368622,0.13609004020690918
uvg,Bosphorus,1,1,G16,54,MIX_L0,40,0,0,40,0,83,5300.737181653953,0.0008520989795215428,30.695099671091292,0.15823166072368622,0.13609004020690918
uvg,Bosphorus,1,1,G16,55,FULL_000,40,40,0,0,0,58,5227.501164891757,0.0008403261308558285,30.755521006426413,0.15905308723449707,0.1425057053565979
uvg,Bosphorus,1,1,G16,55,MIX_L0,40,0,0,40,0,100,5227.501164891757,0.0008403261308558285,30.755521006426413,0.15905308723449707,0.1425057053565979
uvg,Bosphorus,1,1,G16,56,FULL_000,40,40,0,0,0,977,5107.279406709582,0.0008210003725253046,30.85656621220496,0.1533658802509308,0.1335848569869995
uvg,Bosphorus,1,1,G16,56,MIX_L0,40,20,0,20,0,1009,5107.485059039507,0.0008210334344767034,30.856391340483956,0.15357883274555206,0.13358289003372192
uvg,Bosphorus,1,1,G16,56,MIX_L0.01,40,36,4,0,0,1011,5096.273488922976,0.0008192312088795006,30.865935127651557,0.1534944772720337,0.13375240564346313
uvg,Bosphorus,1,1,G16,56,MIX_L0.03,40,38,2,0,0,1013,5102.132865057574,0.0008201731252484024,30.8609447499115,0.15341725945472717,0.1335887908935547
uvg,Bosphorus,1,1,G16,57,FULL_000,40,40,0,0,0,556,4753.271614239333,0.0007640933035872877,31.16853607195879,0.15434077382087708,0.14050692319869995
uvg,Bosphorus,1,1,G16,57,MIX_L0,40,12,0,28,0,582,4758.391673946186,0.0007649163599126041,31.163860519796987,0.15460969507694244,0.14033794403076172
uvg,Bosphorus,1,1,G16,57,MIX_L0.01,40,37,3,0,0,588,4749.965526949105,0.0007635618094354868,31.171557811821597,0.15440894663333893,0.14032936096191406
uvg,Bosphorus,1,1,G16,57,MIX_L0.03,40,39,1,0,0,592,4743.268934370979,0.0007624853169545531,31.177684898850725,0.15435674786567688,0.14027470350265503
uvg,Bosphorus,1,1,G16,58,FULL_000,40,40,0,0,0,39,5329.578261040486,0.0008567351615056396,30.671533950148415,0.1554505079984665,0.13560593128204346
uvg,Bosphorus,1,1,G16,58,MIX_L0,40,0,0,40,0,81,5329.578261040486,0.0008567351615056396,30.671533950148415,0.1554505079984665,0.13560593128204346
uvg,Bosphorus,1,1,G16,59,FULL_000,40,40,0,0,0,47,5254.796203290491,0.0008447138243354857,30.732903614579172,0.15844541788101196,0.14090102910995483
