dataset,video,video_id,qp,trajectory,frame,actual_qp,actual_bytes,MSE,PSNR,MS_SSIM,LPIPS,DISTS
uvg,Bosphorus,1,3,uniform_4x,2,3,1113,0.0007764665642753243,31.098772408541176,0.9542809128761292,,
uvg,Bosphorus,1,3,uniform_4x,3,4,944,0.0007098696078173816,31.4882141720484,0.9589183330535889,,
uvg,Bosphorus,1,3,uniform_4x,4,3,942,0.0006999692996032536,31.549210075647224,0.958347737789154,,
uvg,Bosphorus,1,3,uniform_4x,5,4,746,0.0006780719850212336,31.68724198407276,0.9603111743927002,,
uvg,Bosphorus,1,3,uniform_4x,6,3,699,0.0006959990714676678,31.573913397813016,0.9592851996421814,,
uvg,Bosphorus,1,3,uniform_4x,7,4,498,0.000668759283144027,31.747301764245563,0.9606799483299255,,
uvg,Bosphorus,1,3,uniform_4x,8,3,342,0.0007061733049340546,31.51088703848768,0.9590333104133606,,
uvg,Bosphorus,1,3,uniform_4x,9,5,677,0.000662726117298007,31.786659140099225,0.961355984210968,,
uvg,Bosphorus,1,3,uniform_4x,10,3,140,0.0007292171358130872,31.37143134447085,0.9580532908439636,,
uvg,Bosphorus,1,3,uniform_4x,11,4,115,0.0006905583431944251,31.607996233025922,0.9600446224212646,,
uvg,Bosphorus,1,3,uniform_4x,12,3,559,0.0007323738536797464,31.352671687467755,0.9576660394668579,,
uvg,Bosphorus,1,3,uniform_4x,13,4,240,0.0006985231302678585,31.558192084740973,0.9591825008392334,,
uvg,Bosphorus,1,3,uniform_4x,14,3,125,0.0007552072056569159,31.219338749571964,0.956866979598999,,
uvg,Bosphorus,1,3,uniform_4x,15,4,134,0.0007201435510069132,31.42580924129707,0.9584459066390991,,
uvg,Bosphorus,1,3,uniform_4x,16,3,1231,0.000741389871109277,31.299533516102017,0.9571565389633179,,
uvg,Bosphorus,1,3,uniform_4x,17,5,1676,0.0006575363222509623,31.820802517850293,0.9610965251922607,,
uvg,Bosphorus,1,3,uniform_4x,18,3,102,0.0007439992623403668,31.2842749504776,0.9575748443603516,,
uvg,Bosphorus,1,3,uniform_4x,19,4,104,0.0007132546743378043,31.46755373498488,0.959522545337677,,
uvg,Bosphorus,1,3,uniform_4x,20,3,1695,0.0007154359482228756,31.454292418183122,0.9583758115768433,,
uvg,Bosphorus,1,3,uniform_4x,21,4,615,0.0006802349234931171,31.673410750040002,0.9604023694992065,,
uvg,Bosphorus,1,3,uniform_4x,22,3,101,0.0007617428200319409,31.18191630620489,0.95750892162323,,
uvg,Bosphorus,1,3,uniform_4x,23,4,115,0.000730726751498878,31.362449930849486,0.9588119983673096,,
uvg,Bosphorus,1,3,uniform_4x,24,3,1850,0.0007297447300516069,31.368290326438483,0.9580826163291931,,
uvg,Bosphorus,1,3,uniform_4x,25,5,1335,0.0006581146153621376,31.81698464312227,0.9616872668266296,,
uvg,Bosphorus,1,3,uniform_4x,26,3,98,0.0007575151976197958,31.206086497217544,0.957801342010498,,
uvg,Bosphorus,1,3,uniform_4x,27,4,98,0.000725224323105067,31.395276386455166,0.9594234824180603,,
uvg,Bosphorus,1,3,uniform_4x,28,3,1749,0.0007213479257188737,31.418552127096913,0.9584797024726868,,
uvg,Bosphorus,1,3,uniform_4x,29,4,594,0.0006825244054198265,31.65881814690639,0.9600997567176819,,
uvg,Bosphorus,1,3,uniform_4x,30,3,106,0.0007556514465250075,31.216784819554363,0.9577154517173767,,
uvg,Bosphorus,1,3,uniform_4x,31,4,111,0.0007177424267865717,31.440313812378015,0.9593695402145386,,
uvg,Bosphorus,1,3,uniform_4x,32,3,1606,0.0007195556536316872,31.429356101632266,0.9586695432662964,,
uvg,Bosphorus,1,3,uniform_4x,33,5,1169,0.0006684816326014698,31.74910521041361,0.9612988829612732,,
uvg,Bosphorus,1,3,uniform_4x,34,3,103,0.0007753619574941695,31.10495511112745,0.9571284651756287,,
uvg,Bosphorus,1,3,uniform_4x,35,4,106,0.0007411349797621369,31.30102688609947,0.9589976668357849,,
uvg,Bosphorus,1,3,uniform_4x,36,3,1734,0.0007230734918266535,31.408175595896616,0.9586485028266907,,
uvg,Bosphorus,1,3,uniform_4x,37,4,641,0.0006938767619431019,31.58717656866071,0.9600600004196167,,
uvg,Bosphorus,1,3,uniform_4x,38,3,101,0.0007686563185416162,31.14267798461579,0.9576234221458435,,
uvg,Bosphorus,1,3,uniform_4x,39,4,119,0.0007374465931206942,31.322694264044976,0.9589195847511292,,
uvg,Bosphorus,1,3,uniform_4x,40,3,1597,0.0007445015944540501,31.281343678085758,0.9578633904457092,,
uvg,Bosphorus,1,3,uniform_4x,41,5,1338,0.0006834430387243629,31.652976756807245,0.9613246917724609,,
uvg,Bosphorus,1,3,uniform_4x,42,3,94,0.0007970464648678899,30.985163601000956,0.9568955302238464,,
uvg,Bosphorus,1,3,uniform_4x,43,4,99,0.0007664294098503888,31.15527838623305,0.958534836769104,,
uvg,Bosphorus,1,3,uniform_4x,44,3,1734,0.0007507196860387921,31.24522195528419,0.9580907821655273,,
uvg,Bosphorus,1,3,uniform_4x,45,4,585,0.0007221158593893051,31.413931167562748,0.9593498706817627,,
uvg,Bosphorus,1,3,uniform_4x,46,3,98,0.0008002755930647254,30.96760428087855,0.9565542340278625,,
uvg,Bosphorus,1,3,uniform_4x,47,4,109,0.0007715094834566116,31.126587311853275,0.9578641653060913,,
uvg,Bosphorus,1,3,uniform_4x,48,3,1573,0.0007707658805884421,31.130775184588927,0.9572842121124268,,
uvg,Bosphorus,1,3,uniform_4x,49,5,1146,0.0006946505745872855,31.582336007191806,0.9608033895492554,,
uvg,Bosphorus,1,3,uniform_4x,50,3,95,0.0008056879159994423,30.93833150013786,0.956716775894165,,
uvg,Bosphorus,1,3,uniform_4x,51,4,100,0.0007740184082649648,31.112487104891642,0.9583118557929993,,
uvg,Bosphorus,1,3,uniform_4x,52,3,1745,0.0007590551394969225,31.19726674816703,0.957854151725769,,
uvg,Bosphorus,1,3,uniform_4x,53,4,568,0.0007188674644567072,31.433511718713845,0.9596149325370789,,
uvg,Bosphorus,1,3,uniform_4x,54,3,100,0.0008084435248747468,30.923503130388703,0.9564715027809143,,
uvg,Bosphorus,1,3,uniform_4x,55,4,112,0.0007741766166873276,31.11159950295578,0.9579094648361206,,
uvg,Bosphorus,1,3,uniform_4x,56,3,1638,0.000779082824010402,31.084163701854077,0.9571784138679504,,
uvg,Bosphorus,1,3,uniform_4x,57,5,1157,0.0006921711028553545,31.597865358312987,0.9612085819244385,,
uvg,Bosphorus,1,3,uniform_4x,58,3,94,0.0008136730175465345,30.89550085534365,0.9567818641662598,,
uvg,Bosphorus,1,3,uniform_4x,59,4,98,0.0007751324446871877,31.106240844841622,0.9585776925086975,,
uvg,Bosphorus,1,3,uniform_4x,60,3,1747,0.0007677406538277864,31.147854617826148,0.9574810862541199,,
uvg,Bosphorus,1,3,uniform_4x,61,4,510,0.0007312342058867216,31.359435012452444,0.9592075347900391,,
uvg,Bosphorus,1,3,uniform_4x,62,3,94,0.0008115675882436335,30.906753058082558,0.9565824270248413,,
uvg,Bosphorus,1,3,uniform_4x,63,4,108,0.0007726901094429195,31.119946467582764,0.9580658674240112,,
uvg,HoneyBee,2,1,baseline,0,1,5032,0.0014437215868383646,28.405165498119093,0.9510519504547119,0.2127966582775116,0.13843679428100586
uvg,HoneyBee,2,1,baseline,1,3,5118,0.0009885599138215184,30.04997004191935,0.9737263321876526,0.15680626034736633,0.11996328830718994
uvg,HoneyBee,2,1,baseline,2,1,1216,0.0009959008311852813,30.017839051639044,0.9760136604309082,0.14485394954681396,0.11864078044891357
uvg,HoneyBee,2,1,baseline,3,2,417,0.0009975407738238573,30.01069343776749,0.9762575626373291,0.14447934925556183,0.12084758281707764
uvg,HoneyBee,2,1,baseline,4,1,571,0.000912659743335098,30.39691105417054,0.9771574139595032,0.14121223986148834,0.12044596672058105
uvg,HoneyBee,2,1,baseline,5,2,178,0.0009553361451253295,30.198437904197277,0.9769551753997803,0.14172720909118652,0.12332457304000854
uvg,HoneyBee,2,1,baseline,6,1,148,0.0009120604954659939,30.399763546806575,0.9766785502433777,0.14307627081871033,0.1251436471939087
uvg,HoneyBee,2,1,baseline,7,2,76,0.0009724635165184736,30.121266829296797,0.9764493107795715,0.14313794672489166,0.12546753883361816
uvg,HoneyBee,2,1,baseline,8,1,46,0.0009169479017145932,30.37655338965342,0.9757344126701355,0.1448744535446167,0.12593066692352295
uvg,HoneyBee,2,1,baseline,9,3,73,0.0010041953064501286,29.98181812823824,0.9755803942680359,0.14541539549827576,0.12928450107574463
uvg,HoneyBee,2,1,baseline,10,1,47,0.0009171179262921214,30.375748176068473,0.9749874472618103,0.14756843447685242,0.12852543592453003
uvg,HoneyBee,2,1,baseline,11,2,47,0.0010528702987357974,29.776251255027418,0.9745241403579712,0.1480197161436081,0.13040947914123535
uvg,HoneyBee,2,1,baseline,12,1,65,0.0009559922036714852,30.19545649477309,0.9738845229148865,0.15079224109649658,0.12912613153457642
uvg,HoneyBee,2,1,baseline,13,2,59,0.0010786701459437609,29.67111340949632,0.9734274744987488,0.1510661244392395,0.13078653812408447
uvg,HoneyBee,2,1,baseline,14,1,56,0.0009940541349351406,30.025899638286205,0.972761332988739,0.15274061262607574,0.1313854455947876
uvg,HoneyBee,2,1,baseline,15,2,53,0.0011140673886984587,29.53088538377088,0.9720804691314697,0.15382283926010132,0.1323946714401245
uvg,HoneyBee,2,1,baseline,16,1,92,0.0010257557732984424,29.889560299987785,0.971613883972168,0.1553049087524414,0.1325557827949524
uvg,HoneyBee,2,1,baseline,17,3,174,0.0011505879228934646,29.390801888436787,0.9713132977485657,0.15584877133369446,0.1353747844696045
uvg,HoneyBee,2,1,baseline,18,1,47,0.001052884734235704,29.77619171098877,0.9707580208778381,0.15906497836112976,0.13281232118606567
uvg,HoneyBee,2,1,baseline,19,2,48,0.0012081380700692534,29.178834302490987,0.9697200059890747,0.15933163464069366,0.13561195135116577
uvg,HoneyBee,2,1,baseline,20,1,379,0.0010505227837711573,29.78594524163512,0.971119225025177,0.16031856834888458,0.13332390785217285
uvg,HoneyBee,2,1,baseline,21,2,114,0.001198447891511023,29.21380844334709,0.9704341292381287,0.1598401665687561,0.1355169415473938
uvg,HoneyBee,2,1,baseline,22,1,46,0.0011073591886088252,29.557114863221813,0.9698721170425415,0.16226358711719513,0.1325054168701172
uvg,HoneyBee,2,1,baseline,23,2,47,0.001226327964104712,29.11393368354804,0.9688961505889893,0.16347409784793854,0.1344923973083496
uvg,HoneyBee,2,1,baseline,24,1,770,0.0010378890438005328,29.838490725384634,0.9714208245277405,0.16000519692897797,0.13030630350112915
uvg,HoneyBee,2,1,baseline,25,3,538,0.0011815218022093177,29.27558260073221,0.9717462658882141,0.158710777759552,0.13271629810333252
uvg,HoneyBee,2,1,baseline,26,1,41,0.001045494806021452,29.806781203994667,0.9713262915611267,0.16069664061069489,0.12967288494110107
uvg,HoneyBee,2,1,baseline,27,2,46,0.0011988894548267126,29.212208597469104,0.970360279083252,0.1615709662437439,0.1316826343536377
uvg,HoneyBee,2,1,baseline,28,1,1294,0.0009911482920870185,30.038613630555624,0.9736906290054321,0.15321433544158936,0.12490224838256836
uvg,HoneyBee,2,1,baseline,29,2,181,0.0011257223086431623,29.485687273331706,0.9734377264976501,0.15359896421432495,0.13063716888427734
uvg,HoneyBee,2,1,baseline,30,1,42,0.0010084615787491202,29.96340643266885,0.9726491570472717,0.15617546439170837,0.1270918846130371
uvg,HoneyBee,2,1,baseline,31,2,48,0.0011004541302099824,29.58428055256807,0.9720766544342041,0.15723279118537903,0.1294969916343689
uvg,HoneyBee,2,1,baseline,32,1,1111,0.0009630570420995355,30.163479887473322,0.9741559624671936,0.15096861124038696,0.12504839897155762
uvg,HoneyBee,2,1,baseline,33,3,388,0.0011159556452184916,29.523530665271718,0.9740021228790283,0.15047456324100494,0.1289362907409668
uvg,HoneyBee,2,1,baseline,34,1,39,0.000970780267380178,30.128790599616508,0.9734543561935425,0.1522933840751648,0.12600737810134888
uvg,HoneyBee,2,1,baseline,35,2,44,0.001098136999644339,29.593434754797208,0.9727447032928467,0.15293529629707336,0.12951910495758057
uvg,HoneyBee,2,1,baseline,36,1,1177,0.000960361328907311,30.175653360997003,0.9745774269104004,0.1486242562532425,0.12560302019119263
uvg,HoneyBee,2,1,baseline,37,2,160,0.0011085860896855593,29.55230575148848,0.9741248488426208,0.1493835151195526,0.12936949729919434
uvg,HoneyBee,2,1,baseline,38,1,44,0.0009983419440686703,30.00720682172581,0.9732360243797302,0.151611328125,0.126054048538208
uvg,HoneyBee,2,1,baseline,39,2,49,0.001085571013391018,29.6434176160145,0.9727686047554016,0.15221524238586426,0.12989211082458496
uvg,HoneyBee,2,1,baseline,40,1,912,0.0009747502044774592,30.111066650361828,0.9741455316543579,0.15026041865348816,0.12549221515655518
uvg,HoneyBee,2,1,baseline,41,3,300,0.0011219591833651066,29.500229423327472,0.9738529920578003,0.15188628435134888,0.13118189573287964
uvg,HoneyBee,2,1,baseline,42,1,40,0.0009917567949742079,30.035948152957644,0.9731882810592651,0.15312238037586212,0.12793636322021484
uvg,HoneyBee,2,1,baseline,43,2,45,0.0011150591308251023,29.527021016650234,0.9725010991096497,0.15375623106956482,0.13117516040802002
uvg,HoneyBee,2,1,baseline,44,1,1156,0.0009789833566173911,30.09224691435543,0.9741925001144409,0.14904117584228516,0.1249505877494812
uvg,HoneyBee,2,1,baseline,45,2,171,0.001119659747928381,29.509139345152203,0.9737247824668884,0.150785893201828,0.13090896606445312
uvg,HoneyBee,2,1,baseline,46,1,39,0.0010046311654150486,29.97993353393431,0.9729507565498352,0.15174077451229095,0.1286919116973877
uvg,HoneyBee,2,1,baseline,47,2,45,0.0010891109704971313,29.629278673340174,0.9723933339118958,0.15318351984024048,0.13182544708251953
uvg,HoneyBee,2,1,baseline,48,1,887,0.0009832822252064943,30.07321811508582,0.9736012816429138,0.15124180912971497,0.12584012746810913
uvg,HoneyBee,2,1,baseline,49,3,317,0.001138779567554593,29.435603337431182,0.973305881023407,0.1523132175207138,0.13000577688217163
uvg,HoneyBee,2,1,baseline,50,1,39,0.0010036678286269307,29.98409996417824,0.9726407527923584,0.15455196797847748,0.1274029016494751
uvg,HoneyBee,2,1,baseline,51,2,44,0.0011306707747280598,29.466638332117967,0.9719497561454773,0.1551721692085266,0.12947773933410645
uvg,HoneyBee,2,1,baseline,52,1,1118,0.0009898509597405791,30.044301914983595,0.973773717880249,0.15177121758460999,0.1229291558265686
uvg,HoneyBee,2,1,baseline,53,2,189,0.0011427615536376834,29.420443791782276,0.973160445690155,0.1521693468093872,0.1272270679473877
uvg,HoneyBee,2,1,baseline,54,1,44,0.0010240268893539906,29.896886393125932,0.9723772406578064,0.15402176976203918,0.12548142671585083
uvg,HoneyBee,2,1,baseline,55,2,50,0.0011167662451043725,29.520377213205315,0.9717798829078674,0.15589375793933868,0.1280689835548401
uvg,HoneyBee,2,1,baseline,56,1,886,0.0009963762713596225,30.01576623709083,0.973168671131134,0.15301328897476196,0.12460201978683472
uvg,HoneyBee,2,1,baseline,57,3,321,0.0011479647364467382,29.400714525319597,0.972856879234314,0.15416844189167023,0.12836378812789917
uvg,HoneyBee,2,1,baseline,58,1,40,0.0010143453255295753,29.93814167842402,0.9723545908927917,0.1558367908000946,0.1256331205368042
uvg,HoneyBee,2,1,baseline,59,2,45,0.0011386775877326727,29.435992273608115,0.9716326594352722,0.1566246598958969,0.12937885522842407
uvg,HoneyBee,2,1,baseline,60,1,1115,0.0009866259060800076,30.05847485346728,0.9734113216400146,0.15267325937747955,0.12371885776519775
uvg,HoneyBee,2,1,baseline,61,2,156,0.001142060267738998,29.42310977302204,0.9727444052696228,0.15357454121112823,0.12850970029830933
uvg,HoneyBee,2,1,baseline,62,1,39,0.0010262156138196588,29.887613818613662,0.9719279408454895,0.15562885999679565,0.1257266402244568
uvg,HoneyBee,2,1,baseline,63,2,43,0.0011187208583578467,29.512782644976795,0.9713456034660339,0.157131165266037,0.129011869430542
uvg,HoneyBee,2,1,uniform_2x,0,1,5032,0.0014437215868383646,28.405165498119093,0.9510519504547119,,
uvg,HoneyBee,2,1,uniform_2x,1,3,4426,0.0010936352191492915,29.611275123064505,0.9711737632751465,,
uvg,HoneyBee,2,1,uniform_2x,2,1,1023,0.0010906379902735353,29.623193785740057,0.9736896753311157,,
uvg,HoneyBee,2,1,uniform_2x,3,2,378,0.0010660703992471099,29.722141152015364,0.9739964604377747,,
uvg,HoneyBee,2,1,uniform_2x,4,1,495,0.0010056722676381469,29.975435257867353,0.9746626019477844,,
uvg,HoneyBee,2,1,uniform_2x,5,2,185,0.0010413494892418385,29.824034916454952,0.9744235873222351,,
uvg,HoneyBee,2,1,uniform_2x,6,1,154,0.0009891589870676398,30.04733898840728,0.9740798473358154,,
uvg,HoneyBee,2,1,uniform_2x,7,2,114,0.0010585373966023326,29.752937943747124,0.9738782644271851,,
uvg,HoneyBee,2,1,uniform_2x,8,1,79,0.0009951486717909575,30.02112032304407,0.9732075333595276,,
uvg,HoneyBee,2,1,uniform_2x,9,3,112,0.0010896631283685565,29.62707744355726,0.9730682373046875,,
uvg,HoneyBee,2,1,uniform_2x,10,1,78,0.0009974157437682152,30.011237809164356,0.9724581837654114,,
uvg,HoneyBee,2,1,uniform_2x,11,2,86,0.0011336483294144273,29.45521647631282,0.9720016121864319,,
uvg,HoneyBee,2,1,uniform_2x,12,1,95,0.001036386820487678,29.844781184823045,0.9714066982269287,,
uvg,HoneyBee,2,1,uniform_2x,13,2,91,0.0011561427963897586,29.369885224430504,0.9709100127220154,,
uvg,HoneyBee,2,1,uniform_2x,14,1,91,0.0010701693827286363,29.705474782376875,0.9701990485191345,,
uvg,HoneyBee,2,1,uniform_2x,15,2,90,0.0011945010628551245,29.228134594830358,0.9695659279823303,,
uvg,HoneyBee,2,1,uniform_2x,16,1,129,0.001112077385187149,29.538649908201407,0.969080924987793,,
uvg,HoneyBee,2,1,uniform_2x,17,3,214,0.0012409185292199254,29.06256730565481,0.9688131213188171,,
uvg,HoneyBee,2,1,uniform_2x,18,1,80,0.0011442883405834436,29.41464527163837,0.9682563543319702,,
uvg,HoneyBee,2,1,uniform_2x,19,2,85,0.0013077461626380682,28.834765456630244,0.9672031402587891,,
uvg,HoneyBee,2,1,uniform_2x,20,1,407,0.001153459306806326,29.37997722461659,0.9684956669807434,,
uvg,HoneyBee,2,1,uniform_2x,21,2,153,0.0013029701076447964,28.85065547628805,0.9678014516830444,,
uvg,HoneyBee,2,1,uniform_2x,22,1,81,0.00120452675037086,29.19183550659868,0.9671032428741455,,
uvg,HoneyBee,2,1,uniform_2x,23,2,84,0.0013199776876717806,28.794334098569703,0.9662383794784546,,
uvg,HoneyBee,2,1,uniform_2x,24,1,730,0.0011573043884709477,29.36552400039411,0.9684724807739258,,
uvg,HoneyBee,2,1,uniform_2x,25,3,490,0.0013037951430305839,28.84790641150522,0.9689348340034485,,
uvg,HoneyBee,2,1,uniform_2x,26,1,79,0.001158069004304707,29.362655621147077,0.9684243202209473,,
uvg,HoneyBee,2,1,uniform_2x,27,2,81,0.0013208886375650764,28.79133795655479,0.9674513339996338,,
uvg,HoneyBee,2,1,uniform_2x,28,1,1175,0.0011104417499154806,29.545042181634873,0.9706702828407288,,
uvg,HoneyBee,2,1,uniform_2x,29,2,203,0.0012449412606656551,29.048511391470264,0.9704226851463318,,
uvg,HoneyBee,2,1,uniform_2x,30,1,80,0.0011280955513939261,29.476541133973374,0.9695384502410889,,
uvg,HoneyBee,2,1,uniform_2x,31,2,80,0.0012275014305487275,29.10977993071343,0.9688950777053833,,
uvg,HoneyBee,2,1,uniform_2x,32,1,986,0.0010934043675661087,29.612191956666383,0.9708212018013,,
uvg,HoneyBee,2,1,uniform_2x,33,3,374,0.0012369237374514341,29.076570759771982,0.9709134101867676,,
uvg,HoneyBee,2,1,uniform_2x,34,1,82,0.0010989021975547075,29.59040958124639,0.9702100157737732,,
uvg,HoneyBee,2,1,uniform_2x,35,2,80,0.001224925508722663,29.118903212050498,0.969531774520874,,
uvg,HoneyBee,2,1,uniform_2x,36,1,1095,0.0010848073288798332,29.64647389405,0.9712778925895691,,
uvg,HoneyBee,2,1,uniform_2x,37,2,197,0.0012337783118709922,29.08762868325738,0.9707339406013489,,
uvg,HoneyBee,2,1,uniform_2x,38,1,78,0.0011210412485525012,29.503784073076478,0.9697288870811462,,
uvg,HoneyBee,2,1,uniform_2x,39,2,84,0.0012055695988237858,29.1880771227732,0.9691945910453796,,
uvg,HoneyBee,2,1,uniform_2x,40,1,807,0.0010985959088429809,29.591620226187068,0.9705193042755127,,
uvg,HoneyBee,2,1,uniform_2x,41,3,376,0.001246100408025086,29.044469617745037,0.9703711867332458,,
uvg,HoneyBee,2,1,uniform_2x,42,1,81,0.0011108716716989875,29.54336108018614,0.9695976376533508,,
uvg,HoneyBee,2,1,uniform_2x,43,2,80,0.0012354734353721142,29.081665881779955,0.9689481258392334,,
uvg,HoneyBee,2,1,uniform_2x,44,1,1032,0.0010949097340926528,29.606216831995287,0.9708268642425537,,
uvg,HoneyBee,2,1,uniform_2x,45,2,173,0.001237215823493898,29.075545341811942,0.970210075378418,,
uvg,HoneyBee,2,1,uniform_2x,46,1,77,0.0011259886668995023,29.484659806461096,0.9692674279212952,,
uvg,HoneyBee,2,1,uniform_2x,47,2,82,0.0012206437531858683,29.134110670956055,0.9686387181282043,,
uvg,HoneyBee,2,1,uniform_2x,48,1,851,0.0010949278948828578,29.60614479806118,0.9701769948005676,,
uvg,HoneyBee,2,1,uniform_2x,49,3,403,0.0012431814102455974,29.054654926616607,0.9701961874961853,,
uvg,HoneyBee,2,1,uniform_2x,50,1,77,0.0011028287699446082,29.5749191280093,0.969624400138855,,
uvg,HoneyBee,2,1,uniform_2x,51,2,81,0.001232905313372612,29.090702757634052,0.9688934683799744,,
uvg,HoneyBee,2,1,uniform_2x,52,1,1041,0.0010936339385807514,29.61128020834492,0.9705061316490173,,
uvg,HoneyBee,2,1,uniform_2x,53,2,190,0.0012465758481994271,29.042812916068037,0.9698727130889893,,
uvg,HoneyBee,2,1,uniform_2x,54,1,80,0.0011381106451153755,29.43815514542715,0.9689369797706604,,
uvg,HoneyBee,2,1,uniform_2x,55,2,86,0.0012322321999818087,29.09307446661177,0.9683230519294739,,
uvg,HoneyBee,2,1,uniform_2x,56,1,833,0.0011103603756055236,29.545360448745598,0.9697362780570984,,
uvg,HoneyBee,2,1,uniform_2x,57,3,341,0.0012585475342348218,29.001303768847645,0.9694379568099976,,
uvg,HoneyBee,2,1,uniform_2x,58,1,76,0.0011249296367168427,29.48874641411537,0.968737006187439,,
uvg,HoneyBee,2,1,uniform_2x,59,2,83,0.0012607065727934241,28.993859829316783,0.9680257439613342,,
uvg,HoneyBee,2,1,uniform_2x,60,1,980,0.001118532265536487,29.51351483590291,0.9695432782173157,,
uvg,HoneyBee,2,1,uniform_2x,61,2,180,0.0012661440996453166,28.97516864524458,0.9690131545066833,,
uvg,HoneyBee,2,1,uniform_2x,62,1,78,0.0011536638485267758,29.37920716307446,0.9680933952331543,,
uvg,HoneyBee,2,1,uniform_2x,63,2,81,0.0012462978484109044,29.043781547369253,0.9674552083015442,,
uvg,HoneyBee,2,1,uniform_4x,0,1,5032,0.0014437215868383646,28.405165498119093,0.9510519504547119,,
uvg,HoneyBee,2,1,uniform_4x,1,3,4420,0.0010964017128571868,29.600302946540246,0.9711312651634216,,
uvg,HoneyBee,2,1,uniform_4x,2,1,1020,0.001096862368285656,29.59847863258458,0.9736171364784241,,
uvg,HoneyBee,2,1,uniform_4x,3,2,375,0.001067129080183804,29.71783045035728,0.973966121673584,,
uvg,HoneyBee,2,1,uniform_4x,4,1,495,0.001006834558211267,29.970418863071444,0.9745706915855408,,
uvg,HoneyBee,2,1,uniform_4x,5,2,185,0.0010388203663751483,29.834595444897523,0.9743185043334961,,
uvg,HoneyBee,2,1,uniform_4x,6,1,159,0.0009852675721049309,30.064458108138908,0.9740270972251892,,
uvg,HoneyBee,2,1,uniform_4x,7,2,112,0.0010457509197294712,29.805717447886817,0.9738413691520691,,
uvg,HoneyBee,2,1,uniform_4x,8,1,81,0.0009919581934809685,30.035066309941286,0.973163902759552,,
uvg,HoneyBee,2,1,uniform_4x,9,3,113,0.0010745952604338527,29.687550792446782,0.9730454683303833,,
uvg,HoneyBee,2,1,uniform_4x,10,1,79,0.0009898433927446604,30.044335115104293,0.9724339246749878,,
uvg,HoneyBee,2,1,uniform_4x,11,2,86,0.001114587183110416,29.52885955301374,0.9720405340194702,,
uvg,HoneyBee,2,1,uniform_4x,12,1,94,0.0010335041442885995,29.856877775388106,0.9713587760925293,,
uvg,HoneyBee,2,1,uniform_4x,13,2,89,0.0011528602335602045,29.382233409905258,0.9708402752876282,,
uvg,HoneyBee,2,1,uniform_4x,14,1,91,0.0010648280149325728,29.72720531377693,0.9701747298240662,,
uvg,HoneyBee,2,1,uniform_4x,15,2,93,0.0011903095291927457,29.243400895817175,0.9695473909378052,,
uvg,HoneyBee,2,1,uniform_4x,16,1,126,0.0011079637333750725,29.554744549982537,0.9690765142440796,,
uvg,HoneyBee,2,1,uniform_4x,17,3,212,0.0012392764911055565,29.068317887286454,0.9688251614570618,,
uvg,HoneyBee,2,1,uniform_4x,18,1,83,0.0011401873780414462,29.43023770977293,0.9683082103729248,,
uvg,HoneyBee,2,1,uniform_4x,19,2,89,0.0013000088511034846,28.860536907913815,0.9673092365264893,,
uvg,HoneyBee,2,1,uniform_4x,20,1,386,0.0011500216787680984,29.39293972793676,0.9684600830078125,,
uvg,HoneyBee,2,1,uniform_4x,21,2,142,0.0013016684679314494,28.854996155238997,0.9677796959877014,,
uvg,HoneyBee,2,1,uniform_4x,22,1,88,0.001202839775942266,29.197922189265118,0.9672207236289978,,
uvg,HoneyBee,2,1,uniform_4x,23,2,88,0.0013215838698670268,28.789052706218257,0.9663333892822266,,
uvg,HoneyBee,2,1,uniform_4x,24,1,763,0.0011501014232635498,29.39263859106004,0.9688079953193665,,
uvg,HoneyBee,2,1,uniform_4x,25,3,433,0.0012844804441556334,28.912725033555553,0.9690883755683899,,
uvg,HoneyBee,2,1,uniform_4x,26,1,81,0.001158168539404869,29.362282364570696,0.9685798287391663,,
uvg,HoneyBee,2,1,uniform_4x,27,2,79,0.0013119725044816732,28.820752665434476,0.9676060676574707,,
uvg,HoneyBee,2,1,uniform_4x,28,1,1156,0.0011061553377658129,29.561838806285877,0.9708186984062195,,
uvg,HoneyBee,2,1,uniform_4x,29,2,190,0.0012580922339111567,29.002875185010076,0.9703848958015442,,
uvg,HoneyBee,2,1,uniform_4x,30,1,82,0.0011488765012472868,29.3972665339132,0.9694401621818542,,
uvg,HoneyBee,2,1,uniform_4x,31,2,84,0.0012487983331084251,29.035076896399822,0.9688388705253601,,
uvg,HoneyBee,2,1,uniform_4x,32,1,984,0.001106184208765626,29.561725455548856,0.9706199765205383,,
uvg,HoneyBee,2,1,uniform_4x,33,3,386,0.001262772479094565,28.986748917050733,0.9706985354423523,,
uvg,HoneyBee,2,1,uniform_4x,34,1,82,0.001118737505748868,29.512718019237386,0.9699608683586121,,
uvg,HoneyBee,2,1,uniform_4x,35,2,82,0.0012546753278002143,29.014686419812943,0.9692329168319702,,
uvg,HoneyBee,2,1,uniform_4x,36,1,1054,0.0010958986822515726,29.60229595279585,0.9712092280387878,,
uvg,HoneyBee,2,1,uniform_4x,37,2,205,0.0012395152589306235,29.067481225237678,0.9707775115966797,,
uvg,HoneyBee,2,1,uniform_4x,38,1,79,0.0011280974140390754,29.47653396316376,0.9697525501251221,,
uvg,HoneyBee,2,1,uniform_4x,39,2,82,0.0012123904889449477,29.16357479278127,0.9692210555076599,,
