dataset,video,video_id,qp,frame,trajectory_id,cumulative_actual_bytes,baseline_cumulative_bytes,rate_ratio_to_prefix_baseline,cumulative_RGB_MSE,beam_rank,DPB_state_hash,bitstream_hash
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T276,20297,20297,1.0,0.0672931675799191,0,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,ee46e94263ac0d9e5da691ef1cdcfdf587c8627d101f010f2d8c28397f919141
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T277,20335,20297,1.001872197861753,0.0672931675799191,1,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,0da97df97e236d1a1a9bdfe712b6677abbfed3e9eba35bb81ea235ef71208d26
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T281,20335,20297,1.001872197861753,0.0672931675799191,2,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,0826fe803d063d4be3963ff101fdebf29438c558c7a9cb5211599ecd5fe9cc86
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T286,20335,20297,1.001872197861753,0.0672931675799191,3,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,2314e8c066906f3e9d864efadb4c04b3eb10b8436d8be774fd5097127e308011
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T291,20335,20297,1.001872197861753,0.0672931675799191,4,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,d1f32df00b99a65984db27ac6e90d6ec9ee4a8c50bea474dd27457ec3d91e1fb
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T296,20335,20297,1.001872197861753,0.0672931675799191,5,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,dba12f88f114551133ff452f0da000d8fe76fc6c81b4bab901e96395773e9f5b
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T301,20335,20297,1.001872197861753,0.0672931675799191,6,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,fbda2bd6179c8df34821ffb85f42758bb346c32ee4582329c98341c4a5d1d21a
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,10,fresh_ulong_00_qp1_T306,20336,20297,1.0019214662265359,0.0672931675799191,7,0f307c8c137e14c318fa000580a8f30f40a76057273fd30e85f4238ca33346b9,a7b73c98c5004698c80224baa25deb82cdfe637f84dbf790df293f2100240195
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T316,20684,20684,1.0,0.07308400049805641,0,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,6876d56963bb140745c9ea2bbaa37c0b2c2773887dd34fc0ab164a1c61aaf460
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T317,20722,20684,1.0018371688261458,0.07308400049805641,1,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,d1a2a8405a1455c7f93bd19167b3f7cbf817d74af68f524deac863fd32613b40
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T321,20722,20684,1.0018371688261458,0.07308400049805641,2,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,16da8c8b5f950a4a088170b043ca985aadd8c7321624c9c0f5fa7f01956c6770
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T326,20722,20684,1.0018371688261458,0.07308400049805641,3,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,49a8a56021948cbc14c44685051f6b9070b6d675e4904b3846fe7cbc0f2d9f78
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T331,20722,20684,1.0018371688261458,0.07308400049805641,4,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,9ad1ae0432678b7b19b2b2b804497ad8dfd8489e19a85b6d567dbf118fa6b91a
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T336,20722,20684,1.0018371688261458,0.07308400049805641,5,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,078f6648513aa581700ea703b84485195d2dba1fe78df5c39d30ba9637b6dbfd
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T341,20722,20684,1.0018371688261458,0.07308400049805641,6,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,e03456091eec81527d451908befbfbca5d0635cd675676470c21f6a19e3d6a54
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,11,fresh_ulong_00_qp1_T346,20722,20684,1.0018371688261458,0.07308400049805641,7,f45e25ec0e600721c49c8f48077eecc29257bdda5134f9551cf6f98fb5ce401c,5841592e1859117722c602ee3913003f5c68d4a67edf2e6960f7b72722ac05db
fresh_ulong,fee5d9ad-e77d-44cd-b576-d588d7a0ce9d,0,1,12,fresh_ulong_00_qp1_T356,21679,21679,1.0,0.07868076348677278,0,aeded029639cbd52511a84c82388daf6bc60e88cf88e34c36af6d4c2676fd114,68b388e5a938e1fbf1d3e097142207fb5b8218182f25ddd22b3787b99ff51c05
